,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTR9_VEN01_TI01
2025-04-30 22:00:00+00:00,423.7321429,0.0,0.0,24.6,0.0,12.34023569,39.94933333,23.6
2025-04-30 22:05:00+00:00,425.375,0.0,0.0,24.58888889,0.0,12.3,39.97923077,23.6
2025-04-30 22:10:00+00:00,425.1805556,0.0,0.0,24.5,0.0,12.3,40.1842987,23.435
2025-04-30 22:15:00+00:00,425.6150794,0.0,0.0,24.5,0.0,12.31666667,38.27411189,23.4
2025-04-30 22:20:00+00:00,424.4,0.0,0.0,24.5,0.0,12.455,40.22098765,23.4
2025-04-30 22:25:00+00:00,424.7666667,0.0,0.0,24.5,0.0,12.42251948,40.00386364,23.4
2025-04-30 22:30:00+00:00,423.1428904,0.0,0.0,24.5,0.0,12.313125,40.65709402,23.4
2025-04-30 22:35:00+00:00,422.4527778,0.0,0.0,24.5,0.0,12.19645714,40.5,23.4
2025-04-30 22:40:00+00:00,423.7166667,0.0,0.0,24.5,0.0,12.0,40.45166667,23.33666667
2025-04-30 22:45:00+00:00,424.1428571,0.0,0.0,24.5,0.0,12.18095238,40.5585,23.3
2025-04-30 22:50:00+00:00,423.1401504,0.0,0.0,24.5,0.0,12.00372727,38.97716117,23.3
2025-04-30 22:55:00+00:00,422.96,0.0,0.0,24.5,0.0,11.7994,41.20797619,23.3
2025-04-30 23:00:00+00:00,423.0,0.0,0.0,24.5,0.0,11.7,40.12239899,23.3
2025-04-30 23:05:00+00:00,423.0,0.0,0.0,24.5,0.0,11.69852121,39.0,23.3
2025-04-30 23:10:00+00:00,421.2415385,0.0,0.0,24.5,0.0,11.65072727,39.88691667,23.3
2025-04-30 23:15:00+00:00,422.3589744,0.0,0.0,24.5,0.0,11.6,39.29891975,23.3
2025-04-30 23:20:00+00:00,423.2307692,0.0,0.0,24.5,0.0,11.54,39.60076923,23.3
2025-04-30 23:25:00+00:00,423.5714286,0.0,0.0,24.5,0.0,11.44830769,40.34866667,23.3
2025-04-30 23:30:00+00:00,424.0,0.0,0.0,24.5,0.0,11.38333333,40.04350649,23.3
2025-04-30 23:35:00+00:00,422.7047619,0.0,0.0,24.51666667,0.0,11.40257143,39.45055556,23.3
2025-04-30 23:40:00+00:00,423.1541311,0.0,0.0,24.56643636,0.0,11.4927,42.07595849,23.3
2025-04-30 23:45:00+00:00,423.2337662,0.0,0.0,24.45333333,0.0,11.48225108,39.61455628,23.3
2025-04-30 23:50:00+00:00,422.1666667,0.0,0.0,24.4,0.0,11.4,42.69431313,23.3
2025-04-30 23:55:00+00:00,422.6263736,0.0,0.0,24.4,0.0,11.34083333,39.80384615,23.3
2025-05-01 00:00:00+00:00,423.8,0.0,0.0,24.4,0.0,11.21666667,42.83234066,23.3
2025-05-01 00:05:00+00:00,422.6011905,0.0,0.0,24.4,0.0,11.09775,39.01732143,23.3
2025-05-01 00:10:00+00:00,422.5,0.0,0.0,24.4,0.0,11.0955,41.21676768,23.3
2025-05-01 00:15:00+00:00,423.2458333,0.0,0.0,24.4,0.0,11.08631036,40.89958333,23.3
2025-05-01 00:20:00+00:00,424.3333333,0.0,0.0,24.4,0.0,11.1016,39.95309324,23.3
2025-05-01 00:25:00+00:00,424.3333333,0.0,0.0,24.4,0.0,11.17257143,41.76666667,23.3
2025-05-01 00:30:00+00:00,424.4,0.0,0.0,24.4,0.0,11.26666667,40.53168067,23.3
2025-05-01 00:35:00+00:00,423.3555556,0.0,0.0,24.4,0.0,11.27585714,41.06991667,23.3
2025-05-01 00:40:00+00:00,424.5625,0.0,0.0,24.4412963,0.0,11.298,41.11,23.3
2025-05-01 00:45:00+00:00,423.3680556,0.0,0.0,24.43666667,0.0,11.41828704,39.20791667,23.3
2025-05-01 00:50:00+00:00,424.1148851,0.0,0.0,24.4525493,0.0,11.47816162,41.82138889,23.3
2025-05-01 00:55:00+00:00,425.7466667,0.0,0.0,24.43098077,0.0,11.492,39.6,23.3
2025-05-01 01:00:00+00:00,423.8,0.0,0.0,24.3,0.0,11.5,40.73,23.3
2025-05-01 01:05:00+00:00,423.1666667,0.0,0.0,24.3,0.0,11.43714286,41.54174603,23.3
2025-05-01 01:10:00+00:00,423.28125,0.0,0.0,24.3,0.0,11.4,41.71527778,23.3
2025-05-01 01:15:00+00:00,423.8142857,0.0,0.0,24.3,0.0,11.4,41.97952381,23.3
2025-05-01 01:20:00+00:00,423.1666667,0.0,0.0,24.3,0.0,11.334,42.80555556,23.3
2025-05-01 01:25:00+00:00,423.2409091,0.0,0.0,24.3,0.0,11.29397436,44.77,23.3
2025-05-01 01:30:00+00:00,423.2162088,0.0,0.0,24.3,0.0,11.21296296,43.86904762,23.3
2025-05-01 01:35:00+00:00,423.84,0.0,0.0,24.3,0.0,11.2,43.78,23.3
2025-05-01 01:40:00+00:00,423.15,0.0,0.0,24.31854493,0.0,11.19983333,43.84393939,23.3
2025-05-01 01:45:00+00:00,423.8943223,0.0,0.0,24.32543429,0.0,11.19902686,43.77049817,23.3
2025-05-01 01:50:00+00:00,424.010101,0.0,0.0,24.2,0.0,11.314,42.55,23.3
2025-05-01 01:55:00+00:00,424.4405594,0.0,0.0,24.2,0.0,11.318,43.695,23.3
2025-05-01 02:00:00+00:00,424.1648148,0.0,0.0,24.2,0.0,11.15952381,42.21564327,23.3
2025-05-01 02:05:00+00:00,424.9777778,0.0,0.0,24.2,0.0,10.98611111,42.51571429,23.3
2025-05-01 02:10:00+00:00,425.0357143,0.0,0.0,24.2,0.0,10.93169192,42.20582011,23.29942857
2025-05-01 02:15:00+00:00,424.5460317,0.0,0.0,24.2,0.0,10.80174501,43.4352381,23.23402126
2025-05-01 02:20:00+00:00,424.3888889,0.0,0.0,24.2,0.0,10.78923077,41.82,23.2
2025-05-01 02:25:00+00:00,424.5687831,0.0,0.0,24.2,0.0,10.7,44.37959596,23.2
2025-05-01 02:30:00+00:00,422.7703704,0.0,0.0,24.2,0.0,10.84259259,41.58,23.2
2025-05-01 02:35:00+00:00,423.8860029,0.0,0.0,24.2,0.0,10.97222222,45.14888889,23.2
2025-05-01 02:40:00+00:00,424.2653846,0.0,0.0,24.2,0.0,11.1822,42.52705128,23.2
2025-05-01 02:45:00+00:00,425.0,0.0,0.0,24.2,0.0,11.24941601,42.56905808,23.2
2025-05-01 02:50:00+00:00,424.9871795,0.0,0.0,24.19871795,0.0,11.3,43.76159091,23.2
2025-05-01 02:55:00+00:00,424.0666667,0.0,0.0,24.10230769,0.0,11.2612381,40.42190909,23.2
2025-05-01 03:00:00+00:00,424.224359,0.0,0.0,24.19443223,0.06,11.11380952,43.79458104,23.2
2025-05-01 03:05:00+00:00,421.9166667,44.57291667,0.0,24.1,0.173277778,11.1,43.09181818,23.2
2025-05-01 03:10:00+00:00,423.9761905,46.95454545,0.0,24.1,0.356818182,11.025,41.86984127,21.24798571
2025-05-01 03:15:00+00:00,424.76,51.59662698,0.0,24.1,0.5935,11.06666667,40.75888889,19.14880952
2025-05-01 03:20:00+00:00,425.6553449,52.73725626,0.0,24.1,0.997777076,11.1,40.87215121,17.74299084
2025-05-01 03:25:00+00:00,427.5952381,52.52447552,0.0,24.1,1.635520961,11.09111111,40.70614286,15.34073427
2025-05-01 03:30:00+00:00,430.6190476,51.81076923,0.0,24.09111111,3.076333333,10.82638889,41.46,14.154
2025-05-01 03:35:00+00:00,431.8615385,52.48519737,0.0,24.00462963,4.668390688,10.84,42.77,13.4176
2025-05-01 03:40:00+00:00,432.3018519,49.56409091,0.0,24.0,6.521025327,11.07272727,42.29365079,13.10451178
2025-05-01 03:45:00+00:00,432.4230769,48.905,0.0,24.0,9.227045455,11.1525,43.8525,13.67833333
2025-05-01 03:50:00+00:00,433.7840909,49.46794872,0.0,24.0,14.7964134,11.22083333,43.05584416,15.4807598
2025-05-01 03:55:00+00:00,434.7619048,49.2,0.0,24.0,20.54725275,11.43333333,42.34055556,18.47797619
2025-05-01 04:00:00+00:00,435.7714286,57.44444444,0.0,24.0,20.35096465,11.5952381,43.41,19.64960606
2025-05-01 04:05:00+00:00,440.5555556,84.11645933,0.0,24.0,22.50987662,11.6,42.52666667,19.0484051
2025-05-01 04:10:00+00:00,453.1666667,106.9367847,0.0,24.0,32.93578704,11.6,43.35037037,17.02810606
2025-05-01 04:15:00+00:00,458.1428571,127.6227273,0.0,23.92277056,48.16449513,11.65,42.79464286,15.21047619
2025-05-01 04:20:00+00:00,461.3174603,150.0912201,0.0,23.9,61.70184818,11.66916667,42.11225427,15.16493333
2025-05-01 04:25:00+00:00,459.8611111,166.8162338,0.0,23.9,72.15558516,11.6,42.90525,16.44166667
2025-05-01 04:30:00+00:00,462.0123457,190.9518182,0.0,23.9,81.70152525,11.6,40.73875,16.95090909
2025-05-01 04:35:00+00:00,467.8333333,215.2083333,0.0,23.9,91.756625,11.6,44.06,17.16897059
2025-05-01 04:40:00+00:00,471.6349206,232.3472222,0.0,23.82343434,110.6791744,11.71398291,40.72134921,17.03634259
2025-05-01 04:45:00+00:00,470.8,244.5320856,0.0,23.8,112.3350038,11.80772727,43.28604762,16.77
2025-05-01 04:50:00+00:00,471.9027778,246.6818713,0.0,23.78333333,105.622848,11.78,41.17625,16.7
2025-05-01 04:55:00+00:00,473.5714286,247.8234818,0.0,23.73133333,122.3554545,11.82,42.11160684,16.7
2025-05-01 05:00:00+00:00,465.9464286,248.0966667,0.0,23.7,133.7555172,11.98452381,42.39583104,16.76
2025-05-01 05:05:00+00:00,455.8802083,243.958042,0.0,23.7,145.1263916,12.08333333,39.38063492,16.97010989
2025-05-01 05:10:00+00:00,450.7058824,248.8768697,0.0,23.7,154.4012043,11.95,40.55864198,17.0
2025-05-01 05:15:00+00:00,447.698022,250.9684954,0.0,23.76076923,161.4311618,11.55698232,39.27906593,16.99851852
2025-05-01 05:20:00+00:00,448.8928571,247.7636364,0.0,23.78333333,166.9464935,11.4075,41.41603175,16.73606061
2025-05-01 05:25:00+00:00,452.4276094,246.1333333,0.0,23.68610526,173.8940056,11.402,38.934,16.50320366
2025-05-01 05:30:00+00:00,455.8538961,244.5123077,0.0,23.6,184.8975562,11.4,39.68282051,16.58364706
2025-05-01 05:35:00+00:00,454.2595238,248.321238,0.0,23.66666667,197.91724,11.4,42.57203571,16.81005051
2025-05-01 05:40:00+00:00,453.4620491,251.7787081,0.0,23.7,206.7040072,11.58,38.67952381,17.12898551
2025-05-01 05:45:00+00:00,452.0208333,249.3117647,0.0,23.5775,219.0004866,11.63012821,41.50638889,17.35
2025-05-01 05:50:00+00:00,450.2,250.8266349,0.0,23.5,229.0602938,11.84683333,39.4,17.4
2025-05-01 05:55:00+00:00,448.2380952,249.9311355,0.0,23.54769231,239.3875945,12.11828571,39.94142857,17.4
2025-05-01 06:00:00+00:00,446.54,247.05,0.0,23.6,255.6114815,12.33095238,40.16475,17.4
2025-05-01 06:05:00+00:00,443.6888889,248.3131313,0.0,23.6,267.0975982,12.5025,39.91666667,17.4
2025-05-01 06:10:00+00:00,442.73,248.4397436,0.0,23.6,277.8670916,12.6575,40.21777778,17.32405372
2025-05-01 06:15:00+00:00,442.98125,247.3603846,0.0,23.59692308,292.2497222,12.87833333,40.545,17.2
2025-05-01 06:20:00+00:00,443.72,247.0954779,0.0,23.54855072,281.0940428,13.098,39.662,17.27036789
2025-05-01 06:25:00+00:00,445.8,246.7115385,0.0,23.5,299.4435222,13.296,40.52846154,17.28076923
2025-05-01 06:30:00+00:00,444.8333333,249.3828671,0.0,23.5,313.7848813,13.73819144,39.60705128,17.2
2025-05-01 06:35:00+00:00,442.2960859,245.819086,0.0,23.5,324.9615086,13.9055697,38.75767857,17.2
2025-05-01 06:40:00+00:00,438.3392857,247.5989418,0.0,23.5,338.3475617,14.10107692,39.67670635,17.2
2025-05-01 06:45:00+00:00,437.2193939,244.63,0.0,23.40545455,346.9406111,14.52,38.42985714,17.2
2025-05-01 06:50:00+00:00,434.1458333,243.972,0.0,23.35144928,358.8783857,14.688,37.60975,17.15652174
2025-05-01 06:55:00+00:00,431.6,247.225188,0.0,23.4,370.1921684,14.74867133,37.311,17.04341291
2025-05-01 07:00:00+00:00,431.4583333,246.4333333,0.0,23.4,382.1091654,14.74757937,39.99809524,17.00545455
2025-05-01 07:05:00+00:00,432.9375,247.3938859,0.0,23.4,392.2769006,14.87975,36.85555556,17.08888889
2025-05-01 07:10:00+00:00,430.4,252.6222222,0.0,23.4,407.0820278,14.97752381,37.06619048,17.19615385
2025-05-01 07:15:00+00:00,428.2060185,247.2653595,0.0,23.4,413.1726534,15.20833333,38.36166667,17.2
2025-05-01 07:20:00+00:00,428.5142857,251.6621212,0.0,23.4,416.5775833,15.33928571,38.64269841,17.2
2025-05-01 07:25:00+00:00,426.5324074,250.9737374,0.0,23.4,429.6586389,15.47714286,37.41527778,17.18333333
2025-05-01 07:30:00+00:00,427.0714286,249.175,0.0,23.4,422.6181923,15.76666667,36.55625,17.15149474
2025-05-01 07:35:00+00:00,426.025098,246.9114286,0.0,23.39185606,444.3419477,15.88054545,38.154375,17.16588235
2025-05-01 07:40:00+00:00,426.0286636,249.5632576,0.0,23.33459983,457.0853886,15.8394968,38.45698569,17.2929053
2025-05-01 07:45:00+00:00,426.0,251.1676113,0.0,23.3,471.750692,16.00191919,37.51506494,17.31783459
2025-05-01 07:50:00+00:00,426.0,249.4142857,0.0,23.3,476.707375,15.92338462,36.62771429,17.09236025
2025-05-01 07:55:00+00:00,425.4166667,254.4833333,0.0,23.3,499.9359567,15.81636364,38.27392857,16.94871795
2025-05-01 08:00:00+00:00,426.0,247.6666667,0.0,23.3,502.9579875,15.82083333,38.32787879,16.91073495
2025-05-01 08:05:00+00:00,426.6375661,248.5090909,0.0,23.3,512.7666974,16.0,37.52733333,17.0
2025-05-01 08:10:00+00:00,427.4444444,251.5236364,0.0,23.3,454.7978,16.14733333,35.68692308,17.0
2025-05-01 08:15:00+00:00,426.9166667,252.2480519,0.0,23.3,443.2081264,16.10333333,37.205,17.061
2025-05-01 08:20:00+00:00,428.6444444,252.0874363,0.0,23.3,512.2524167,15.9225,38.31857906,17.10105263
2025-05-01 08:25:00+00:00,429.2116402,249.575268,0.0,23.3,530.9462534,16.05058007,38.55729575,17.18839054
2025-05-01 08:30:00+00:00,429.9818182,249.0654545,0.0,23.3,521.3463994,16.60097643,36.59333333,17.32521327
2025-05-01 08:35:00+00:00,428.3666667,250.5684848,0.0,23.3,516.2953434,16.648,36.65174603,17.31272727
2025-05-01 08:40:00+00:00,427.1264957,251.9409597,0.0,23.3,513.0208304,16.776,37.25,17.30022401
2025-05-01 08:45:00+00:00,425.9111111,250.2877193,0.0,23.3,543.6816794,16.92384615,37.76531746,17.34727273
2025-05-01 08:50:00+00:00,426.3013889,250.0314493,0.0,23.3,525.6543727,17.0244,37.19363636,17.17166667
2025-05-01 08:55:00+00:00,425.7309524,248.3868778,0.0,23.3,556.1079008,17.00415584,36.15733333,17.16540616
2025-05-01 09:00:00+00:00,424.0454545,248.7068241,0.0,23.3,580.3978523,17.25232727,36.65,17.122636
2025-05-01 09:05:00+00:00,423.1711397,251.2066558,0.0,23.3,565.8137636,17.02533333,37.96401709,17.06163636
2025-05-01 09:10:00+00:00,423.0,250.78,0.0,23.3,527.8262473,17.17785714,37.35098964,16.82833333
2025-05-01 09:15:00+00:00,423.1436264,251.6969697,0.0,23.3,523.5450404,17.28981481,37.32352778,16.90953243
2025-05-01 09:20:00+00:00,422.5508578,250.8635714,0.0,23.3,540.6055575,17.43353535,35.65992424,17.20740647
2025-05-01 09:25:00+00:00,422.0,249.1859406,0.0,23.3,583.7102005,17.42279995,35.05041073,17.34927249
2025-05-01 09:30:00+00:00,423.6,249.3736597,0.0,23.3,603.1538834,17.51018519,37.54827068,17.22820513
2025-05-01 09:35:00+00:00,422.3571429,248.0496021,0.0,23.3,587.7467409,17.734,36.26,17.2
2025-05-01 09:40:00+00:00,423.75,245.0333333,0.0,23.3,613.2903848,17.83155556,36.00675,17.2
2025-05-01 09:45:00+00:00,422.5805556,244.6495833,0.0,23.3,658.2768409,18.31620934,36.13377218,17.2
2025-05-01 09:50:00+00:00,422.025,248.525,0.0,23.3,642.98295,18.0204071,36.46741176,17.2389881
2025-05-01 09:55:00+00:00,422.0,250.5575397,0.0,23.3,552.4531713,18.12107639,35.6,17.35007576
2025-05-01 10:00:00+00:00,422.0,247.5795322,0.0,23.3,599.537963,18.51666667,34.80622558,17.48592593
2025-05-01 10:05:00+00:00,421.1666667,247.9114286,0.0,23.3,664.4336429,18.34733333,35.92535714,17.6
2025-05-01 10:10:00+00:00,419.9305556,248.6073684,0.0,23.3,626.7524053,18.20708333,34.90811111,17.55
2025-05-01 10:15:00+00:00,420.0571429,246.55,0.0,23.3,615.3651835,18.22666667,34.75492424,17.67551724
2025-05-01 10:20:00+00:00,420.3333333,242.1825641,0.0,23.3,575.4086429,18.24367857,35.19428571,17.85517051
2025-05-01 10:25:00+00:00,420.3571429,242.6635294,0.0,23.3,584.3385294,18.56616667,35.15478788,17.9
2025-05-01 10:30:00+00:00,420.1636364,244.381,0.0,23.3,627.1787109,19.05527778,35.17765152,17.92309091
2025-05-01 10:35:00+00:00,419.4,246.8285714,0.0,23.3,659.356847,18.736,35.22,18.04413793
2025-05-01 10:40:00+00:00,418.7166667,244.6192727,0.0,23.3,692.7182834,18.85472619,34.99915966,18.13333333
2025-05-01 10:45:00+00:00,417.6666667,249.1186012,0.0,23.3,698.2157232,19.02920956,35.26964912,18.28922342
2025-05-01 10:50:00+00:00,418.0,251.4115321,0.0,23.3,693.510961,19.06974747,35.36780303,18.36997608
2025-05-01 10:55:00+00:00,418.0,248.9661905,0.0,23.3,688.337048,18.83333333,34.94666667,18.17718951
2025-05-01 11:00:00+00:00,416.4285714,248.3333333,0.0,23.3,667.0068164,18.8875,34.66666667,18.13570461
2025-05-01 11:05:00+00:00,416.1270833,250.48,0.0,23.3,677.74148,19.58138947,34.91807018,18.109
2025-05-01 11:10:00+00:00,415.8833333,251.19,0.0,23.3,699.63495,20.42753571,35.16428571,17.99206349
2025-05-01 11:15:00+00:00,415.4,249.02,0.0,23.3,692.7842714,20.00185185,35.15,17.9
2025-05-01 11:20:00+00:00,417.0,245.5117409,0.0,23.3,701.8045322,19.85472222,34.88,17.97595592
2025-05-01 11:25:00+00:00,417.0,243.1705128,0.0,23.3,700.844912,20.2179021,34.6606993,18.06280688
2025-05-01 11:30:00+00:00,416.7666667,243.9508889,0.0,23.3,716.7363675,20.61527778,34.95555556,18.116
2025-05-01 11:35:00+00:00,416.8809524,244.9794118,0.0,23.3,714.6194519,20.58444444,35.22,18.21879365
2025-05-01 11:40:00+00:00,417.8410256,243.4588889,0.0,23.3,678.975,21.1,34.82239316,18.3
2025-05-01 11:45:00+00:00,416.0,241.5277778,0.0,23.3,697.1939179,20.938,35.12,18.32788462
2025-05-01 11:50:00+00:00,416.247619,246.9243682,0.0,23.3,697.1558007,20.94233333,35.20711111,18.05538462
2025-05-01 11:55:00+00:00,416.2,244.8852564,0.0,23.3,699.1069904,21.122,34.87220779,17.068003
2025-05-01 12:00:00+00:00,416.3673469,245.500919,0.0,23.3,701.3364035,20.53020833,34.88032407,16.45848485
2025-05-01 12:05:00+00:00,415.474359,247.7125,0.0,23.3,701.0610657,20.605,34.85142857,15.97237077
2025-05-01 12:10:00+00:00,415.71875,246.8452632,0.0,23.3,687.6246914,20.46694444,34.29350427,13.46
2025-05-01 12:15:00+00:00,417.361039,247.3483265,0.0,23.3,656.385301,21.04598413,34.70081308,13.46781526
2025-05-01 12:20:00+00:00,418.88,244.9498534,0.0,23.3,656.4013142,20.81171429,34.98222222,14.65635811
2025-05-01 12:25:00+00:00,417.7240385,244.1295295,0.0,23.3,681.8038815,21.64063492,34.67880342,15.37018647
2025-05-01 12:30:00+00:00,416.6,245.2793706,0.0,23.3,622.1358611,21.61701389,34.73333333,16.0
2025-05-01 12:35:00+00:00,416.42,245.0285714,0.0,23.3,586.351,20.77261538,34.75428571,16.33421053
2025-05-01 12:40:00+00:00,417.55,244.6363636,0.0,23.3,400.2006316,20.48,35.1,16.72631579
2025-05-01 12:45:00+00:00,417.7666667,244.0727273,0.0,23.3,576.3986794,20.76693122,35.14074074,16.81723529
2025-05-01 12:50:00+00:00,416.0666667,244.5,0.0,23.3,645.8591658,20.626,35.2,16.7
2025-05-01 12:55:00+00:00,416.4703704,244.7241538,0.0,23.3,599.1173248,21.15245,35.24,16.79515152
2025-05-01 13:00:00+00:00,416.0293706,247.3662338,0.0,23.3,618.0235397,19.8687037,35.17777778,17.06119048
2025-05-01 13:05:00+00:00,416.7576923,246.4145455,0.0,23.3,649.6861172,19.56094444,35.05630769,16.95915751
2025-05-01 13:10:00+00:00,416.3166667,252.28,0.0,23.3,637.6447773,20.02904545,35.2,16.95166667
2025-05-01 13:15:00+00:00,417.1644444,247.7973262,0.0,23.316,643.4025455,20.03962963,35.30972222,17.0
2025-05-01 13:20:00+00:00,418.0871849,247.7013228,0.0,23.36210718,356.7262028,19.85830952,35.28,17.09766414
2025-05-01 13:25:00+00:00,418.0925926,246.3428571,0.0,23.2,625.8122909,19.46644444,35.1,17.47409524
2025-05-01 13:30:00+00:00,418.08,246.825,0.0,23.24461538,424.5190333,19.86623377,35.1,17.57579487
2025-05-01 13:35:00+00:00,419.0266667,242.76,0.0,23.48243243,514.3070357,20.08769231,35.1,17.52420147
2025-05-01 13:40:00+00:00,419.6845588,245.0710861,0.0,23.4416903,403.2021124,19.91794872,35.1,17.56783891
2025-05-01 13:45:00+00:00,419.9174825,252.9913103,0.0,23.4,506.5480276,19.41534392,35.09259259,17.7534596
2025-05-01 13:50:00+00:00,418.37,250.7492063,0.0,23.48571429,483.3030857,19.40345098,35.098,18.00297619
2025-05-01 13:55:00+00:00,419.2179487,252.6229183,0.0,23.5,505.6073975,19.5552987,35.18,18.21797203
2025-05-01 14:00:00+00:00,418.8472222,250.647619,0.0,23.5,287.8030376,20.12424242,35.16666667,17.89293407
2025-05-01 14:05:00+00:00,419.42,250.3121795,0.0,23.51666667,330.4266813,20.68285714,35.12466667,17.7208748
2025-05-01 14:10:00+00:00,419.0,254.1181818,0.0,23.6,415.8330682,20.47047619,35.2,17.892
2025-05-01 14:15:00+00:00,419.2060185,250.2542857,0.0,23.604,523.0715215,20.28090909,35.01904762,17.8
2025-05-01 14:20:00+00:00,419.0181818,246.7484127,0.0,23.69298246,511.4095455,20.49,35.07166667,17.57121212
2025-05-01 14:25:00+00:00,418.8296429,246.7706333,0.0,23.70363636,509.4218582,20.52576923,34.93075591,17.4
2025-05-01 14:30:00+00:00,419.0,247.7363636,0.0,23.79142857,512.7083049,21.08,34.755,17.48181818
2025-05-01 14:35:00+00:00,419.3760684,246.1604938,0.0,23.8,506.0798765,21.91306818,35.00555556,17.40585859
2025-05-01 14:40:00+00:00,418.7402597,249.5835439,0.0,23.8,491.3145357,21.91342857,35.12444444,17.4
2025-05-01 14:45:00+00:00,419.7967836,250.426738,0.0,23.88,479.2154495,21.30377104,35.1037037,17.38888889
2025-05-01 14:50:00+00:00,419.96,247.1214815,0.0,23.9,467.3645268,20.7657619,35.29416667,17.16693019
2025-05-01 14:55:00+00:00,417.5714286,243.5131169,0.0,23.9,462.2137652,20.89263492,35.28545455,16.98310681
2025-05-01 15:00:00+00:00,419.7857143,108.6249417,0.0,23.90257576,453.4584424,21.14208333,35.04775132,15.80735931
2025-05-01 15:05:00+00:00,419.5460317,49.45138889,0.0,23.99710648,444.7119531,21.24590909,35.61135531,14.59458333
2025-05-01 15:10:00+00:00,419.0,50.49375,0.0,24.08720588,435.7341875,21.18571429,35.92452797,14.3
2025-05-01 15:15:00+00:00,419.0,50.45098039,0.0,24.25936508,409.3721819,21.2666369,36.19444444,14.7834127
2025-05-01 15:20:00+00:00,419.0,50.8,0.0,24.31666667,371.5745273,21.09529103,35.27015152,15.486
2025-05-01 15:25:00+00:00,418.1666667,50.6,0.0,24.46,371.0462738,21.29111111,36.323,15.83020979
2025-05-01 15:30:00+00:00,418.0,49.91111111,0.0,24.56426471,365.7082997,21.08142857,35.38465608,16.03615385
2025-05-01 15:35:00+00:00,418.0,50.16049383,0.0,24.6,328.065837,21.06,36.30541667,16.67244444
2025-05-01 15:40:00+00:00,416.8452381,50.65933014,0.0,24.65463636,341.6033452,21.097,35.121,17.236
2025-05-01 15:45:00+00:00,416.0285714,50.58571429,0.0,24.74357143,335.0589565,20.87859307,36.38285714,17.45561594
2025-05-01 15:50:00+00:00,416.2,50.42555781,0.0,24.8,340.3144604,20.6900254,35.69636364,17.5
2025-05-01 15:55:00+00:00,417.6666667,50.0,0.0,24.86076923,341.9853808,20.96745166,36.46703671,17.56623858
2025-05-01 16:00:00+00:00,417.9361111,50.53501226,0.0,24.93436364,328.7613803,20.80281656,36.13233333,17.40158702
2025-05-01 16:05:00+00:00,417.6452381,50.04964286,0.0,24.99770785,313.7198575,20.63563636,34.8,17.02639423
2025-05-01 16:10:00+00:00,417.5714286,49.61275362,0.0,25.06,300.3673849,20.64114286,35.09657143,16.5374026
2025-05-01 16:15:00+00:00,417.5555556,50.8,0.0,25.1,288.95,20.91666667,35.49166667,16.4
2025-05-01 16:20:00+00:00,417.0,50.17442396,0.0,25.16422619,276.9594447,20.8372,34.43487179,16.528
2025-05-01 16:25:00+00:00,417.0,50.23876124,0.0,25.24862368,265.7998602,20.7,35.84040404,16.97483032
2025-05-01 16:30:00+00:00,417.9538462,50.87506631,0.0,25.3,254.5047855,20.56560897,35.01426282,17.66333333
2025-05-01 16:35:00+00:00,417.7125284,50.02159945,0.0,25.3,246.8774567,20.50197805,35.22600172,17.72812195
2025-05-01 16:40:00+00:00,417.9384615,50.39699248,0.0,25.33557895,231.2947902,20.122,35.32,17.98433566
2025-05-01 16:45:00+00:00,417.7518939,50.59753086,0.0,25.36442105,218.3769501,20.02666667,36.33339286,17.85964912
2025-05-01 16:50:00+00:00,417.7571429,51.0,0.0,25.3,209.2651429,19.9,36.40761905,17.8
2025-05-01 16:55:00+00:00,417.5942857,50.50666667,0.0,25.3,198.6102895,19.72666667,35.4115873,17.49
2025-05-01 17:00:00+00:00,418.4166667,49.94166667,0.0,25.3,186.0041905,19.6,36.99125,17.04333333
2025-05-01 17:05:00+00:00,417.8628571,50.76296296,0.0,25.3,175.9103026,19.86538462,35.90049242,16.73716247
2025-05-01 17:10:00+00:00,418.3466667,50.62,0.0,25.3,165.1275773,20.37663462,36.42524725,16.39954113
2025-05-01 17:15:00+00:00,418.4791667,50.71428571,0.0,25.3,154.5244904,20.66,35.21111111,16.04153846
2025-05-01 17:20:00+00:00,418.1833333,50.1020202,0.0,25.26777778,145.6427294,20.61257143,36.60655556,15.89072727
2025-05-01 17:25:00+00:00,419.1678005,50.27645503,0.0,25.20190476,135.3085366,19.83736264,34.51357143,15.77818182
2025-05-01 17:30:00+00:00,420.0777778,50.605,0.0,25.20626263,123.6808,19.2512963,36.62633333,15.7
2025-05-01 17:35:00+00:00,419.7077033,50.40255053,0.0,25.20253836,113.9465587,19.21273684,34.86801681,16.14182609
2025-05-01 17:40:00+00:00,419.0740741,50.4635349,0.0,25.2,104.0721944,19.156,35.32906566,17.37163462
2025-05-01 17:45:00+00:00,419.92,50.72420873,0.0,25.2,93.90163333,18.73333333,34.35152778,17.87004444
2025-05-01 17:50:00+00:00,419.7436364,50.51805556,0.0,25.2,83.21554674,18.28,34.74309091,18.0171301
2025-05-01 17:55:00+00:00,420.6666667,50.41322115,0.0,25.2,65.53272447,17.8,33.7830303,17.00260417
2025-05-01 18:00:00+00:00,419.5269231,25.73548762,0.0,25.2,35.96716011,17.01909091,35.63358974,16.42171498
