datetime,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SV01,R01_02_TRU01,R01_07_TRU01
2025-09-12 05:00:00+00:00,446.84774723333334,253.04276073333335,0.0,23.569314093333332,16.698034680000003,14.31084067,25.595650183333333,17.04837963,86.98857559,2.6930120436666667,23.5,23.44148052
2025-09-12 05:15:00+00:00,454.8749868666667,251.169744,0.0,23.600000000000005,44.67387216,14.51277345,25.5,17.058560846666666,89.55815384666668,4.484444444333334,23.452690476666664,23.399999999999995
2025-09-12 05:30:00+00:00,447.8108301,248.99634300000002,0.0,23.539259259999998,78.00553882666667,14.813764423333334,25.5,17.209999999999997,93.16623321000002,6.938663003666666,23.27925926,23.339259260000002
2025-09-12 05:45:00+00:00,442.66574076666666,249.54613193333333,0.0,23.44777777666667,112.45852430000001,15.252778569999998,25.45143723,16.973333333333333,96.47102645333332,9.214166666666667,23.285288769999998,23.277222223333336
2025-09-12 06:00:00+00:00,446.25952380000007,248.92307816666667,0.0,23.399999999999995,155.52694226666665,14.938903166666668,25.455526693333336,17.22,99.64986898333332,11.380838383333334,23.204848483333333,23.217575756666665
2025-09-12 06:15:00+00:00,453.73817016666663,248.03218383333333,0.0,23.399999999999995,191.67733633333333,14.650257143333334,25.49092063333333,16.965333333333334,102.62095236666666,13.30031746,23.2,23.3
2025-09-12 06:30:00+00:00,453.8888889,246.95187036666667,0.0,23.399999999999995,202.29757876666667,15.07786508,25.399999999999995,16.810333333333332,105.96785713333334,15.487619046666667,23.19666666666667,23.429238093333336
2025-09-12 06:45:00+00:00,457.46073260000003,248.06103276666667,0.0,23.383035113333335,245.81487896666667,15.320596153333334,25.399999999999995,16.96611111,109.04590013333332,17.430533909999998,23.114998216666667,23.431548823333333
2025-09-12 07:00:00+00:00,473.9005291,248.6199551,0.0,23.3,275.80283653333333,15.760833333333332,25.399999999999995,17.163333333333334,112.79983333333332,19.65842857,23.100000000000005,23.564185433333336
2025-09-12 07:15:00+00:00,452.29720736666667,247.77764679999999,0.0,23.3,310.46914376666666,16.62421489666667,25.399999999999995,17.040000000000003,116.0856111,21.537944443333334,23.100000000000005,23.707943626666665
2025-09-12 07:30:00+00:00,455.06151513333333,248.99817813333334,0.0,23.3,325.2904687,16.699800863333333,25.399999999999995,17.15888889,119.5764069,23.429999999999996,23.172222223333335,23.60927737333333
2025-09-12 07:45:00+00:00,457.6773315666667,255.49861276666664,0.0,23.3,253.96040436666667,16.75540741,25.399999999999995,17.14,123.31052116666666,25.339137566666665,23.23957265,23.354358973333333
2025-09-12 08:00:00+00:00,527.0876190333333,251.7291797,0.0,23.457435900000004,128.28891506666668,16.58060606,25.368666666666666,16.87388889,126.86090739999999,27.021607743333334,23.174146793333335,23.3
2025-09-12 08:15:00+00:00,578.4535185333333,250.01098556666668,0.0,23.776744636666667,195.33838083333333,16.6919,25.399999999999995,16.752380953333333,130.72414686666667,28.745431236666665,22.98315789333333,23.259797980000002
2025-09-12 08:30:00+00:00,572.3781898666666,249.00609633333332,0.0,23.83895394,201.21153746666667,16.623675756666668,25.399999999999995,17.05577778,134.49155196666666,30.294935066666667,23.196808506666667,23.2
2025-09-12 08:45:00+00:00,507.2085245333333,252.35123933333333,0.0,23.649131496666666,296.4060637333334,17.044377776666668,25.399999999999995,17.241333333333333,138.47866666666667,31.768444443333333,23.3,23.2
2025-09-12 09:00:00+00:00,490.32074073333337,250.34116876666667,0.0,23.623047006666667,432.3246695333333,17.47671573,25.399999999999995,17.30277777666667,142.40653346666667,33.0935291,23.3,23.325353273333334
2025-09-12 09:15:00+00:00,505.4885010666667,249.08211233333336,0.0,23.763802306666665,578.8192471666667,18.20029293,25.399999999999995,17.132,147.07757673333333,34.47622222333333,23.23472222,23.467903206666666
2025-09-12 09:30:00+00:00,473.38920633333333,247.89866666666668,0.0,23.60666666666667,675.8788861333334,18.866061903333332,25.399999999999995,17.35348148,151.31818183333334,35.56366666666667,23.297625416666666,23.46535384666667
2025-09-12 09:45:00+00:00,446.0127065666666,248.5418759,0.0,23.504848483333333,460.2118309,18.75906349,25.399999999999995,17.444761903333333,156.0480238,36.57504762,23.3,23.51137931
