,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTR9_VEN02_Status,HTRK_RAD01_TR02
2025-09-04 01:20:00+00:00,434.0921053,252.7846774,0,23.99193548,0,18.68875,1,25
2025-09-04 01:25:00+00:00,435.5142857,247.967033,0,24,0,18.64995556,1,25
2025-09-04 01:30:00+00:00,434.3961039,251.7764706,0,24,0,18.54,1,25
2025-09-04 01:35:00+00:00,435.3626509,250.6257944,0,23.9652381,0,18.464,1,25
2025-09-04 01:40:00+00:00,434.5274725,251.5679654,0,23.87319865,0,18.562,1,25
2025-09-04 01:45:00+00:00,434.4,256.95,0,23.8,0,18.49955556,1,25
2025-09-04 01:50:00+00:00,435.9103896,253.9481714,0,23.80631139,0,18.59983333,1,25
2025-09-04 01:55:00+00:00,435.921875,253.9722222,0,23.88194444,0,18.59982143,1,25
2025-09-04 02:00:00+00:00,436,254,0,23.9,0,18.5976,1,25
2025-09-04 02:05:00+00:00,435.95,253.9272727,0,23.9,0,18.56175,1,25
2025-09-04 02:10:00+00:00,435.0772727,256.1711599,0,23.9,0,18.554,1,25
2025-09-04 02:15:00+00:00,434.24,255.0328283,0,23.9,0,18.5,1,25
2025-09-04 02:20:00+00:00,435.1257143,253.0284211,0,23.888,0,18.49833333,1,25
2025-09-04 02:25:00+00:00,435.8933333,249.5706667,0,23.74333333,0,18.50513333,1,25
2025-09-04 02:30:00+00:00,436,248.2541063,0,23.8,0,18.51,1,25
2025-09-04 02:35:00+00:00,436.741,251.378355,0,23.8,0,18.39990476,1,25
2025-09-04 02:40:00+00:00,436.1315476,250.1752795,0,23.8,0,18.3,1,25
2025-09-04 02:45:00+00:00,435.0952941,252.384621,0,23.8,0,18.3,1,25
2025-09-04 02:50:00+00:00,433,256,0,23.8,0,18.23095238,1,25
2025-09-04 02:55:00+00:00,433,256,0,23.8,0,18.19914286,1,25
2025-09-04 03:00:00+00:00,433,251.1481481,0,23.79714286,0,18.19878788,1,25
2025-09-04 03:05:00+00:00,438,161,0,23.7,0,18.27722222,1,25
2025-09-04 03:10:00+00:00,435.4615385,61.6,0,23.7,0,18.19616667,1,25
2025-09-04 03:15:00+00:00,434.9846154,48.89450549,0,23.7,0,18.19971429,1,25
2025-09-04 03:20:00+00:00,434.9478313,48.96774892,0,23.7,0,18.2,1,25
2025-09-04 03:25:00+00:00,434.7222222,48.36060606,0,23.7,0,18.146,1,25
2025-09-04 03:30:00+00:00,433.1555556,48.97424242,0,23.7,0,18.10101587,1,25
2025-09-04 03:35:00+00:00,433,49,0,23.60967295,0,18.1,1,25
2025-09-04 03:40:00+00:00,432.25,48.28417892,0,23.74945513,0,18.1,1,25
2025-09-04 03:45:00+00:00,432.775,48.77444444,0,23.733,0,18.1,1,25
2025-09-04 03:50:00+00:00,432.2904762,48.98461538,0,23.78666667,0,18.09666667,1,25
2025-09-04 03:55:00+00:00,435.045,49.15,0,23.8,0.0294,18.0069697,1,25
2025-09-04 04:00:00+00:00,436.2,54.14584416,0,23.8,0.164,18,1,25
2025-09-04 04:05:00+00:00,435.4253968,72.3007837,0,23.8,0.341222571,18.05294444,1,25
2025-09-04 04:10:00+00:00,434.2055556,87.81896552,0,23.8,0.789118227,18.08,1,25
2025-09-04 04:15:00+00:00,434.6223776,103.2852665,0,23.8,1.259702754,18,1,25
2025-09-04 04:20:00+00:00,435.8571429,119.6660287,0,23.8,1.842209089,17.9915,1,24.99238095
2025-09-04 04:25:00+00:00,438.5111111,152.9818182,0,23.87454545,3.109427273,17.90653571,1,24.9
2025-09-04 04:30:00+00:00,439,167.9411765,0,23.9,4.234280982,17.9007,1,24.9
2025-09-04 04:35:00+00:00,439.0807692,188.6533333,0,23.9,5.632010582,17.9,1,24.9
2025-09-04 04:40:00+00:00,439.1428571,210.1,0,23.9,7.033,17.95657143,1,24.9
2025-09-04 04:45:00+00:00,440.6903409,227.9003497,0,23.9,8.873111888,18.00485714,1,24.9
2025-09-04 04:50:00+00:00,440.72,245.2857143,0,23.88476923,11.5160303,18.06906349,1,24.9
2025-09-04 04:55:00+00:00,439.9272727,245.4552381,0,23.84732579,17.9726,18,1,24.9
2025-09-04 05:00:00+00:00,438.8909091,244.7666667,0,23.6235,29.15951515,18.00160317,1,24.9
2025-09-04 05:05:00+00:00,438.9971429,246.874026,0,23.55428571,43.32065137,18.04066667,1,24.9
2025-09-04 05:10:00+00:00,440,246.8446316,0,23.55097166,48.56276923,18.14,1,24.9
2025-09-04 05:15:00+00:00,441.510303,250.972082,0,23.5,36.39596504,18.19725763,1,24.9
2025-09-04 05:20:00+00:00,448,251.3174749,0,23.5,37.908375,18.141875,1,24.84625
2025-09-04 05:25:00+00:00,455.72,250.6792593,0,23.5,34.47328523,18.16460606,1,24.8
2025-09-04 05:30:00+00:00,457.9166667,240.6666667,0,23.50329004,34.17139429,18.2649,1,24.8
2025-09-04 05:35:00+00:00,454.0218182,238.454245,0,23.50058824,35.70248571,18.3,1,24.8
2025-09-04 05:40:00+00:00,450.7818182,246.878733,0,23.5,39.02565641,18.1,1,24.8
2025-09-04 05:45:00+00:00,449.8522727,247.1818182,0,23.5,45.90809293,18.205,1,24.8
2025-09-04 05:50:00+00:00,450,246.1839286,0,23.5,51.97069294,18.2,1,24.8
2025-09-04 05:55:00+00:00,450.7866667,253,0,23.5,59.4453693,18.18392857,1,24.8
2025-09-04 06:00:00+00:00,450.7731624,250.1929032,0,23.4747619,60.30605419,18.25,1,24.8
2025-09-04 06:05:00+00:00,453.2909091,250.0315789,0,23.4,50.12769231,18.379,1,24.8
2025-09-04 06:10:00+00:00,456.785,250.875,0,23.4,91.13073485,18.50178571,1,24.8
2025-09-04 06:15:00+00:00,457.3979762,246.5247152,0,23.4,177.0814775,18.80391667,1,24.8
2025-09-04 06:20:00+00:00,458.4933333,249.1,0,23.4,217.1137427,19.22513333,1,24.8
2025-09-04 06:25:00+00:00,459.7357143,249.1096491,0,23.4,208.6712763,19.3,1,24.8
2025-09-04 06:30:00+00:00,468,247.2777778,0,23.4,252.7755556,19.4284375,1,24.8
2025-09-04 06:35:00+00:00,467.2,247.6363636,0,23.4,212.2215182,19.68690909,1,24.8
2025-09-04 06:40:00+00:00,463.7128205,247.8675058,0,23.4,105.659507,19.86,1,24.8
2025-09-04 06:45:00+00:00,463.93,244.9242424,0,23.36845455,99.19694667,19.7,1,24.8
2025-09-04 06:50:00+00:00,467.0555556,248.8811027,0,23.30424318,145.7715533,19.64017094,1,24.8
2025-09-04 06:55:00+00:00,471.1233333,246.4763077,0,23.3,282.7006923,19.74727273,1,24.8
2025-09-04 07:00:00+00:00,500.64,245.773913,0,23.38434286,355.3235239,20.12923077,1,24.8
2025-09-04 07:05:00+00:00,571.0555556,250.05,0,23.62954545,254.8658929,20.35,1,24.8
2025-09-04 07:10:00+00:00,617.9733333,254.7352941,0,23.86277778,146.1103141,20.27142857,1,24.8
2025-09-04 07:15:00+00:00,628.1714286,256.8328571,0,23.891,393.7243333,20.50425,1,24.8
2025-09-04 07:20:00+00:00,620.8,253.457316,0,23.9,296.0453432,20.92,1,24.8
2025-09-04 07:25:00+00:00,622.1758242,247.2530526,0,23.90914286,177.1468512,20.7,1,24.8
2025-09-04 07:30:00+00:00,616.9625,254.662,0,24,342.7997662,20.99739496,1,24.8
2025-09-04 07:35:00+00:00,619.325,247.8,0,24,218.1926364,20.83454545,1,24.8
2025-09-04 07:40:00+00:00,617.775,249.9404762,0,24.00089286,264.3699199,20.65674603,1,24.8
2025-09-04 07:45:00+00:00,612.5666667,248.3560606,0,24.1,287.5815238,21.02,1,24.8
2025-09-04 07:50:00+00:00,612.1384615,248.9727273,0,24.10347826,397.517975,21.34857143,1,24.8
2025-09-04 07:55:00+00:00,626.1454545,252.622906,0,24.2,409.794533,21.44114286,1,24.8
2025-09-04 08:00:00+00:00,633.2833333,251.6404762,0,24.199,213.7888857,21.69333333,1,24.8
2025-09-04 08:05:00+00:00,661.6105769,246.0686316,0,24.20516667,251.0178691,21.5452381,1,24.8
2025-09-04 08:10:00+00:00,653.0766234,254.070903,0,24.28962963,336.1406326,21.59,1,24.8
2025-09-04 08:15:00+00:00,655.3194444,250,0,24.3,447.9598052,21.65,1,24.8
2025-09-04 08:20:00+00:00,642.35,250.7361345,0,24.3,489.0624827,21.79666667,1,24.8
2025-09-04 08:25:00+00:00,646.2179678,250.82,0,24.37529657,492.7360737,21.92911312,1,24.8
2025-09-04 08:30:00+00:00,573.75,259.1166667,0,24.30333333,451.9465337,22.02486667,1,24.8
2025-09-04 08:35:00+00:00,537.7222222,251.4487879,0,24.20346022,551.1223313,22.26291667,1,24.8
2025-09-04 08:40:00+00:00,516.15,251.5666667,0,24.10153846,255.1111154,22.48,1,24.8
2025-09-04 08:45:00+00:00,501.375,245.8222222,0,24.1,565.0631,22.41761905,1,24.8
2025-09-04 08:50:00+00:00,496.5,249.0020053,0,24.09791667,565.525012,22.65410714,1,24.8
2025-09-04 08:55:00+00:00,494.4836364,247.79,0,24.01833333,587.0989022,22.76526923,1,24.8
2025-09-04 09:00:00+00:00,492.674026,251.5404222,0,24.01292208,587.2924013,22.98012821,1,24.8
2025-09-04 09:05:00+00:00,495.3444444,243.4893866,0,23.93950311,586.0823603,23.15981818,1,24.8
2025-09-04 09:10:00+00:00,490.4866667,244.9768819,0,23.98666667,561.8024305,23.03428571,1,24.8
2025-09-04 09:15:00+00:00,498.2888889,249.95,0,23.91166667,609.1314545,22.76233333,1,24.8
2025-09-04 09:20:00+00:00,508.8,250,0,23.9,571.2052778,23.24358333,1,24.8
2025-09-04 09:25:00+00:00,510.8650794,252.2,0,23.9,375.697,23.221875,1,24.8
2025-09-04 09:30:00+00:00,513.552,252.8535968,0,23.9,316.5004091,23.29289924,1,24.8
2025-09-04 09:35:00+00:00,542.5232323,250.2522807,0,24.02631579,340.7864947,23.20392857,1,24.8
2025-09-04 09:40:00+00:00,554.4646465,249.9121709,0,24.16142857,609.1819444,23.24914286,1,24.8
2025-09-04 09:45:00+00:00,559.2,251.5631313,0,24.275,318.3412525,23.32466667,1,24.8
2025-09-04 09:50:00+00:00,562.16,247.4,0,24.3,623.3479403,23.14686667,1,24.8
2025-09-04 09:55:00+00:00,557.7,247.5272727,0,24.3,620.2258381,23.407,1,24.8
2025-09-04 10:00:00+00:00,556.84375,249.75,0,24.3,628.007419,23.48541667,1,24.8
2025-09-04 10:05:00+00:00,528.3871429,251.9571282,0,24.19335385,648.5720333,23.4,1,24.8
2025-09-04 10:10:00+00:00,493.6235714,256.3237931,0,24.05025862,389.4304559,23.23808081,1,24.8
2025-09-04 10:15:00+00:00,480,260,0,24,188.2374783,22.95714286,1,24.8
2025-09-04 10:20:00+00:00,475.8333333,254.2846154,0,23.955,401.5686138,22.49244444,1,24.8
2025-09-04 10:25:00+00:00,472.4797619,249.2251526,0,23.9,620.4291142,22.336,1,24.8
2025-09-04 10:30:00+00:00,478.7222222,251.1964286,0,23.9,637.2302635,22.58333333,1,24.8
2025-09-04 10:35:00+00:00,490.8,249.0458333,0,23.9,649.2857215,22.6147619,1,24.8
2025-09-04 10:40:00+00:00,485.3666667,247.5692308,0,23.9,527.3328611,23.173,1,24.8
2025-09-04 10:45:00+00:00,487.6933333,248.7518717,0,23.9,198.178453,22.77773333,1,24.8
2025-09-04 10:50:00+00:00,492.0666667,252.9117803,0,23.9,148.8639362,22.15285714,1,24.8
2025-09-04 10:55:00+00:00,507.4666667,249.3961257,0,23.9161064,380.3369191,22.07777778,1,24.8
2025-09-04 11:00:00+00:00,534.7427156,246.6320346,0,24.02759804,586.7077606,22.64854167,1,24.8
2025-09-04 11:05:00+00:00,561.2883333,248.5880342,0,24.15518519,509.7764615,23.12364286,1,24.8
2025-09-04 11:10:00+00:00,559.9537879,248.0709524,0,24.11828571,596.632319,22.82380952,1,24.8
2025-09-04 11:15:00+00:00,576.35,250.31,0,24.24363636,218.8870238,23.29975,1,24.8
2025-09-04 11:20:00+00:00,581.7,250.85,0,24.268,192.6148077,23.118,1,24.8
2025-09-04 11:25:00+00:00,563.8409091,245.2090909,0,24.16692308,183.7736952,22.64377778,1,24.8
2025-09-04 11:30:00+00:00,540.0746795,249.1068531,0,24.09098901,512.3350497,22.48873016,1,24.8
2025-09-04 11:35:00+00:00,525.9835526,254.5171946,0,24.015,693.7270132,22.79732143,1,24.8
2025-09-04 11:40:00+00:00,516,251,0,24,401.4326667,22.88,1,24.8
2025-09-04 11:45:00+00:00,516.24,250.8530435,0,24.0076,664.8043636,22.8,1,24.8
2025-09-04 11:50:00+00:00,519.2679412,250.1603416,0,24.06709091,725.7104149,23.04318182,1,24.8
2025-09-04 11:55:00+00:00,521.7333333,245.3671429,0,24.10168966,673.9527132,23.4,1,24.8
2025-09-04 12:00:00+00:00,559.4833333,251.4760234,0,24.119,685.0923275,23.56,1,24.8
2025-09-04 12:05:00+00:00,696.2,252.6590571,0,24.29399038,536.8398809,23.61333333,1,24.8
2025-09-04 12:10:00+00:00,764.46875,251.0799242,0,24.62906563,200.4739444,22.85,1,24.8
2025-09-04 12:15:00+00:00,752.005,253.4809524,0,24.7165942,499.6962121,22.944,1,24.8
2025-09-04 12:20:00+00:00,736.9166667,248.9942857,0,24.80342857,636.86,23.2,1,24.8
2025-09-04 12:25:00+00:00,741.7333333,248.8287879,0,24.97818182,400.4262619,23.04361905,1,24.8
2025-09-04 12:30:00+00:00,745.5277778,247.8393939,0,24.92492754,547.3556667,22.87369048,1,24.8
2025-09-04 12:35:00+00:00,706.8233333,249.5464528,0,24.9705205,363.9223627,22.57393939,1,24.8
2025-09-04 12:40:00+00:00,608.6202381,249.0538012,0,24.81052632,459.0162451,22.54666667,1,24.8
2025-09-04 12:45:00+00:00,545.475,251.90625,0,24.71826923,628.05153,22.75119048,1,24.8
2025-09-04 12:50:00+00:00,515.1858586,246.2431818,0,24.5973913,370.6193056,22.612,1,24.8
2025-09-04 12:55:00+00:00,507.4714286,249.28,0,24.51307882,241.4926667,22.3375,1,24.8
2025-09-04 13:00:00+00:00,498.2123077,250.8834211,0,24.39935484,603.4145789,22.43571429,1,24.8
2025-09-04 13:05:00+00:00,493.8666667,248.6045977,0,24.3,574.0475271,22.98569048,1,24.8
2025-09-04 13:10:00+00:00,487.8595238,249.3426593,0,24.28666667,295.1414042,22.70383333,1,24.8
2025-09-04 13:15:00+00:00,482,249,0,24.2,323.5778889,22.4,1,24.8
2025-09-04 13:20:00+00:00,478.6,248.7125,0,24.2,591.5432303,22.7115,1,24.8
2025-09-04 13:25:00+00:00,475.0666667,243.6371429,0,24.2,485.3065564,23.1,1,24.8
2025-09-04 13:30:00+00:00,475,242,0,24.2,477.1167857,22.98,1,24.8
2025-09-04 13:35:00+00:00,471,244.792,0,24.2,409.0133333,22.62666667,1,24.8
2025-09-04 13:40:00+00:00,474.8928571,248.2454545,0,24.2,199.2914018,22.878,1,24.8
2025-09-04 13:45:00+00:00,470,247.551061,0,24.10585714,207.630293,22.2018,1,24.8
2025-09-04 13:50:00+00:00,468.5,248.5546875,0,24.1,382.0038282,22.35832143,1,24.8
2025-09-04 13:55:00+00:00,466.4,252.7454545,0,24.1,264.4867298,22.6858,1,24.8
2025-09-04 14:00:00+00:00,461.8888889,249.1197203,0,24.1,497.7720556,22.99205556,1,24.8
2025-09-04 14:05:00+00:00,583.4916667,250.2428571,0,24.26,360.9555482,23.08805556,1,24.8
2025-09-04 14:10:00+00:00,620.4854701,250.8106883,0,24.44567521,157.1631943,22.82395604,1,24.8
2025-09-04 14:15:00+00:00,627.9809524,247.765368,0,24.56468966,337.6926175,22.77897436,1,24.8
2025-09-04 14:20:00+00:00,641.2415584,249.6028708,0,24.6,163.6441111,22.99777778,1,24.8
2025-09-04 14:25:00+00:00,644.6622596,249.2725,0,24.6,159.100125,22.52514652,1,24.8
2025-09-04 14:30:00+00:00,634.1784034,248.34,0,24.6,194.4190392,22.31226891,1,24.8
2025-09-04 14:35:00+00:00,629.5,248.1968254,0,24.66526316,188.6590079,22.47915079,1,24.8
2025-09-04 14:40:00+00:00,629.6,249.0222222,0,24.76222222,339.8660234,22.8,1,24.8
2025-09-04 14:45:00+00:00,633.6,247.2,0,24.73724138,284.4226839,22.934,1,24.8
2025-09-04 14:50:00+00:00,641.1738706,247.3207726,0,24.73287912,280.6677274,22.666,1,24.8
2025-09-04 14:55:00+00:00,649.0885714,246.901978,0,24.71814286,374.9252044,22.65533333,1,24.8
2025-09-04 15:00:00+00:00,657.8269231,131.85,0,24.759375,255.595,22.725,1,24.8
2025-09-04 15:05:00+00:00,712.1422222,60.82,0,24.86,176.9431667,22.9928,1,24.8
2025-09-04 15:10:00+00:00,783.1142857,103.8857143,0,25.03,148.3596667,22.8125,1,24.8
2025-09-04 15:15:00+00:00,828.0166667,138.15,0,25.17104762,138.6865508,22.8,1,24.8
2025-09-04 15:20:00+00:00,868.3833333,152.85,0,25.20863636,151.3118788,22.92444444,1,24.8
2025-09-04 15:25:00+00:00,766.4113445,99.94292929,0,25.08710526,159.6621288,23.126,1,24.8
2025-09-04 15:30:00+00:00,668.2,54.45913462,0,24.88433613,258.7602704,23.19916667,1,24.8
2025-09-04 15:35:00+00:00,599.4526301,49.46059317,0,24.72174761,232.5145576,23.2,1,24.8
2025-09-04 15:40:00+00:00,531.4,46.92040134,0,24.8,107.4121167,23.3925,1,24.8
2025-09-04 15:45:00+00:00,507.9333333,48.25645161,0,24.8,105.5689904,22.84,1,24.8
2025-09-04 15:50:00+00:00,484.525,49.37454545,0,24.8,103.8763091,22.6605,1,24.8
2025-09-04 15:55:00+00:00,480.5,49.95939371,0,24.8,91.78813557,22.78936364,1,24.8
2025-09-04 16:00:00+00:00,467.1435897,49.50961538,0,24.8,64.90435385,22.7964,1,24.8
2025-09-04 16:05:00+00:00,462.1105769,49.82017544,0,24.8,57.60681818,22.28333333,1,24.8
2025-09-04 16:10:00+00:00,457.9670635,50.19488948,0,24.78212121,55.36232121,22.26333333,1,24.8
2025-09-04 16:15:00+00:00,454.8844444,49.8969697,0,24.72,51.99445933,22.21777778,1,24.8
2025-09-04 16:20:00+00:00,452.64,49.90547619,0,24.61832776,56.72845952,22.18171429,1,24.8
2025-09-04 16:25:00+00:00,451.6,49.64753334,0,24.64726,60.20355345,22.276,1,24.8
2025-09-04 16:30:00+00:00,450.34,49,0,24.6,61.92245714,22.3,1,24.8
2025-09-04 16:35:00+00:00,446.2257937,49.02222222,0,24.6,55.44489899,22.246,1,24.8
2025-09-04 16:40:00+00:00,444.71875,48.79166667,0,24.6,43.54265789,22.26675,1,24.8
2025-09-04 16:45:00+00:00,446,48.05625,0,24.6,56.66004097,22.35578182,1,24.8
2025-09-04 16:50:00+00:00,444.3321429,48.6,0,24.6,53.26026936,22.31844444,1,24.8
2025-09-04 16:55:00+00:00,441.86,49.85047619,0,24.6,34.28724561,22.32666667,1,24.8
2025-09-04 17:00:00+00:00,441.0507937,49.07663824,0,24.6,40.47730664,22.11206349,1,24.8
2025-09-04 17:05:00+00:00,440.9964912,48.54671875,0,24.6,35.83582241,22.24333333,1,24.8
2025-09-04 17:10:00+00:00,440.2333333,48.9171147,0,24.6,25.73536432,22.34583333,1,24.8
2025-09-04 17:15:00+00:00,440.9777778,46.29090909,0,24.6,18.04555556,22.4025,1,24.8
2025-09-04 17:20:00+00:00,438.997619,48.8956044,0,24.6,14.01180769,22.18,1,24.8
2025-09-04 17:25:00+00:00,437.8445574,49.80820649,0,24.6,11.83523352,22.00131429,1,24.8
2025-09-04 17:30:00+00:00,437.9666667,49.12610837,0,24.6,8.240042812,21.78142857,1,24.8
2025-09-04 17:35:00+00:00,439.8066667,49,0,24.6,5.242200405,21.65511111,1,24.8
2025-09-04 17:40:00+00:00,438.0470588,50,0,24.6,4.517321952,21.48493506,1,24.8
2025-09-04 17:45:00+00:00,439.1176471,49.85416667,0,24.6,3.781077717,21.37142857,1,24.8
2025-09-04 17:50:00+00:00,439.1454545,49.04909091,0,24.6,2.809705882,21.22325714,1,24.8
2025-09-04 17:55:00+00:00,439,50,0,24.6,2.200970662,21.1094,1,24.8
2025-09-04 18:00:00+00:00,437.0353846,49.00740741,0,24.6,1.3271,20.95498182,1,24.8
2025-09-04 18:05:00+00:00,437.2444444,49.06264688,0,24.6,0.879330562,20.81333333,1,24.8
2025-09-04 18:10:00+00:00,438.0333333,48.93,0,24.6,0.362562771,20.69775,1,24.8
2025-09-04 18:15:00+00:00,438,49.26144753,0,24.6,0.239816587,20.67225379,1,24.8
2025-09-04 18:20:00+00:00,436.9623932,49.27705628,0,24.6,0.071818182,20.58057143,1,24.8
2025-09-04 18:25:00+00:00,437.2019231,49.50222222,0,24.6,0,20.50428571,1,24.8
2025-09-04 18:30:00+00:00,436,49.13333333,0,24.6,0,20.47396825,1,24.8
2025-09-04 18:35:00+00:00,438,49.01,0,24.60105263,0,20.4,1,24.8
2025-09-04 18:40:00+00:00,438.7942857,50,0,24.61409091,0,19.96944444,1,24.8
2025-09-04 18:45:00+00:00,435.7866667,49.20124069,0,24.59596154,0,19.88615385,1,24.8
2025-09-04 18:50:00+00:00,438.9210227,49.125,0,24.5,0,19.655,1,24.8
2025-09-04 18:55:00+00:00,438.1,49,0,24.5,0,19.42503846,1,24.8
2025-09-04 19:00:00+00:00,441.24,22.3456044,0,24.5,0,19.39958145,1,24.8
2025-09-04 19:05:00+00:00,443.22,4,0,24.5,0,19.39858824,1,24.8
2025-09-04 19:10:00+00:00,442.0891667,0,0,24.5,0,19.36053846,1,24.8
2025-09-04 19:15:00+00:00,441.8571429,0,0,24.5,0,19.38977778,1,24.8
2025-09-04 19:20:00+00:00,441.625,0,0,24.5,0,19.3,1,24.8
2025-09-04 19:25:00+00:00,441,0,0,24.5,0,19.21525641,1,24.8
2025-09-04 19:30:00+00:00,441,0,0,24.5,0,19.02688889,1,24.8
2025-09-04 19:35:00+00:00,441.1015873,0,0,24.5,0,18.80622222,1,24.8
2025-09-04 19:40:00+00:00,440.4,0,0,24.56454545,0,18.7807619,1,24.8
2025-09-04 19:45:00+00:00,438.8479076,0,0,24.6,0,18.6894692,1,24.8
2025-09-04 19:50:00+00:00,439,0,0,24.6,0,18.632,1,24.8
2025-09-04 19:55:00+00:00,438.2,0,0,24.6,0,18.589,1,24.8
2025-09-04 20:00:00+00:00,438.6466346,0,0,24.6,0,18.5,1,24.8
2025-09-04 20:05:00+00:00,437.8,0,0,24.6,0,18.4,1,24.8
2025-09-04 20:10:00+00:00,437.2515152,0,0,24.6,0,18.4,1,24.8
2025-09-04 20:15:00+00:00,438,0,0,24.6,0,18.36,1,24.8
2025-09-04 20:20:00+00:00,438,0,0,24.6,0,18.24,1,24.86181818
2025-09-04 20:25:00+00:00,437.8709211,0,0,24.6,0,18.12822222,1,24.9
2025-09-04 20:30:00+00:00,438.6428571,0,0,24.6,0,18.1025,1,24.9
2025-09-04 20:35:00+00:00,437.7230769,0,0,24.6,0,18.03237143,1,24.9
2025-09-04 20:40:00+00:00,436,0,0,24.6,0,18.0025974,1,24.9
2025-09-04 20:45:00+00:00,436.3888889,0,0,24.6,0,17.95090909,1,24.9
2025-09-04 20:50:00+00:00,436.0831818,0,0,24.6,0,18,1,24.9
2025-09-04 20:55:00+00:00,435.2117647,0,0,24.6,0,18.03503571,1,24.9
2025-09-04 21:00:00+00:00,435.3031746,0,0,24.6,0,18.06,1,24.9
2025-09-04 21:05:00+00:00,434.8055556,25.8,0,24.49583333,0,18.1,1,24.9
2025-09-04 21:10:00+00:00,435,48.25263158,0,24.4,0,18.16615385,1,24.9
2025-09-04 21:15:00+00:00,435.3206349,49.15649123,0,24.4,0,18.02730159,1,24.9
2025-09-04 21:20:00+00:00,436.3428571,50.91047619,0,24.36734266,0,18.03122222,1,24.9
2025-09-04 21:25:00+00:00,437,52,0,24.3,0,18.16,1,24.9
2025-09-04 21:30:00+00:00,437.6780952,51.25820106,0,24.3,0,17.99853968,1,24.9
2025-09-04 21:35:00+00:00,440.0369231,51.8,0,24.3,0,18.197,1,24.9
2025-09-04 21:40:00+00:00,441.8011364,51.83333333,0,24.3,0,18.3,1,24.9
2025-09-04 21:45:00+00:00,441.9625,52,0,24.3,0,18.06,1,24.9
2025-09-04 21:50:00+00:00,442.14,51.04,0,24.3,0,18.30666667,1,24.9
2025-09-04 21:55:00+00:00,442.15,49.08,0,24.338,0,18.25583333,1,24.9
2025-09-04 22:00:00+00:00,444.55,51.28,0,24.4,0,18.54,1,24.9
2025-09-04 22:05:00+00:00,443.0929293,48.32,0,24.392,0,18.6575,1,24.9
2025-09-04 22:10:00+00:00,443.6286199,49.36042781,0,24.4,0,18.8525,1,24.9
2025-09-04 22:15:00+00:00,443.1544118,51.84012539,0,24.37826087,0,19.295,1,24.9
2025-09-04 22:20:00+00:00,443.0285714,51.87692308,0,24.2,0,19.408,1,24.9
2025-09-04 22:25:00+00:00,444.0222222,51.06,0,24.2,0,19.41122222,1,24.9
2025-09-04 22:30:00+00:00,444.0377778,44.10543103,0,24.2,0,19.54375,1,24.9
2025-09-04 22:35:00+00:00,445,51.65594406,0,24.2,0,19.3288,1,24.9
2025-09-04 22:40:00+00:00,445,51.72608696,0,24.2,0,19.31114286,1,24.9
2025-09-04 22:45:00+00:00,444,48.08124253,0,24.2,0,19.38522844,1,24.9
2025-09-04 22:50:00+00:00,443,48,0,24.2,0,19.2,1,24.9
2025-09-04 22:55:00+00:00,443.075,48.2,0,24.2,0,18.984,1,24.9
2025-09-04 23:00:00+00:00,444.7534152,48.42022207,0,24.2,0,18.84007828,1,24.9
2025-09-04 23:05:00+00:00,444.9833333,48.02268908,0,24.3,0,18.98428571,1,24.9
2025-09-04 23:10:00+00:00,444.0153846,48,0,24.20442792,0,18.72886818,1,24.9
2025-09-04 23:15:00+00:00,444.84,48.22857143,0,24.13614286,0,18.78272283,1,24.9
2025-09-04 23:20:00+00:00,446,51.51748252,0,24.3,0,18.75625,1,24.9
2025-09-04 23:25:00+00:00,445.18,48.68952381,0,24.12285714,0,18.7230303,1,24.9
2025-09-04 23:30:00+00:00,443.425,48.06153846,0,24.1,0,19.03507692,1,24.9
2025-09-04 23:35:00+00:00,444.9269841,48.22222222,0,24.1,0,19.20044444,1,24.9
2025-09-04 23:40:00+00:00,444.1666667,48.76235294,0,24.1,0,19.275,1,24.9
2025-09-04 23:45:00+00:00,447,48,0,24.1,0,19.213,1,24.9
2025-09-04 23:50:00+00:00,447,48.08888889,0,24.1,0,19.088,1,24.9
2025-09-04 23:55:00+00:00,447,48.66666667,0,24.1,0,19.01875,1,24.9
2025-09-05 00:00:00+00:00,447.5333333,48,0,24.1,0,19.13,1,24.9
2025-09-05 00:05:00+00:00,449,48,0,24.1,0,19.3,1,24.9
2025-09-05 00:10:00+00:00,449.4474359,48.54432234,0,24.16839827,0,19.132,1,24.9
2025-09-05 00:15:00+00:00,450,50.8996337,0,24.2,0,18.98,1,24.9
2025-09-05 00:20:00+00:00,449.16,51.66457143,0,24.0368,0,19.01,1,24.9
2025-09-05 00:25:00+00:00,450.5555556,54.05050505,0,24,0,19.09,1,24.9
2025-09-05 00:30:00+00:00,450.8055556,51.7900161,0,24,0,19.00625,1,24.9
2025-09-05 00:35:00+00:00,451.1864136,48.68551724,0,24,0,18.95488889,1,24.9
2025-09-05 00:40:00+00:00,450.7882251,50.91578947,0,24,0,18.9258,1,24.9
2025-09-05 00:45:00+00:00,451.0181818,51.84761905,0,24,0,18.534,1,24.9
2025-09-05 00:50:00+00:00,451.4904762,50.13928571,0,24,0,18.4,1,24.9
2025-09-05 00:55:00+00:00,452,48.99955045,0,24,0,18.23111111,1,24.9
2025-09-05 01:00:00+00:00,452.2745536,48.16666667,0,24,0,17.9,1,24.9
