,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTR9_VEN02_Status,HTRK_RAD01_TR02
2025-05-01 15:25:00+00:00,418.1666667,50.6,0.0,24.46,371.0462738,21.29111111,1,27.7
2025-05-01 15:30:00+00:00,418.0,49.91111111,0.0,24.56426471,365.7082997,21.08142857,1,27.7
2025-05-01 15:35:00+00:00,418.0,50.16049383,0.0,24.6,328.065837,21.06,1,27.7
2025-05-01 15:40:00+00:00,416.8452381,50.65933014,0.0,24.65463636,341.6033452,21.097,1,27.7
2025-05-01 15:45:00+00:00,416.0285714,50.58571429,0.0,24.74357143,335.0589565,20.87859307,1,27.7
2025-05-01 15:50:00+00:00,416.2,50.42555781,0.0,24.8,340.3144604,20.6900254,1,27.7
2025-05-01 15:55:00+00:00,417.6666667,50.0,0.0,24.86076923,341.9853808,20.96745166,1,27.7
2025-05-01 16:00:00+00:00,417.9361111,50.53501226,0.0,24.93436364,328.7613803,20.80281656,1,27.7
2025-05-01 16:05:00+00:00,417.6452381,50.04964286,0.0,24.99770785,313.7198575,20.63563636,1,27.7
2025-05-01 16:10:00+00:00,417.5714286,49.61275362,0.0,25.06,300.3673849,20.64114286,1,27.7
2025-05-01 16:15:00+00:00,417.5555556,50.8,0.0,25.1,288.95,20.91666667,1,27.7
2025-05-01 16:20:00+00:00,417.0,50.17442396,0.0,25.16422619,276.9594447,20.8372,1,27.7
2025-05-01 16:25:00+00:00,417.0,50.23876124,0.0,25.24862368,265.7998602,20.7,1,27.7
2025-05-01 16:30:00+00:00,417.9538462,50.87506631,0.0,25.3,254.5047855,20.56560897,1,27.7
2025-05-01 16:35:00+00:00,417.7125284,50.02159945,0.0,25.3,246.8774567,20.50197805,1,27.7
2025-05-01 16:40:00+00:00,417.9384615,50.39699248,0.0,25.33557895,231.2947902,20.122,1,27.7
2025-05-01 16:45:00+00:00,417.7518939,50.59753086,0.0,25.36442105,218.3769501,20.02666667,1,27.7
2025-05-01 16:50:00+00:00,417.7571429,51.0,0.0,25.3,209.2651429,19.9,1,27.7
2025-05-01 16:55:00+00:00,417.5942857,50.50666667,0.0,25.3,198.6102895,19.72666667,1,27.7
2025-05-01 17:00:00+00:00,418.4166667,49.94166667,0.0,25.3,186.0041905,19.6,1,27.7
2025-05-01 17:05:00+00:00,417.8628571,50.76296296,0.0,25.3,175.9103026,19.86538462,1,27.7
2025-05-01 17:10:00+00:00,418.3466667,50.62,0.0,25.3,165.1275773,20.37663462,1,27.7
2025-05-01 17:15:00+00:00,418.4791667,50.71428571,0.0,25.3,154.5244904,20.66,1,27.7
2025-05-01 17:20:00+00:00,418.1833333,50.1020202,0.0,25.26777778,145.6427294,20.61257143,1,27.7
2025-05-01 17:25:00+00:00,419.1678005,50.27645503,0.0,25.20190476,135.3085366,19.83736264,1,27.7
2025-05-01 17:30:00+00:00,420.0777778,50.605,0.0,25.20626263,123.6808,19.2512963,1,27.7
2025-05-01 17:35:00+00:00,419.7077033,50.40255053,0.0,25.20253836,113.9465587,19.21273684,1,27.7
2025-05-01 17:40:00+00:00,419.0740741,50.4635349,0.0,25.2,104.0721944,19.156,1,27.7
2025-05-01 17:45:00+00:00,419.92,50.72420873,0.0,25.2,93.90163333,18.73333333,1,27.73773148
2025-05-01 17:50:00+00:00,419.7436364,50.51805556,0.0,25.2,83.21554674,18.28,1,27.77777778
2025-05-01 17:55:00+00:00,420.6666667,50.41322115,0.0,25.2,65.53272447,17.8,1,27.8
2025-05-01 18:00:00+00:00,419.5269231,25.73548762,0.0,25.2,35.96716011,17.01909091,1,27.8
2025-05-01 18:05:00+00:00,418.7358974,0.0,0.0,25.23666667,21.81011111,16.232,1,27.8
2025-05-01 18:10:00+00:00,418.1636364,0.0,0.0,25.4,18.64694024,15.87714286,1,27.8
2025-05-01 18:15:00+00:00,416.5740741,0.0,0.0,25.4,13.17631629,15.56416667,1,27.8
2025-05-01 18:20:00+00:00,416.3333333,0.0,0.0,25.4,10.11076389,15.436,1,27.8
2025-05-01 18:25:00+00:00,415.9662698,0.0,0.0,25.4,8.088494631,15.18564791,1,27.8
2025-05-01 18:30:00+00:00,415.3114286,0.0,0.0,25.38769231,6.34708547,14.93301587,1,27.8
2025-05-01 18:35:00+00:00,416.6031746,0.0,0.0,25.30640097,4.917451585,14.71866667,1,27.74
2025-05-01 18:40:00+00:00,416.3632479,0.0,0.0,25.3,3.995714977,14.5888,1,27.7
2025-05-01 18:45:00+00:00,415.8333333,0.0,0.0,25.3,2.758992565,14.29333333,1,27.7
2025-05-01 18:50:00+00:00,416.5833333,0.0,0.0,25.3,1.929636142,14.2,1,27.7
2025-05-01 18:55:00+00:00,416.4166667,0.0,0.0,25.284,1.219893162,14.12897143,1,27.7
2025-05-01 19:00:00+00:00,415.9880952,0.0,0.0,25.20417112,0.757634849,14.07722222,1,27.7
2025-05-01 19:05:00+00:00,415.9444444,0.0,0.0,25.2,0.394444444,13.89972222,1,27.7
2025-05-01 19:10:00+00:00,415.2083333,0.0,0.0,25.2,0.196190476,13.79457143,1,27.7
2025-05-01 19:15:00+00:00,414.8341837,0.0,0.0,25.2,0.070394737,13.606625,1,27.7
