,HTRK_VEN01_COM01_P,HTRK_VEN01_EM01_P
2025-05-03 06:15:00+00:00,0.0,0.105
2025-05-03 06:30:00+00:00,0.0,0.105
2025-05-03 06:45:00+00:00,0.0,0.1048275862
2025-05-03 07:00:00+00:00,0.0,0.105
2025-05-03 07:15:00+00:00,0.0,0.105
2025-05-03 07:30:00+00:00,0.0,0.1048275862
2025-05-03 07:45:00+00:00,0.0,0.105
2025-05-03 08:00:00+00:00,0.0,0.105
2025-05-03 08:15:00+00:00,0.0,0.10862068970000001
2025-05-03 08:30:00+00:00,0.0,0.1048275862
2025-05-03 08:45:00+00:00,0.0,0.105
2025-05-03 09:00:00+00:00,0.0,0.105
2025-05-03 09:15:00+00:00,0.0,0.105
2025-05-03 09:30:00+00:00,0.0,0.1048275862
2025-05-03 09:45:00+00:00,0.0,0.0793636364
2025-05-03 10:00:00+00:00,0.0,0.0353333333
2025-05-03 10:15:00+00:00,0.0,0.058333333300000005
2025-05-03 10:30:00+00:00,0.0,0.015
2025-05-03 10:45:00+00:00,0.0,0.015
2025-05-03 11:00:00+00:00,0.0,0.015
2025-05-03 11:15:00+00:00,0.0,0.014482758600000001
2025-05-03 11:30:00+00:00,0.0,0.015
2025-05-03 11:45:00+00:00,0.0,0.015
2025-05-03 12:00:00+00:00,0.0,0.015
2025-05-03 12:15:00+00:00,0.0,0.014482758600000001
2025-05-03 12:30:00+00:00,0.0,0.015
2025-05-03 12:45:00+00:00,0.0,0.0132533333
2025-05-03 13:00:00+00:00,0.0,0.014482758600000001
2025-05-03 13:15:00+00:00,0.0,0.0183333333
2025-05-03 13:30:00+00:00,0.0,0.015
2025-05-03 13:45:00+00:00,0.0,0.015
2025-05-03 14:00:00+00:00,0.0,0.0282758621
2025-05-03 14:15:00+00:00,0.0,0.079442438
2025-05-03 14:30:00+00:00,0.0,0.105
2025-05-03 14:45:00+00:00,0.0,0.105
2025-05-03 15:00:00+00:00,0.0,0.1048275862
2025-05-03 15:15:00+00:00,0.0,0.1051724138
2025-05-03 15:30:00+00:00,0.0,0.105
2025-05-03 15:45:00+00:00,0.0,0.1048275862
2025-05-03 16:00:00+00:00,0.0,0.105
2025-05-03 16:15:00+00:00,0.0,0.105
2025-05-03 16:30:00+00:00,0.0,0.1050406753
2025-05-03 16:45:00+00:00,0.0,0.1048275862
2025-05-03 17:00:00+00:00,0.0,0.105
2025-05-03 17:15:00+00:00,0.0,0.105
2025-05-03 17:30:00+00:00,0.0,0.105
2025-05-03 17:45:00+00:00,0.0,0.1048275862
2025-05-03 18:00:00+00:00,0.0,0.105
2025-05-03 18:15:00+00:00,0.0,0.105
2025-05-03 18:30:00+00:00,0.0,0.1048275862
2025-05-03 18:45:00+00:00,0.0,0.105
2025-05-03 19:00:00+00:00,0.0,0.105
2025-05-03 19:15:00+00:00,0.0,0.10509064330000001
2025-05-03 19:30:00+00:00,0.0,0.1048275862
2025-05-03 19:45:00+00:00,0.0,0.105
2025-05-03 20:00:00+00:00,0.0,0.105
2025-05-03 20:15:00+00:00,0.0,0.105
2025-05-03 20:30:00+00:00,0.0,0.105
2025-05-03 20:45:00+00:00,0.0,0.105
2025-05-03 21:00:00+00:00,0.0,0.105
2025-05-03 21:15:00+00:00,0.0,0.1048275862
2025-05-03 21:30:00+00:00,0.0,0.105
2025-05-03 21:45:00+00:00,0.0,0.105
2025-05-03 22:00:00+00:00,0.0,0.105
2025-05-03 22:15:00+00:00,0.0,0.105
2025-05-03 22:30:00+00:00,0.0,0.105
2025-05-03 22:45:00+00:00,0.0,0.105
2025-05-03 23:00:00+00:00,0.0,0.1048275862
2025-05-03 23:15:00+00:00,0.0,0.105
2025-05-03 23:30:00+00:00,0.0,0.105
2025-05-03 23:45:00+00:00,0.0,0.105
2025-05-04 00:00:00+00:00,0.0,0.1048275862
2025-05-04 00:15:00+00:00,0.0,0.105
2025-05-04 00:30:00+00:00,0.0,0.105
2025-05-04 00:45:00+00:00,0.0,0.1051724138
2025-05-04 01:00:00+00:00,0.0,0.1048275862
2025-05-04 01:15:00+00:00,0.0,0.105
2025-05-04 01:30:00+00:00,0.0,0.105
2025-05-04 01:45:00+00:00,0.0,0.1048275862
2025-05-04 02:00:00+00:00,0.0,0.10531111110000001
2025-05-04 02:15:00+00:00,0.0,0.105
2025-05-04 02:30:00+00:00,0.0,0.105
2025-05-04 02:45:00+00:00,0.0,0.1048275862
2025-05-04 03:00:00+00:00,0.0,0.1051724138
2025-05-04 03:15:00+00:00,0.0,0.105
2025-05-04 03:30:00+00:00,0.0,0.105
2025-05-04 03:45:00+00:00,0.0,0.1048275862
2025-05-04 04:00:00+00:00,0.0,0.105
2025-05-04 04:15:00+00:00,0.0,0.105
2025-05-04 04:30:00+00:00,0.0,0.105
2025-05-04 04:45:00+00:00,0.0,0.105
2025-05-04 05:00:00+00:00,0.0,0.105
2025-05-04 05:15:00+00:00,0.0,0.105
2025-05-04 05:30:00+00:00,0.0,0.1048275862
2025-05-04 05:45:00+00:00,0.0,0.1083333333
2025-05-04 06:00:00+00:00,0.0,0.105
2025-05-04 06:15:00+00:00,0.0,0.1048275862
2025-05-04 06:30:00+00:00,0.0,0.105
2025-05-04 06:45:00+00:00,0.0,0.1051724138
2025-05-04 07:00:00+00:00,0.0,0.105
2025-05-04 07:15:00+00:00,0.0,0.1048275862
2025-05-04 07:30:00+00:00,0.0,0.105
2025-05-04 07:45:00+00:00,0.0,0.105
2025-05-04 08:00:00+00:00,0.0,0.105
2025-05-04 08:15:00+00:00,0.0,0.1048275862
2025-05-04 08:30:00+00:00,0.0,0.1051111111
2025-05-04 08:45:00+00:00,0.0,0.105
2025-05-04 09:00:00+00:00,0.0,0.1048275862
2025-05-04 09:15:00+00:00,0.0,0.1051724138
2025-05-04 09:30:00+00:00,0.0,0.105
2025-05-04 09:45:00+00:00,0.0,0.105
2025-05-04 10:00:00+00:00,0.0,0.1048275862
2025-05-04 10:15:00+00:00,0.0,0.105
2025-05-04 10:30:00+00:00,0.0,0.105
2025-05-04 10:45:00+00:00,0.0,0.1051724138
2025-05-04 11:00:00+00:00,0.0,0.1048275862
2025-05-04 11:15:00+00:00,0.0,0.1051578947
2025-05-04 11:30:00+00:00,0.0,0.105
2025-05-04 11:45:00+00:00,0.0,0.1048275862
2025-05-04 12:00:00+00:00,0.0,0.105
2025-05-04 12:15:00+00:00,0.0,0.105
2025-05-04 12:30:00+00:00,0.0,0.105
2025-05-04 12:45:00+00:00,0.0,0.105
2025-05-04 13:00:00+00:00,0.0,0.105
2025-05-04 13:15:00+00:00,0.0,0.105
2025-05-04 13:30:00+00:00,0.0,0.1048275862
2025-05-04 13:45:00+00:00,0.0,0.105
2025-05-04 14:00:00+00:00,0.0,0.105
2025-05-04 14:15:00+00:00,0.0,0.105
2025-05-04 14:30:00+00:00,0.0,0.1048275862
2025-05-04 14:45:00+00:00,0.0,0.105
2025-05-04 15:00:00+00:00,0.0,0.105
2025-05-04 15:15:00+00:00,0.0,0.10876847290000001
2025-05-04 15:30:00+00:00,0.0,0.1048275862
2025-05-04 15:45:00+00:00,0.0,0.105
2025-05-04 16:00:00+00:00,0.0,0.105
2025-05-04 16:15:00+00:00,0.0,0.1048275862
2025-05-04 16:30:00+00:00,0.0,0.105
2025-05-04 16:45:00+00:00,0.0,0.105
2025-05-04 17:00:00+00:00,0.0,0.1051724138
2025-05-04 17:15:00+00:00,0.0,0.1048275862
2025-05-04 17:30:00+00:00,0.0,0.105
2025-05-04 17:45:00+00:00,0.0,0.105
2025-05-04 18:00:00+00:00,0.0,0.10538415
2025-05-04 18:15:00+00:00,0.0,0.105
2025-05-04 18:30:00+00:00,0.0,0.105
2025-05-04 18:45:00+00:00,0.0,0.105
2025-05-04 19:00:00+00:00,0.0,0.1048275862
2025-05-04 19:15:00+00:00,0.0,0.1051724138
2025-05-04 19:30:00+00:00,0.0,0.105
2025-05-04 19:45:00+00:00,0.0,0.105
2025-05-04 20:00:00+00:00,0.0,0.1048275862
2025-05-04 20:15:00+00:00,0.0,0.105
2025-05-04 20:30:00+00:00,0.0,0.105
2025-05-04 20:45:00+00:00,0.0,0.105
2025-05-04 21:00:00+00:00,0.0,0.1048275862
2025-05-04 21:15:00+00:00,0.0,0.105
2025-05-04 21:30:00+00:00,0.0,0.105
2025-05-04 21:45:00+00:00,0.0,0.1052678571
2025-05-04 22:00:00+00:00,0.0,0.105
2025-05-04 22:15:00+00:00,0.0,0.105
2025-05-04 22:30:00+00:00,0.0,0.105
2025-05-04 22:45:00+00:00,0.0,0.1048275862
2025-05-04 23:00:00+00:00,0.0,0.105
2025-05-04 23:15:00+00:00,0.0,0.105
2025-05-04 23:30:00+00:00,0.0,0.1048275862
2025-05-04 23:45:00+00:00,0.0,0.1048148148
2025-05-05 00:00:00+00:00,0.0,0.105
2025-05-05 00:15:00+00:00,0.0,0.105
2025-05-05 00:30:00+00:00,0.0,0.1048275862
2025-05-05 00:45:00+00:00,0.0,0.105
2025-05-05 01:00:00+00:00,0.0,0.1083333333
2025-05-05 01:15:00+00:00,0.0,0.105
2025-05-05 01:30:00+00:00,0.0,0.1048275862
2025-05-05 01:45:00+00:00,0.0,0.1083333333
2025-05-05 02:00:00+00:00,0.0,0.105
2025-05-05 02:15:00+00:00,0.0,0.105
2025-05-05 02:30:00+00:00,0.0,0.105
2025-05-05 02:45:00+00:00,0.0,0.105
2025-05-05 03:00:00+00:00,0.0,0.105
2025-05-05 03:15:00+00:00,0.0,0.1048275862
2025-05-05 03:30:00+00:00,0.0,0.105
2025-05-05 03:45:00+00:00,0.0,0.105
2025-05-05 04:00:00+00:00,0.0,0.1048275862
2025-05-05 04:15:00+00:00,0.0,0.105
2025-05-05 04:30:00+00:00,0.0,0.1051724138
2025-05-05 04:45:00+00:00,0.0,0.105
2025-05-05 05:00:00+00:00,0.0,0.1048275862
2025-05-05 05:15:00+00:00,0.0,2.6241690748
2025-05-05 05:30:00+00:00,0.0,15.8332200186
2025-05-05 05:45:00+00:00,0.0,7.8416648298
2025-05-05 06:00:00+00:00,0.0,6.0510889639
2025-05-05 06:15:00+00:00,0.0,6.3478427609
2025-05-05 06:30:00+00:00,0.0,6.9265897752
2025-05-05 06:45:00+00:00,0.0,7.4552750411
2025-05-05 07:00:00+00:00,0.0,8.0882039719
2025-05-05 07:15:00+00:00,0.0,19.0700909619
2025-05-05 07:30:00+00:00,0.0,9.3934177885
2025-05-05 07:45:00+00:00,0.0,9.6374525963
2025-05-05 08:00:00+00:00,0.0,10.1705432239
2025-05-05 08:15:00+00:00,0.0,10.430508213
2025-05-05 08:30:00+00:00,0.0,10.7002424884
2025-05-05 08:45:00+00:00,0.0,10.9780625733
2025-05-05 09:00:00+00:00,0.0,11.2566094986
2025-05-05 09:15:00+00:00,0.0,11.7224663866
2025-05-05 09:30:00+00:00,0.0,11.9548555786
2025-05-05 09:45:00+00:00,0.0,12.1783149955
2025-05-05 10:00:00+00:00,0.0,12.4663023389
2025-05-05 10:15:00+00:00,0.0,12.6904235997
2025-05-05 10:30:00+00:00,0.0,12.9304653149
2025-05-05 10:45:00+00:00,0.0,13.3905345884
2025-05-05 11:00:00+00:00,0.0,13.8272666318
2025-05-05 11:15:00+00:00,0.0,14.0967264014
2025-05-05 11:30:00+00:00,0.0,14.2475832186
2025-05-05 11:45:00+00:00,0.0,14.5980407681
2025-05-05 12:00:00+00:00,0.0,14.7768859755
2025-05-05 12:15:00+00:00,0.0,14.7806799103
2025-05-05 12:30:00+00:00,0.0,15.1189885041
2025-05-05 12:45:00+00:00,0.0,15.0269562848
2025-05-05 13:00:00+00:00,0.0,15.1668578079
2025-05-05 13:15:00+00:00,0.0,15.13949566
2025-05-05 13:30:00+00:00,0.0,15.3010332131
2025-05-05 13:45:00+00:00,0.0,15.5293000975
2025-05-05 14:00:00+00:00,-0.1085858586,4.9670953205
2025-05-05 14:15:00+00:00,-0.3966666667,3.2104008531
2025-05-05 14:30:00+00:00,-0.32,3.1693111111
2025-05-05 14:45:00+00:00,-0.0846394984,3.25791379
2025-05-05 15:00:00+00:00,-0.2681144781,3.1716031967
2025-05-05 15:15:00+00:00,-0.3110344828,3.2304241206
2025-05-05 15:30:00+00:00,-0.0689655172,3.1513772951
2025-05-05 15:45:00+00:00,-0.2764568765,3.1613980091
2025-05-05 16:00:00+00:00,-0.6952136752,3.1957333195
2025-05-05 16:15:00+00:00,-0.1666666667,3.0979425788
2025-05-05 16:30:00+00:00,-0.5855500821,3.1457154668
2025-05-05 16:45:00+00:00,-0.8268518519,3.066710195
2025-05-05 17:00:00+00:00,-0.5214912281,2.9975454365000003
2025-05-05 17:15:00+00:00,-0.2704509284,3.0884570128
2025-05-05 17:30:00+00:00,-0.42391404650000003,3.0401347923
2025-05-05 17:45:00+00:00,-0.4861111111,3.1990556706
2025-05-05 18:00:00+00:00,0.0,0.1867816092
2025-05-05 18:15:00+00:00,0.0,0.1048275862
2025-05-05 18:30:00+00:00,0.0,0.105
2025-05-05 18:45:00+00:00,0.0,0.105
2025-05-05 19:00:00+00:00,0.0,0.1048275862
2025-05-05 19:15:00+00:00,0.0,0.105
2025-05-05 19:30:00+00:00,0.0,0.105
2025-05-05 19:45:00+00:00,0.0,0.105
2025-05-05 20:00:00+00:00,0.0,0.1048275862
2025-05-05 20:15:00+00:00,0.0,0.1051724138
2025-05-05 20:30:00+00:00,0.0,0.0789519231
2025-05-05 20:45:00+00:00,0.0,0.105
2025-05-05 21:00:00+00:00,0.0,0.1048275862
2025-05-05 21:15:00+00:00,0.0,0.1051916836
2025-05-05 21:30:00+00:00,0.0,0.105
2025-05-05 21:45:00+00:00,0.0,0.1048275862
2025-05-05 22:00:00+00:00,0.0,0.105
2025-05-05 22:15:00+00:00,0.0,0.105
2025-05-05 22:30:00+00:00,0.0,0.1051724138
2025-05-05 22:45:00+00:00,0.0,0.1048275862
2025-05-05 23:00:00+00:00,0.0,0.105
2025-05-05 23:15:00+00:00,0.0,0.105
2025-05-05 23:30:00+00:00,0.0,0.1048275862
2025-05-05 23:45:00+00:00,0.0,0.105
2025-05-06 00:00:00+00:00,0.0,0.105
2025-05-06 00:15:00+00:00,0.0,0.105
2025-05-06 00:30:00+00:00,0.0,0.10827586210000001
2025-05-06 00:45:00+00:00,0.0,0.1051724138
2025-05-06 01:00:00+00:00,0.0,0.105
2025-05-06 01:15:00+00:00,0.0,0.1048275862
2025-05-06 01:30:00+00:00,0.0,0.105
2025-05-06 01:45:00+00:00,0.0,0.105
2025-05-06 02:00:00+00:00,0.0,0.105
2025-05-06 02:15:00+00:00,0.0,0.1048275862
2025-05-06 02:30:00+00:00,0.0,0.105
2025-05-06 02:45:00+00:00,0.0,0.105
2025-05-06 03:00:00+00:00,0.0,3.7337849184
2025-05-06 03:15:00+00:00,0.0,3.0856272877
2025-05-06 03:30:00+00:00,0.0,3.0936535551
2025-05-06 03:45:00+00:00,0.0,3.0774159041
2025-05-06 04:00:00+00:00,0.0,3.395089562
2025-05-06 04:15:00+00:00,0.0,3.9180699577
2025-05-06 04:30:00+00:00,0.0,4.3515165615
2025-05-06 04:45:00+00:00,0.0,4.6596132627
2025-05-06 05:00:00+00:00,0.0,4.7528640777
2025-05-06 05:15:00+00:00,0.0,4.794232197
2025-05-06 05:30:00+00:00,0.0,4.8645383041
2025-05-06 05:45:00+00:00,0.0,4.8218333333
2025-05-06 06:00:00+00:00,0.0,4.8646808832
2025-05-06 06:15:00+00:00,0.0,4.928895623
2025-05-06 06:30:00+00:00,0.0,5.018234767
2025-05-06 06:45:00+00:00,0.0,5.2210377668
2025-05-06 07:00:00+00:00,0.0,5.8474675405
2025-05-06 07:15:00+00:00,0.0,6.594801443
2025-05-06 07:30:00+00:00,0.0,7.4860829792
2025-05-06 07:45:00+00:00,0.0,8.7547605364
2025-05-06 08:00:00+00:00,0.0,9.6174565361
2025-05-06 08:15:00+00:00,0.0,10.457603312
2025-05-06 08:30:00+00:00,0.0,11.3605285246
2025-05-06 08:45:00+00:00,0.0,12.2480641475
2025-05-06 09:00:00+00:00,0.0,12.9550721501
2025-05-06 09:15:00+00:00,0.0,13.7235519205
2025-05-06 09:30:00+00:00,0.0,14.328359397
2025-05-06 09:45:00+00:00,0.0,14.7609830827
2025-05-06 10:00:00+00:00,0.0,15.1003786769
2025-05-06 10:15:00+00:00,0.0,15.6301993153
2025-05-06 10:30:00+00:00,0.0,15.7372178245
2025-05-06 10:45:00+00:00,0.0,15.8966264324
2025-05-06 11:00:00+00:00,0.0,16.2760830675
2025-05-06 11:15:00+00:00,0.0,16.366177659
2025-05-06 11:30:00+00:00,0.0,16.4260606061
2025-05-06 11:45:00+00:00,0.0,16.4797605729
2025-05-06 12:00:00+00:00,0.0,16.600191923
2025-05-06 12:15:00+00:00,0.0,16.7140126703
2025-05-06 12:30:00+00:00,0.0,16.735044916
2025-05-06 12:45:00+00:00,0.0,16.7500193182
2025-05-06 13:00:00+00:00,0.0,16.7576081767
2025-05-06 13:15:00+00:00,0.0,16.8142376142
2025-05-06 13:30:00+00:00,0.0,16.6731523658
2025-05-06 13:45:00+00:00,0.0,16.9241521164
2025-05-06 14:00:00+00:00,-0.17701149430000002,5.1628294963
2025-05-06 14:15:00+00:00,-1.2572013367000001,3.3172420079
2025-05-06 14:30:00+00:00,0.0,3.1282997953
2025-05-06 14:45:00+00:00,0.0,3.1302198757
2025-05-06 15:00:00+00:00,0.0,3.0650545071
2025-05-06 15:15:00+00:00,0.0,3.0371225239
2025-05-06 15:30:00+00:00,0.0,3.151906012
2025-05-06 15:45:00+00:00,0.0,2.9459977011
2025-05-06 16:00:00+00:00,0.0,3.0231767241
2025-05-06 16:15:00+00:00,0.0,3.0864066807
2025-05-06 16:30:00+00:00,0.0,3.0218837968
2025-05-06 16:45:00+00:00,0.0,2.970449362
2025-05-06 17:00:00+00:00,-0.2803141026,3.1681318575
2025-05-06 17:15:00+00:00,-0.3201633987,3.2433386394
2025-05-06 17:30:00+00:00,-0.0344827586,3.2942633229
2025-05-06 17:45:00+00:00,-0.2333333333,3.2438277651
2025-05-06 18:00:00+00:00,0.0,0.6014839506
2025-05-06 18:15:00+00:00,0.0,0.1048275862
2025-05-06 18:30:00+00:00,0.0,0.1051724138
2025-05-06 18:45:00+00:00,0.0,0.105
2025-05-06 19:00:00+00:00,0.0,0.105
2025-05-06 19:15:00+00:00,0.0,0.1048275862
2025-05-06 19:30:00+00:00,0.0,0.105
2025-05-06 19:45:00+00:00,0.0,0.105
2025-05-06 20:00:00+00:00,0.0,0.1052592593
2025-05-06 20:15:00+00:00,0.0,0.1048275862
2025-05-06 20:30:00+00:00,0.0,0.105
2025-05-06 20:45:00+00:00,0.0,0.105
2025-05-06 21:00:00+00:00,0.0,0.105
2025-05-06 21:15:00+00:00,0.0,0.105
2025-05-06 21:30:00+00:00,0.0,0.105
2025-05-06 21:45:00+00:00,0.0,0.105
2025-05-06 22:00:00+00:00,0.0,0.1048275862
2025-05-06 22:15:00+00:00,0.0,0.105
2025-05-06 22:30:00+00:00,0.0,0.105
2025-05-06 22:45:00+00:00,0.0,0.105
2025-05-06 23:00:00+00:00,0.0,0.1048275862
2025-05-06 23:15:00+00:00,0.0,0.105
2025-05-06 23:30:00+00:00,0.0,0.1051724138
2025-05-06 23:45:00+00:00,0.0,0.10400000000000001
2025-05-07 00:00:00+00:00,0.0,0.1046428571
2025-05-07 00:15:00+00:00,0.0,0.105
2025-05-07 00:30:00+00:00,0.0,0.105
2025-05-07 00:45:00+00:00,0.0,0.105
2025-05-07 01:00:00+00:00,0.0,0.1048275862
2025-05-07 01:15:00+00:00,0.0,0.105
2025-05-07 01:30:00+00:00,0.0,0.105
2025-05-07 01:45:00+00:00,0.0,0.105
2025-05-07 02:00:00+00:00,0.0,0.105
2025-05-07 02:15:00+00:00,0.0,0.105
2025-05-07 02:30:00+00:00,0.0,0.105
2025-05-07 02:45:00+00:00,0.0,0.1048275862
2025-05-07 03:00:00+00:00,0.0,1.5687461014
2025-05-07 03:15:00+00:00,0.0,3.0343904743
2025-05-07 03:30:00+00:00,0.0,3.0109055522
2025-05-07 03:45:00+00:00,0.0,3.0367001485
2025-05-07 04:00:00+00:00,0.0,3.2886468625
2025-05-07 04:15:00+00:00,0.0,3.7604172984
2025-05-07 04:30:00+00:00,0.0,4.2233091377
2025-05-07 04:45:00+00:00,0.0,4.4865778474
2025-05-07 05:00:00+00:00,0.0,4.53211
2025-05-07 05:15:00+00:00,0.0,4.7325796426
2025-05-07 05:30:00+00:00,0.0,4.7390446699
2025-05-07 05:45:00+00:00,0.0,4.8043504318
2025-05-07 06:00:00+00:00,0.0,4.9652943723
2025-05-07 06:15:00+00:00,0.0,5.1844027569
2025-05-07 06:30:00+00:00,0.0,5.6488389685
2025-05-07 06:45:00+00:00,0.0,6.3604835748
2025-05-07 07:00:00+00:00,0.0,7.1099299956
2025-05-07 07:15:00+00:00,0.0,7.8790149419
2025-05-07 07:30:00+00:00,0.0,8.7010009518
2025-05-07 07:45:00+00:00,0.0,9.5263789859
2025-05-07 08:00:00+00:00,0.0,10.2018209512
2025-05-07 08:15:00+00:00,0.0,11.0108072323
2025-05-07 08:30:00+00:00,0.0,11.9569996693
2025-05-07 08:45:00+00:00,0.0,12.626582965
2025-05-07 09:00:00+00:00,0.0,13.0751644597
2025-05-07 09:15:00+00:00,0.0,13.8877646886
2025-05-07 09:30:00+00:00,0.0,14.4675943748
2025-05-07 09:45:00+00:00,0.0,14.6850047619
2025-05-07 10:00:00+00:00,0.0,14.9901137566
2025-05-07 10:15:00+00:00,0.0,14.9514717718
2025-05-07 10:30:00+00:00,0.0,14.951202381
2025-05-07 10:45:00+00:00,0.0,15.1033532764
2025-05-07 11:00:00+00:00,0.0,15.4991515861
2025-05-07 11:15:00+00:00,0.0,15.6830810005
2025-05-07 11:30:00+00:00,0.0,15.8872142857
2025-05-07 11:45:00+00:00,0.0,15.9591054214
2025-05-07 12:00:00+00:00,0.0,16.2787397382
2025-05-07 12:15:00+00:00,0.0,16.2395620988
2025-05-07 12:30:00+00:00,0.0,16.2497131892
2025-05-07 12:45:00+00:00,-0.2126984127,16.367994924
2025-05-07 13:00:00+00:00,-1.1137254902,16.3129367831
2025-05-07 13:15:00+00:00,0.0,15.7667921693
2025-05-07 13:30:00+00:00,-0.7526154401,15.9179607566
2025-05-07 13:45:00+00:00,0.0,15.4952011272
2025-05-07 14:00:00+00:00,-0.1466666667,5.651235755
2025-05-07 14:15:00+00:00,-0.7697645361000001,3.2362784433
2025-05-07 14:30:00+00:00,0.0,3.1377630552
2025-05-07 14:45:00+00:00,0.0,3.1669922658
2025-05-07 15:00:00+00:00,0.0,3.1268474832
2025-05-07 15:15:00+00:00,0.0,2.9747606015
2025-05-07 15:30:00+00:00,0.0,3.0855420862
2025-05-07 15:45:00+00:00,-0.3306372549,3.223702381
2025-05-07 16:00:00+00:00,-0.2904761905,3.3202261905
2025-05-07 16:15:00+00:00,-0.2380952381,3.0616513348
2025-05-07 16:30:00+00:00,-0.4527865123,3.2564037548
2025-05-07 16:45:00+00:00,-1.8047930283,3.1831941254
2025-05-07 17:00:00+00:00,-0.3177777778,3.1121210582
2025-05-07 17:15:00+00:00,0.0,3.0823639456
2025-05-07 17:30:00+00:00,0.0,3.1590382391
2025-05-07 17:45:00+00:00,0.0,2.9209561052
2025-05-07 18:00:00+00:00,0.0,0.2164588235
2025-05-07 18:15:00+00:00,0.0,0.03
2025-05-07 18:30:00+00:00,0.0,0.03
2025-05-07 18:45:00+00:00,0.0,0.0993333333
2025-05-07 19:00:00+00:00,0.0,0.11
2025-05-07 19:15:00+00:00,0.0,0.11
2025-05-07 19:30:00+00:00,0.0,0.11
2025-05-07 19:45:00+00:00,0.0,0.11
2025-05-07 20:00:00+00:00,0.0,0.11
2025-05-07 20:15:00+00:00,0.0,0.11
2025-05-07 20:30:00+00:00,0.0,0.11
2025-05-07 20:45:00+00:00,0.0,0.11
2025-05-07 21:00:00+00:00,0.0,0.11
2025-05-07 21:15:00+00:00,0.0,0.11
2025-05-07 21:30:00+00:00,0.0,0.11
2025-05-07 21:45:00+00:00,0.0,0.11
2025-05-07 22:00:00+00:00,0.0,0.11
2025-05-07 22:15:00+00:00,0.0,0.11
2025-05-07 22:30:00+00:00,0.0,0.11
2025-05-07 22:45:00+00:00,0.0,0.11
2025-05-07 23:00:00+00:00,0.0,0.11
2025-05-07 23:15:00+00:00,0.0,0.11
2025-05-07 23:30:00+00:00,0.0,0.11
2025-05-07 23:45:00+00:00,0.0,0.11
2025-05-08 00:00:00+00:00,0.0,0.11
2025-05-08 00:15:00+00:00,0.0,0.11
2025-05-08 00:30:00+00:00,0.0,0.11013333330000001
2025-05-08 00:45:00+00:00,0.0,0.11
2025-05-08 01:00:00+00:00,0.0,0.11
2025-05-08 01:15:00+00:00,0.0,0.11
2025-05-08 01:30:00+00:00,0.0,0.11
2025-05-08 01:45:00+00:00,0.0,0.11
2025-05-08 02:00:00+00:00,0.0,0.11
2025-05-08 02:15:00+00:00,0.0,0.11
2025-05-08 02:30:00+00:00,0.0,0.11
2025-05-08 02:45:00+00:00,0.0,0.11
2025-05-08 03:00:00+00:00,0.0,0.5276607532
2025-05-08 03:15:00+00:00,0.0,3.2926082251
2025-05-08 03:30:00+00:00,0.0,2.9072842204000002
2025-05-08 03:45:00+00:00,0.0,3.0675999029
2025-05-08 04:00:00+00:00,0.0,3.3277187198
2025-05-08 04:15:00+00:00,0.0,3.9781260709
2025-05-08 04:30:00+00:00,0.0,4.2693360269
2025-05-08 04:45:00+00:00,0.0,4.6949453463
2025-05-08 05:00:00+00:00,0.0,4.8281316371
2025-05-08 05:15:00+00:00,0.0,4.9751431606
2025-05-08 05:30:00+00:00,0.0,5.0089787665
2025-05-08 05:45:00+00:00,0.0,5.0437344715
2025-05-08 06:00:00+00:00,0.0,5.0793586745
2025-05-08 06:15:00+00:00,0.0,5.1320082528
2025-05-08 06:30:00+00:00,0.0,5.0735429776
2025-05-08 06:45:00+00:00,0.0,5.3467333333
2025-05-08 07:00:00+00:00,0.0,5.4955034151
2025-05-08 07:15:00+00:00,0.0,6.0843249619
2025-05-08 07:30:00+00:00,0.0,6.6234464041
2025-05-08 07:45:00+00:00,0.0,7.8443314659
2025-05-08 08:00:00+00:00,0.0,8.9294562169
2025-05-08 08:15:00+00:00,0.0,9.6386191537
2025-05-08 08:30:00+00:00,0.0,10.4170460145
2025-05-08 08:45:00+00:00,0.0,11.1946664884
2025-05-08 09:00:00+00:00,0.0,11.7663227513
2025-05-08 09:15:00+00:00,0.0,12.4891678994
2025-05-08 09:30:00+00:00,0.0,12.8244335317
2025-05-08 09:45:00+00:00,0.0,13.2383003035
2025-05-08 10:00:00+00:00,0.0,13.3336244286
2025-05-08 10:15:00+00:00,0.0,13.495984974
2025-05-08 10:30:00+00:00,0.0,13.6006990597
2025-05-08 10:45:00+00:00,0.0,13.5625544974
2025-05-08 11:00:00+00:00,0.0,13.6065715624
2025-05-08 11:15:00+00:00,0.0,13.8385376993
2025-05-08 11:30:00+00:00,0.0,14.4024807196
2025-05-08 11:45:00+00:00,0.0,14.3763759063
2025-05-08 12:00:00+00:00,0.0,14.5743632534
2025-05-08 12:15:00+00:00,0.0,15.0111849158
2025-05-08 12:30:00+00:00,-1.8004201681,15.5081123316
2025-05-08 12:45:00+00:00,-1.0596491228,15.3395386525
2025-05-08 13:00:00+00:00,0.0,15.3153789417
2025-05-08 13:15:00+00:00,0.0,15.5721732462
2025-05-08 13:30:00+00:00,0.0,15.6687596819
2025-05-08 13:45:00+00:00,0.0,15.9717142728
2025-05-08 14:00:00+00:00,0.0,16.3810647998
2025-05-08 14:15:00+00:00,0.0,16.5473635756
2025-05-08 14:30:00+00:00,0.0,16.5185635907
