,HTRK_VEN01_COM01_P,HTRK_VEN01_EM01_P
2025-05-31 22:00:00+00:00,0.0,0.03
2025-05-31 22:15:00+00:00,0.0,0.03
2025-05-31 22:30:00+00:00,0.0,0.030466666700000002
2025-05-31 22:45:00+00:00,0.0,0.03
2025-05-31 23:00:00+00:00,0.0,0.03
2025-05-31 23:15:00+00:00,0.0,0.03
2025-05-31 23:30:00+00:00,0.0,0.03
2025-05-31 23:45:00+00:00,0.0,0.03
2025-06-01 00:00:00+00:00,0.0,0.03
2025-06-01 00:15:00+00:00,0.0,0.03
2025-06-01 00:30:00+00:00,0.0,0.03
2025-06-01 00:45:00+00:00,0.0,0.03
2025-06-01 01:00:00+00:00,0.0,0.03
2025-06-01 01:15:00+00:00,0.0,0.0308029412
2025-06-01 01:30:00+00:00,0.0,0.03
2025-06-01 01:45:00+00:00,0.0,0.03
2025-06-01 02:00:00+00:00,0.0,0.03
2025-06-01 02:15:00+00:00,0.0,0.03
2025-06-01 02:30:00+00:00,0.0,0.03
2025-06-01 02:45:00+00:00,0.0,0.03
2025-06-01 03:00:00+00:00,0.0,0.03
2025-06-01 03:15:00+00:00,0.0,0.03
2025-06-01 03:30:00+00:00,0.0,0.03
2025-06-01 03:45:00+00:00,0.0,0.03
2025-06-01 04:00:00+00:00,0.0,0.03
2025-06-01 04:15:00+00:00,0.0,0.03
2025-06-01 04:30:00+00:00,0.0,0.03
2025-06-01 04:45:00+00:00,0.0,0.03
2025-06-01 05:00:00+00:00,0.0,0.030466666700000002
2025-06-01 05:15:00+00:00,0.0,0.03
2025-06-01 05:30:00+00:00,0.0,0.03
2025-06-01 05:45:00+00:00,0.0,0.03
2025-06-01 06:00:00+00:00,0.0,0.03
2025-06-01 06:15:00+00:00,0.0,0.03
2025-06-01 06:30:00+00:00,0.0,0.03
2025-06-01 06:45:00+00:00,0.0,0.03
2025-06-01 07:00:00+00:00,0.0,0.03
2025-06-01 07:15:00+00:00,0.0,0.03
2025-06-01 07:30:00+00:00,0.0,0.03
2025-06-01 07:45:00+00:00,0.0,0.03
2025-06-01 08:00:00+00:00,0.0,0.03
2025-06-01 08:15:00+00:00,0.0,0.03
2025-06-01 08:30:00+00:00,0.0,0.03
2025-06-01 08:45:00+00:00,0.0,0.03
2025-06-01 09:00:00+00:00,0.0,0.03
2025-06-01 09:15:00+00:00,0.0,0.03
2025-06-01 09:30:00+00:00,0.0,0.03
2025-06-01 09:45:00+00:00,0.0,0.03
2025-06-01 10:00:00+00:00,0.0,0.03
2025-06-01 10:15:00+00:00,0.0,0.03
2025-06-01 10:30:00+00:00,0.0,0.03
2025-06-01 10:45:00+00:00,0.0,0.03
2025-06-01 11:00:00+00:00,0.0,0.03
2025-06-01 11:15:00+00:00,0.0,0.03
2025-06-01 11:30:00+00:00,0.0,0.03
2025-06-01 11:45:00+00:00,0.0,0.0314135059
2025-06-01 12:00:00+00:00,0.0,0.03
2025-06-01 12:15:00+00:00,0.0,0.03
2025-06-01 12:30:00+00:00,0.0,0.03
2025-06-01 12:45:00+00:00,0.0,0.03
2025-06-01 13:00:00+00:00,0.0,0.03
2025-06-01 13:15:00+00:00,0.0,0.03
2025-06-01 13:30:00+00:00,0.0,0.03
2025-06-01 13:45:00+00:00,0.0,0.03
2025-06-01 14:00:00+00:00,0.0,0.03
2025-06-01 14:15:00+00:00,0.0,0.03
2025-06-01 14:30:00+00:00,0.0,0.030617849000000003
2025-06-01 14:45:00+00:00,0.0,0.03
2025-06-01 15:00:00+00:00,0.0,0.03
2025-06-01 15:15:00+00:00,0.0,0.03
2025-06-01 15:30:00+00:00,0.0,0.03
2025-06-01 15:45:00+00:00,0.0,0.03
2025-06-01 16:00:00+00:00,0.0,0.03
2025-06-01 16:15:00+00:00,0.0,0.03
2025-06-01 16:30:00+00:00,0.0,0.03
2025-06-01 16:45:00+00:00,0.0,0.03
2025-06-01 17:00:00+00:00,0.0,0.03
2025-06-01 17:15:00+00:00,0.0,0.03
2025-06-01 17:30:00+00:00,0.0,0.03
2025-06-01 17:45:00+00:00,0.0,0.03
2025-06-01 18:00:00+00:00,0.0,0.03
2025-06-01 18:15:00+00:00,0.0,0.03
2025-06-01 18:30:00+00:00,0.0,0.03
2025-06-01 18:45:00+00:00,0.0,0.03
2025-06-01 19:00:00+00:00,0.0,0.03
2025-06-01 19:15:00+00:00,0.0,0.03
2025-06-01 19:30:00+00:00,0.0,0.03
2025-06-01 19:45:00+00:00,0.0,0.03
2025-06-01 20:00:00+00:00,0.0,0.03
2025-06-01 20:15:00+00:00,0.0,0.03
2025-06-01 20:30:00+00:00,0.0,0.03
2025-06-01 20:45:00+00:00,0.0,0.03
2025-06-01 21:00:00+00:00,0.0,0.0311086691
2025-06-01 21:15:00+00:00,0.0,0.03
2025-06-01 21:30:00+00:00,0.0,0.03
2025-06-01 21:45:00+00:00,0.0,20.0848458918
2025-06-01 22:00:00+00:00,0.0,12.233755077
2025-06-01 22:15:00+00:00,0.0,11.1099769626
2025-06-01 22:30:00+00:00,0.0,20.0105627343
2025-06-01 22:45:00+00:00,0.0,20.1514517455
2025-06-01 23:00:00+00:00,0.0,19.98831414
2025-06-01 23:15:00+00:00,0.0,20.1940766651
2025-06-01 23:30:00+00:00,0.0,19.8699540936
2025-06-01 23:45:00+00:00,0.0,20.0700752757
2025-06-02 00:00:00+00:00,0.0,20.0178355651
2025-06-02 00:15:00+00:00,0.0,19.5381591635
2025-06-02 00:30:00+00:00,0.0,19.6292968488
2025-06-02 00:45:00+00:00,0.0,19.0164635364
2025-06-02 01:00:00+00:00,0.0,18.6380459096
2025-06-02 01:15:00+00:00,0.0,18.0512257171
2025-06-02 01:30:00+00:00,0.0,17.9535152248
2025-06-02 01:45:00+00:00,0.0,16.3441161246
2025-06-02 02:00:00+00:00,0.0,16.4182574548
2025-06-02 02:15:00+00:00,0.0,15.5476213362
2025-06-02 02:30:00+00:00,0.0,14.2770165842
2025-06-02 02:45:00+00:00,0.0,15.1049504584
2025-06-02 03:00:00+00:00,0.0,1.5838388889
2025-06-02 03:15:00+00:00,0.0,4.2682813441
2025-06-02 03:30:00+00:00,0.0,4.5922721251
2025-06-02 03:45:00+00:00,0.0,4.5485359995
2025-06-02 04:00:00+00:00,0.0,4.8037647036
2025-06-02 04:15:00+00:00,0.0,4.9645908104
2025-06-02 04:30:00+00:00,0.0,5.1079345364
2025-06-02 04:45:00+00:00,0.0,5.1530630119
2025-06-02 05:00:00+00:00,0.0,5.1524541484
2025-06-02 05:15:00+00:00,0.0,5.1482010139
2025-06-02 05:30:00+00:00,0.0,5.4090467918
2025-06-02 05:45:00+00:00,0.0,5.4376195715
2025-06-02 06:00:00+00:00,0.0,5.4760302144
2025-06-02 06:15:00+00:00,0.0,5.827172619
2025-06-02 06:30:00+00:00,0.0,6.0785040793
2025-06-02 06:45:00+00:00,0.0,6.3995079365
2025-06-02 07:00:00+00:00,0.0,7.0627483251
2025-06-02 07:15:00+00:00,0.0,7.8751641984
2025-06-02 07:30:00+00:00,0.0,8.6615275504
2025-06-02 07:45:00+00:00,0.0,9.6833712319
2025-06-02 08:00:00+00:00,0.0,10.6538079408
2025-06-02 08:15:00+00:00,-1.5223398693,11.6595513072
2025-06-02 08:30:00+00:00,-3.0,12.5381957578
2025-06-02 08:45:00+00:00,-5.1240947992,13.2280044901
2025-06-02 09:00:00+00:00,-5.8978898226,14.2257095302
2025-06-02 09:15:00+00:00,-3.2489795918,14.4266534735
2025-06-02 09:30:00+00:00,-4.2319607843,14.8966601307
2025-06-02 09:45:00+00:00,-7.7393939394,15.0618848176
2025-06-02 10:00:00+00:00,-8.3313222725,14.9930785902
2025-06-02 10:15:00+00:00,-6.6857142857,15.1223489975
2025-06-02 10:30:00+00:00,-1.7924276377,14.346564654
2025-06-02 10:45:00+00:00,0.0,14.0589161135
2025-06-02 11:00:00+00:00,0.0,14.1114010797
2025-06-02 11:15:00+00:00,0.0,14.2145538047
2025-06-02 11:30:00+00:00,0.0,14.5753015265
2025-06-02 11:45:00+00:00,0.0,14.8977717012
2025-06-02 12:00:00+00:00,0.0,15.2598012266
2025-06-02 12:15:00+00:00,0.0,15.5106493177
2025-06-02 12:30:00+00:00,-1.4378835979,15.9489296296
2025-06-02 12:45:00+00:00,-4.0,16.1553469388
2025-06-02 13:00:00+00:00,-7.2375440917,16.752582509
2025-06-02 13:15:00+00:00,-10.4586466165,16.689137227
2025-06-02 13:30:00+00:00,-10.9598930481,16.7405429392
2025-06-02 13:45:00+00:00,-5.1731155586,16.1404600247
2025-06-02 14:00:00+00:00,0.0,5.1092738095
2025-06-02 14:15:00+00:00,0.0,3.4099744212
2025-06-02 14:30:00+00:00,-0.027835288700000002,3.2667978102
2025-06-02 14:45:00+00:00,-0.2633957219,3.2331768943
2025-06-02 15:00:00+00:00,-1.3142857143,3.1532941392
2025-06-02 15:15:00+00:00,-0.4181968569,3.0503142303
2025-06-02 15:30:00+00:00,0.0,2.9576383138
2025-06-02 15:45:00+00:00,0.0,3.2131984513
2025-06-02 16:00:00+00:00,-2.5150997151,3.3488731135
2025-06-02 16:15:00+00:00,-4.311965812,3.3405527685
2025-06-02 16:30:00+00:00,-3.1151515152,3.3470830851
2025-06-02 16:45:00+00:00,-3.875,3.3083316537
2025-06-02 17:00:00+00:00,-4.0,3.1647917268
2025-06-02 17:15:00+00:00,-3.625,3.1416186933
2025-06-02 17:30:00+00:00,-3.0188552189,3.2095428608
2025-06-02 17:45:00+00:00,-8.6516080716,3.2134720539
2025-06-02 18:00:00+00:00,-2.1071428571,1.1137218045
2025-06-02 18:15:00+00:00,0.0,0.03
2025-06-02 18:30:00+00:00,0.0,0.03
2025-06-02 18:45:00+00:00,0.0,0.03
2025-06-02 19:00:00+00:00,0.0,0.0304285714
2025-06-02 19:15:00+00:00,0.0,0.03
2025-06-02 19:30:00+00:00,0.0,0.03
2025-06-02 19:45:00+00:00,0.0,0.03
2025-06-02 20:00:00+00:00,0.0,0.03
2025-06-02 20:15:00+00:00,0.0,0.03
2025-06-02 20:30:00+00:00,0.0,0.03
2025-06-02 20:45:00+00:00,0.0,0.03
2025-06-02 21:00:00+00:00,0.0,18.7305092162
2025-06-02 21:15:00+00:00,0.0,28.9046708213
2025-06-02 21:30:00+00:00,0.0,28.9578909896
2025-06-02 21:45:00+00:00,0.0,28.9530349399
2025-06-02 22:00:00+00:00,0.0,29.0170983311
2025-06-02 22:15:00+00:00,0.0,29.0026450666
2025-06-02 22:30:00+00:00,0.0,29.0679732123
2025-06-02 22:45:00+00:00,0.0,29.0489433107
2025-06-02 23:00:00+00:00,0.0,29.0933925389
2025-06-02 23:15:00+00:00,0.0,29.0933909479
2025-06-02 23:30:00+00:00,0.0,29.0872552261
2025-06-02 23:45:00+00:00,0.0,29.2224828187
2025-06-03 00:00:00+00:00,0.0,29.2731458118
2025-06-03 00:15:00+00:00,0.0,29.3465222222
2025-06-03 00:30:00+00:00,0.0,29.314791992700002
2025-06-03 00:45:00+00:00,0.0,29.3700641026
2025-06-03 01:00:00+00:00,0.0,29.3791235498
2025-06-03 01:15:00+00:00,0.0,29.3673535282
2025-06-03 01:30:00+00:00,0.0,29.4619113997
2025-06-03 01:45:00+00:00,0.0,29.4464076958
2025-06-03 02:00:00+00:00,0.0,29.4992207099
2025-06-03 02:15:00+00:00,0.0,29.3248882155
2025-06-03 02:30:00+00:00,0.0,29.5780106232
2025-06-03 02:45:00+00:00,0.0,29.5386998846
2025-06-03 03:00:00+00:00,0.0,6.0031378299
2025-06-03 03:15:00+00:00,0.0,8.1764362082
2025-06-03 03:30:00+00:00,0.0,3.1161323086
2025-06-03 03:45:00+00:00,0.0,3.2378191816
2025-06-03 04:00:00+00:00,0.0,3.2317930836
2025-06-03 04:15:00+00:00,0.0,3.4420688552
2025-06-03 04:30:00+00:00,0.0,3.5423668739
2025-06-03 04:45:00+00:00,0.0,3.5867796935
2025-06-03 05:00:00+00:00,0.0,3.8570669683
2025-06-03 05:15:00+00:00,0.0,4.0871531539
2025-06-03 05:30:00+00:00,0.0,4.2580895311999996
2025-06-03 05:45:00+00:00,0.0,4.5537537651
2025-06-03 06:00:00+00:00,0.0,4.6319168213
2025-06-03 06:15:00+00:00,0.0,4.6277575256
2025-06-03 06:30:00+00:00,0.0,5.1117031857
2025-06-03 06:45:00+00:00,0.0,5.4752832867
2025-06-03 07:00:00+00:00,0.0,5.7912866162
2025-06-03 07:15:00+00:00,0.0,6.3648428352
2025-06-03 07:30:00+00:00,0.0,7.4906273162
2025-06-03 07:45:00+00:00,0.0,8.2810550769
2025-06-03 08:00:00+00:00,0.0,8.7453621934
2025-06-03 08:15:00+00:00,0.0,9.1687991236
2025-06-03 08:30:00+00:00,0.0,9.5629287516
2025-06-03 08:45:00+00:00,0.0,10.0864807445
2025-06-03 09:00:00+00:00,0.0,10.4904793651
2025-06-03 09:15:00+00:00,0.0,11.0512773199
2025-06-03 09:30:00+00:00,0.0,11.6034821115
2025-06-03 09:45:00+00:00,0.0,11.9234114556
2025-06-03 10:00:00+00:00,0.0,12.610477237
2025-06-03 10:15:00+00:00,0.0,13.0851430485
2025-06-03 10:30:00+00:00,0.0,13.787035687
2025-06-03 10:45:00+00:00,0.0,14.6904444526
2025-06-03 11:00:00+00:00,0.0,15.6837240136
2025-06-03 11:15:00+00:00,-1.8283564262,16.6918901979
2025-06-03 11:30:00+00:00,-8.9237040427,17.2149068604
2025-06-03 11:45:00+00:00,-8.3695543346,18.5943962585
2025-06-03 12:00:00+00:00,-9.2076105811,18.8654338879
2025-06-03 12:15:00+00:00,-8.7457218072,19.0864211524
2025-06-03 12:30:00+00:00,-10.0172043011,19.3344218356
2025-06-03 12:45:00+00:00,-12.5192768871,19.6041260406
2025-06-03 13:00:00+00:00,-17.1223076923,19.7699772438
2025-06-03 13:15:00+00:00,-32.5427565125,20.4017058302
2025-06-03 13:30:00+00:00,-26.4845869043,20.0490591229
2025-06-03 13:45:00+00:00,-18.4504329004,19.4800779221
2025-06-03 14:00:00+00:00,-10.2399325715,8.4104834948
2025-06-03 14:15:00+00:00,-4.5782602222,4.3832529788
2025-06-03 14:30:00+00:00,-9.3822713934,4.342656472
2025-06-03 14:45:00+00:00,-5.6407407407,4.3316183431
2025-06-03 15:00:00+00:00,-6.3113420807,4.2466548326
2025-06-03 15:15:00+00:00,-5.0442855058,4.2540352488
2025-06-03 15:30:00+00:00,-6.0714285714,4.2418617725
2025-06-03 15:45:00+00:00,-7.3356862745,4.3152550505
2025-06-03 16:00:00+00:00,-8.1952380952,4.1803897508
2025-06-03 16:15:00+00:00,-9.0,4.0630631271
2025-06-03 16:30:00+00:00,-2.0,0.1255204678
2025-06-03 16:45:00+00:00,0.0,0.03
2025-06-03 17:00:00+00:00,0.0,0.0300606061
2025-06-03 17:15:00+00:00,0.0,0.030037037000000003
2025-06-03 17:30:00+00:00,0.0,0.03
2025-06-03 17:45:00+00:00,0.0,0.03
2025-06-03 18:00:00+00:00,0.0,0.03
2025-06-03 18:15:00+00:00,0.0,0.03
2025-06-03 18:30:00+00:00,0.0,0.03
2025-06-03 18:45:00+00:00,0.0,0.0311339713
2025-06-03 19:00:00+00:00,0.0,0.03
2025-06-03 19:15:00+00:00,0.0,0.03
2025-06-03 19:30:00+00:00,0.0,0.03
2025-06-03 19:45:00+00:00,0.0,0.03
2025-06-03 20:00:00+00:00,0.0,0.03
2025-06-03 20:15:00+00:00,0.0,0.03
2025-06-03 20:30:00+00:00,0.0,0.03
2025-06-03 20:45:00+00:00,0.0,0.03
2025-06-03 21:00:00+00:00,0.0,15.5769247765
2025-06-03 21:15:00+00:00,0.0,28.7858197996
2025-06-03 21:30:00+00:00,0.0,8.7828561421
2025-06-03 21:45:00+00:00,0.0,0.03
2025-06-03 22:00:00+00:00,0.0,0.03
2025-06-03 22:15:00+00:00,0.0,0.03
2025-06-03 22:30:00+00:00,0.0,0.03
2025-06-03 22:45:00+00:00,0.0,2.0190606843
2025-06-03 23:00:00+00:00,0.0,21.6348586217
2025-06-03 23:15:00+00:00,0.0,0.3296777778
2025-06-03 23:30:00+00:00,0.0,20.0685530645
2025-06-03 23:45:00+00:00,0.0,0.03
2025-06-04 00:00:00+00:00,0.0,0.03
2025-06-04 00:15:00+00:00,0.0,0.03
2025-06-04 00:30:00+00:00,0.0,0.03
2025-06-04 00:45:00+00:00,0.0,0.03
2025-06-04 01:00:00+00:00,0.0,0.03
2025-06-04 01:15:00+00:00,0.0,0.03
2025-06-04 01:30:00+00:00,0.0,0.030315789500000002
2025-06-04 01:45:00+00:00,0.0,0.03
2025-06-04 02:00:00+00:00,0.0,0.03
2025-06-04 02:15:00+00:00,0.0,0.03
2025-06-04 02:30:00+00:00,0.0,0.03
2025-06-04 02:45:00+00:00,0.0,0.03
2025-06-04 03:00:00+00:00,0.0,4.2621551475
2025-06-04 03:15:00+00:00,0.0,7.4940867215
2025-06-04 03:30:00+00:00,0.0,4.2206446143
2025-06-04 03:45:00+00:00,0.0,4.2505757576
2025-06-04 04:00:00+00:00,0.0,4.6439686788
2025-06-04 04:15:00+00:00,0.0,5.737190153
2025-06-04 04:30:00+00:00,0.0,6.7051292774
2025-06-04 04:45:00+00:00,0.0,7.1154412561000004
2025-06-04 05:00:00+00:00,0.0,7.1197818
2025-06-04 05:15:00+00:00,0.0,7.5651728716
2025-06-04 05:30:00+00:00,0.0,7.611189944
2025-06-04 05:45:00+00:00,0.0,7.6186227513
2025-06-04 06:00:00+00:00,-0.8869435493000001,7.5756465025
2025-06-04 06:15:00+00:00,-2.0,7.5724707327
2025-06-04 06:30:00+00:00,-3.1030636031,7.6684050710000005
2025-06-04 06:45:00+00:00,-4.1333333333,7.8866723906
2025-06-04 07:00:00+00:00,-3.490922619,7.9840676976000005
2025-06-04 07:15:00+00:00,-5.5000014002,8.2064051996
2025-06-04 07:30:00+00:00,-8.2992592593,8.8346671234
2025-06-04 07:45:00+00:00,-10.3214285714,8.9696796537
2025-06-04 08:00:00+00:00,-11.3889917322,9.2457721155
2025-06-04 08:15:00+00:00,-12.7597402597,9.6818181818
2025-06-04 08:30:00+00:00,-13.5785748043,10.1128184532
2025-06-04 08:45:00+00:00,-14.9543215405,10.9916716761
2025-06-04 09:00:00+00:00,-16.2628246753,11.6488713336
2025-06-04 09:15:00+00:00,-18.5574530732,12.3088259416
2025-06-04 09:30:00+00:00,-19.4789049919,12.7764591152
2025-06-04 09:45:00+00:00,-21.818729694600002,13.3367767436
2025-06-04 10:00:00+00:00,-24.0096765979,13.8183059361
2025-06-04 10:15:00+00:00,-24.631028231,14.0013755935
2025-06-04 10:30:00+00:00,-26.1906035141,14.208735872
2025-06-04 10:45:00+00:00,-26.4098124098,14.5226850097
2025-06-04 11:00:00+00:00,-29.3361554647,15.4482510915
2025-06-04 11:15:00+00:00,-34.0454545455,16.4621657754
2025-06-04 11:30:00+00:00,-38.520158102799996,17.545438296
2025-06-04 11:45:00+00:00,-41.7269839449,18.4891174013
2025-06-04 12:00:00+00:00,-46.3895307757,19.3308638534
2025-06-04 12:15:00+00:00,-51.5653395552,20.2615377711
2025-06-04 12:30:00+00:00,-59.2498393212,20.9461617093
2025-06-04 12:45:00+00:00,-61.702582475,21.7880111211
2025-06-04 13:00:00+00:00,-64.5114124597,21.7800536214
2025-06-04 13:15:00+00:00,-64.8890788224,22.3674368335
2025-06-04 13:30:00+00:00,-63.8288770053,22.4469546516
2025-06-04 13:45:00+00:00,-59.280017094,22.3716105454
2025-06-04 14:00:00+00:00,-38.2317460317,11.0724420024
2025-06-04 14:15:00+00:00,-14.1549033569,4.3522734969
2025-06-04 14:30:00+00:00,-11.9176536669,4.5554934977
2025-06-04 14:45:00+00:00,-15.2441558442,4.678970659
2025-06-04 15:00:00+00:00,-0.8296296296000001,0.6075555556000001
2025-06-04 15:15:00+00:00,0.0,0.03
2025-06-04 15:30:00+00:00,0.0,0.03
2025-06-04 15:45:00+00:00,0.0,0.03
2025-06-04 16:00:00+00:00,0.0,0.03
2025-06-04 16:15:00+00:00,0.0,0.03
2025-06-04 16:30:00+00:00,0.0,0.03
2025-06-04 16:45:00+00:00,0.0,0.03
2025-06-04 17:00:00+00:00,0.0,0.055609090900000005
2025-06-04 17:15:00+00:00,0.0,0.03
2025-06-04 17:30:00+00:00,0.0,0.03
2025-06-04 17:45:00+00:00,0.0,0.03
2025-06-04 18:00:00+00:00,0.0,0.0304285714
2025-06-04 18:15:00+00:00,0.0,0.03
2025-06-04 18:30:00+00:00,0.0,0.03
2025-06-04 18:45:00+00:00,0.0,0.03
2025-06-04 19:00:00+00:00,0.0,0.03
2025-06-04 19:15:00+00:00,0.0,0.03
2025-06-04 19:30:00+00:00,0.0,0.03
2025-06-04 19:45:00+00:00,0.0,0.03
2025-06-04 20:00:00+00:00,0.0,0.03
2025-06-04 20:15:00+00:00,0.0,0.03
2025-06-04 20:30:00+00:00,0.0,0.03
2025-06-04 20:45:00+00:00,0.0,0.0305533752
2025-06-04 21:00:00+00:00,0.0,19.4096673312
2025-06-04 21:15:00+00:00,0.0,28.8301388611
2025-06-04 21:30:00+00:00,0.0,28.8474898591
2025-06-04 21:45:00+00:00,0.0,28.9280793651
2025-06-04 22:00:00+00:00,0.0,28.9434225056
2025-06-04 22:15:00+00:00,0.0,28.9485889718
2025-06-04 22:30:00+00:00,0.0,28.9906772876
2025-06-04 22:45:00+00:00,0.0,29.0694080919
2025-06-04 23:00:00+00:00,0.0,29.0588986394
2025-06-04 23:15:00+00:00,0.0,29.0984507345
2025-06-04 23:30:00+00:00,0.0,29.1283644378
2025-06-04 23:45:00+00:00,0.0,29.2130465052
2025-06-05 00:00:00+00:00,0.0,29.1919927989
2025-06-05 00:15:00+00:00,0.0,29.2056602564
2025-06-05 00:30:00+00:00,0.0,29.1627363938
2025-06-05 00:45:00+00:00,0.0,29.2541562882
2025-06-05 01:00:00+00:00,0.0,29.325855808100002
2025-06-05 01:15:00+00:00,0.0,29.3222654798
2025-06-05 01:30:00+00:00,0.0,29.3526690841
2025-06-05 01:45:00+00:00,0.0,29.3443965988
2025-06-05 02:00:00+00:00,0.0,29.4021821274
2025-06-05 02:15:00+00:00,0.0,29.4909109804
2025-06-05 02:30:00+00:00,0.0,29.4353037976
2025-06-05 02:45:00+00:00,0.0,29.4335044261
2025-06-05 03:00:00+00:00,0.0,19.0598022329
2025-06-05 03:15:00+00:00,0.0,4.1550226326
2025-06-05 03:30:00+00:00,0.0,4.1123901913
2025-06-05 03:45:00+00:00,0.0,4.2115241888
2025-06-05 04:00:00+00:00,0.0,4.2008677776
2025-06-05 04:15:00+00:00,0.0,4.3277387691
2025-06-05 04:30:00+00:00,0.0,4.5293018194
2025-06-05 04:45:00+00:00,0.0,4.6359676734
2025-06-05 05:00:00+00:00,0.0,4.5868736222
2025-06-05 05:15:00+00:00,0.0,4.9884769669
2025-06-05 05:30:00+00:00,0.0,5.0284516056
2025-06-05 05:45:00+00:00,0.0,5.0584133903
2025-06-05 06:00:00+00:00,0.0,5.2328544961
2025-06-05 06:15:00+00:00,0.0,5.4745213399
2025-06-05 06:30:00+00:00,0.0,5.6942880247000005
2025-06-05 06:45:00+00:00,0.0,5.6663873117
2025-06-05 07:00:00+00:00,0.0,5.7380047976
2025-06-05 07:15:00+00:00,0.0,6.144199922
2025-06-05 07:30:00+00:00,0.0,6.1025626703
2025-06-05 07:45:00+00:00,0.0,6.160225798
2025-06-05 08:00:00+00:00,0.0,6.3210259967999995
2025-06-05 08:15:00+00:00,0.0,6.4677355158
2025-06-05 08:30:00+00:00,0.0,6.5714954223
2025-06-05 08:45:00+00:00,0.0,6.7226636333
2025-06-05 09:00:00+00:00,0.0,6.8835021433
2025-06-05 09:15:00+00:00,0.0,6.7180187344
2025-06-05 09:30:00+00:00,0.0,6.9732730698
2025-06-05 09:45:00+00:00,0.0,6.950255596
2025-06-05 10:00:00+00:00,0.0,7.0495370998
2025-06-05 10:15:00+00:00,-0.6862745098,7.2764675658
2025-06-05 10:30:00+00:00,-2.2467901235,7.3256384961
2025-06-05 10:45:00+00:00,-4.0,7.3174473165
2025-06-05 11:00:00+00:00,-3.362962963,7.4503943109
2025-06-05 11:15:00+00:00,-2.9515584416,7.3251278602
2025-06-05 11:30:00+00:00,-2.7111111111,7.5534323232
2025-06-05 11:45:00+00:00,-5.8958070882,7.4360581726
2025-06-05 12:00:00+00:00,-5.2195834856,7.3744004389
2025-06-05 12:15:00+00:00,-5.228340081,7.4233319088
2025-06-05 12:30:00+00:00,-1.2622972265999999,7.5593838065
2025-06-05 12:45:00+00:00,-1.0,7.5598791825
2025-06-05 13:00:00+00:00,-4.4603174603,7.5772619048
2025-06-05 13:15:00+00:00,-7.4586666667,7.4306473457
2025-06-05 13:30:00+00:00,-5.3630952381,7.5693769841
2025-06-05 13:45:00+00:00,-4.0666666667,7.8097162582
2025-06-05 14:00:00+00:00,-4.1822001528,7.6589760001
2025-06-05 14:15:00+00:00,-6.8532036199,7.7394094017
2025-06-05 14:30:00+00:00,-10.0404979892,7.7191061728
2025-06-05 14:45:00+00:00,-7.8534920635,7.7735674802
2025-06-05 15:00:00+00:00,-1.4518518518999999,1.6742148148
2025-06-05 15:15:00+00:00,0.0,0.03
2025-06-05 15:30:00+00:00,0.0,0.03
2025-06-05 15:45:00+00:00,0.0,0.03
2025-06-05 16:00:00+00:00,0.0,0.03
2025-06-05 16:15:00+00:00,0.0,0.03
2025-06-05 16:30:00+00:00,0.0,0.03
2025-06-05 16:45:00+00:00,0.0,0.03
2025-06-05 17:00:00+00:00,0.0,0.03
2025-06-05 17:15:00+00:00,0.0,0.03
2025-06-05 17:30:00+00:00,0.0,0.03
2025-06-05 17:45:00+00:00,0.0,0.03
2025-06-05 18:00:00+00:00,0.0,0.03
2025-06-05 18:15:00+00:00,0.0,0.03
2025-06-05 18:30:00+00:00,0.0,0.03
2025-06-05 18:45:00+00:00,0.0,0.03
2025-06-05 19:00:00+00:00,0.0,0.03
2025-06-05 19:15:00+00:00,0.0,0.03
2025-06-05 19:30:00+00:00,0.0,0.03
2025-06-05 19:45:00+00:00,0.0,0.03
2025-06-05 20:00:00+00:00,0.0,0.03
2025-06-05 20:15:00+00:00,0.0,0.03
2025-06-05 20:30:00+00:00,0.0,0.03
2025-06-05 20:45:00+00:00,0.0,0.03
2025-06-05 21:00:00+00:00,0.0,0.03
2025-06-05 21:15:00+00:00,0.0,0.03
2025-06-05 21:30:00+00:00,0.0,0.03
2025-06-05 21:45:00+00:00,0.0,0.03
2025-06-05 22:00:00+00:00,0.0,0.03
2025-06-05 22:15:00+00:00,0.0,0.03
2025-06-05 22:30:00+00:00,0.0,0.03
2025-06-05 22:45:00+00:00,0.0,0.03
2025-06-05 23:00:00+00:00,0.0,0.03
2025-06-05 23:15:00+00:00,0.0,0.03
2025-06-05 23:30:00+00:00,0.0,0.03
2025-06-05 23:45:00+00:00,0.0,0.03
2025-06-06 00:00:00+00:00,0.0,0.03
2025-06-06 00:15:00+00:00,0.0,0.03
2025-06-06 00:30:00+00:00,0.0,0.03
2025-06-06 00:45:00+00:00,0.0,0.03
2025-06-06 01:00:00+00:00,0.0,0.03
2025-06-06 01:15:00+00:00,0.0,0.03
2025-06-06 01:30:00+00:00,0.0,0.03
2025-06-06 01:45:00+00:00,0.0,0.03
2025-06-06 02:00:00+00:00,0.0,0.03
2025-06-06 02:15:00+00:00,0.0,0.03
2025-06-06 02:30:00+00:00,0.0,0.03
2025-06-06 02:45:00+00:00,0.0,0.03
2025-06-06 03:00:00+00:00,0.0,8.3886232993
2025-06-06 03:15:00+00:00,0.0,5.3663601129
2025-06-06 03:30:00+00:00,0.0,4.1428916667
2025-06-06 03:45:00+00:00,-0.42626384370000003,4.1942031934
