,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-08-01 08:15:00+00:00,548.6242192,62.41467823,23.5,546.4656426,66.02569701,23.1232906,17.25977778,120.3212654,167.0276458,39.82015784,20.18415909
2025-08-01 08:30:00+00:00,549.7378024,62.25456349,23.52699443,546.9404311,66.485448,23.2,17.24928571,124.1584367,179.9876027,41.54042909,20.20950063
2025-08-01 08:45:00+00:00,545.8916667,62.32962963,23.576,548.7713805,65.4426455,23.17955556,16.98088045,128.1461111,235.6011741,43.20527778,20.30875
2025-08-01 09:00:00+00:00,546.7807407,62.94563492,23.6,545.9348148,66.44148148,23.2,16.68361039,133.0029515,223.6512548,44.98013624,20.08453307
2025-08-01 09:15:00+00:00,552.3626455,63.31433027,23.5390696,548.7119918,66.2328638,23.2,16.40795455,137.6216632,211.2447751,46.52069516,18.88383793
2025-08-01 09:30:00+00:00,549.5851244,63.24916662,23.58857143,548.1511205,66.59943388,23.23063448,16.7370974,141.4793651,423.9790865,47.70063492,19.33778799
2025-08-01 09:45:00+00:00,545.5173599,62.56218504,23.6,541.0096346,66.22132306,23.24666667,16.51346581,147.2982417,274.5484664,49.13982502,17.7902236
2025-08-01 10:00:00+00:00,539.8607919,62.72493495,23.6,535.2737037,66.20629391,23.27333333,16.94960317,152.2220092,825.5478677,50.19104901,17.94672534
2025-08-01 10:15:00+00:00,539.2957483,62.64248093,23.57261905,532.0578231,66.07777778,23.3,17.39875541,158.0454736,374.4839254,51.17570426,18.76674294
2025-08-01 10:30:00+00:00,537.4520228,62.1833428,23.56958754,531.9866502,65.62237442,23.25967292,17.5179361,163.2833721,349.2304435,51.86971953,19.08341608
2025-08-01 10:45:00+00:00,530.9819069,62.3564425,23.57955766,535.2042187,65.47643515,23.27560901,17.49836905,168.8209977,166.1750163,52.38492937,18.79403846
2025-08-01 11:00:00+00:00,526.3955556,62.59092593,23.6,529.5992593,65.76944444,23.3,16.80609524,175.1748643,124.5505654,52.73790069,18.15970894
2025-08-01 11:15:00+00:00,524.5873016,62.62728175,23.57452381,524.3714286,66.06666667,23.29642857,16.30285714,181.0797288,371.9259782,52.8,17.62979138
2025-08-01 11:30:00+00:00,524.3695228,62.26127493,23.6,523.6398718,66.17646825,23.24833333,16.60128331,186.7924298,519.19495,52.67739316,17.58957123
2025-08-01 11:45:00+00:00,516.8398022,62.61967625,23.6,522.0355556,66.19079365,23.23733333,16.70592593,192.5682665,112.6514768,52.30343958,17.86064815
2025-08-01 12:00:00+00:00,520.3331002,63.0759324,23.58340548,523.1196571,66.65340619,23.3,16.88787879,197.4962692,108.2589963,51.84204016,17.78019843
2025-08-01 12:15:00+00:00,520.422129,63.30103078,23.61150794,520.3776709,66.90608211,23.3,16.97686559,203.4977608,151.5209127,51.04107143,17.45274351
2025-08-01 12:30:00+00:00,520.135979,62.91457712,23.56000361,518.9250318,66.3259625,23.3,17.2,208.5373779,199.8415545,50.12778507,17.41630174
2025-08-01 12:45:00+00:00,517.2456217,63.18134298,23.55777778,517.6943137,66.60573529,23.3,17.29985592,214.2676075,298.3787204,48.90394067,17.62442104
2025-08-01 13:00:00+00:00,513.2932222,62.85382741,23.5,513.4942726,66.00814826,23.3439652,17.78817433,218.9413736,547.8524595,47.68020695,18.18952917
2025-08-01 13:15:00+00:00,507.3180637,62.64380834,23.5,509.203863,65.93618312,23.4,17.99238095,223.4656793,241.4475132,46.32747868,19.27921867
2025-08-01 13:30:00+00:00,503.397427,62.92373996,23.54666667,505.434666,65.68222931,23.4,17.37218182,228.4579292,208.4156931,44.64145921,19.35681604
2025-08-01 13:45:00+00:00,498.6570202,62.74957912,23.52555556,500.2985717,66.20833333,23.4,16.818,232.477138,256.7701146,43.0924359,19.28120664
2025-08-01 14:00:00+00:00,498.1641865,7.07827381,23.51758242,495.5329156,7.347321429,23.40867347,16.79906463,236.6661111,436.1889119,41.32998866,19.54725183
2025-08-01 14:15:00+00:00,496.9421541,0.0,23.61733333,495.4899248,0.0,23.55253968,17.01333333,240.8532282,607.5521679,39.42121867,19.737493
2025-08-01 14:30:00+00:00,496.4456397,0.0,23.73481481,493.6867943,0.0,23.78205882,17.1,244.9262685,608.0093278,37.39,19.96324891
2025-08-01 14:45:00+00:00,494.7909109,0.0,23.87104762,493.3434802,0.0,24.07200397,17.15416667,248.5402774,584.1421719,35.42574713,20.49953981
2025-08-01 15:00:00+00:00,493.6839619,0.0,23.92252747,493.36,0.0,24.32208333,17.47222222,252.0627878,536.041906,33.41230681,20.88438343
2025-08-01 15:15:00+00:00,493.172058,0.0,24.045,493.1147619,0.0,24.53444597,17.6631746,255.5452405,490.1158593,31.35534137,20.77582664
2025-08-01 15:30:00+00:00,492.7204714,0.0,24.18871795,492.6437969,0.0,24.72861111,17.76733333,258.9482705,484.3936399,29.22035714,20.92664246
2025-08-01 15:45:00+00:00,491.1753326,0.0,24.33401876,492.9372024,0.0,25.02374768,17.98748299,262.1733237,440.552853,27.12434622,21.00965463
2025-08-01 16:00:00+00:00,490.3248148,0.0,24.41527371,491.7252521,0.0,25.17419124,18.1,264.7718996,374.7640534,25.39263318,20.71754398
2025-08-01 16:15:00+00:00,489.4983467,0.0,24.41259259,490.8803086,0.0,25.3,18.21666667,268.4485152,294.7513345,22.912,20.61116667
2025-08-01 16:30:00+00:00,488.2984127,0.0,24.51428571,489.5318766,0.0,25.35714286,18.38690476,271.6839583,284.1727277,20.66979167,20.40045788
2025-08-01 16:45:00+00:00,488.6238932,0.0,24.57719312,489.6196154,0.0,25.51809524,18.645,274.6294402,262.5152975,18.57946215,20.36595604
2025-08-01 17:00:00+00:00,488.5027188,0.0,24.6,489.233455,0.0,25.57847293,18.833367,277.56938,234.9096727,16.49135864,20.45086667
2025-08-01 17:15:00+00:00,488.1760582,0.0,24.64293651,487.9826007,0.0,25.62060847,19.00777778,280.7516646,223.4358228,14.24410774,20.18853351
2025-08-01 17:30:00+00:00,486.9420635,0.0,24.7,486.7488095,0.0,25.58443878,19.17222222,283.7121027,132.0997439,12.17097224,20.05097627
2025-08-01 17:45:00+00:00,486.097405,0.0,24.7,486.8350816,0.0,25.30312764,19.24102564,286.6787877,56.95175378,10.09018219,19.74782139
2025-08-01 18:00:00+00:00,485.1222222,0.0,24.61933333,484.9672302,0.0,25.09914918,19.46666667,289.7185142,45.47432939,8.034305556,19.45580556
2025-08-01 18:15:00+00:00,484.3837037,0.0,24.6,484.2041931,0.0,25.06347619,19.56564021,292.8735411,53.96182851,5.89692188,19.55126211
2025-08-01 18:30:00+00:00,483.7365896,0.0,24.6,483.2732885,0.0,25.03082766,19.69454545,295.6978522,32.32020408,4.055235955,19.44344558
2025-08-01 18:45:00+00:00,482.9316509,0.0,24.55031746,483.3136447,0.0,24.8168254,19.71634921,298.4479068,8.625974419,2.298505051,18.82028998
2025-08-01 19:00:00+00:00,482.526988,0.0,24.5,482.4058275,0.0,24.73085714,19.815,301.8304646,3.512453879,0.299454546,18.21368114
2025-08-01 19:15:00+00:00,481.3845541,0.0,24.40634921,480.5937314,0.0,24.60714286,19.9,304.9660838,1.396915715,-1.437142857,17.84515836
2025-08-01 19:30:00+00:00,480.4343319,0.0,24.4,480.1739302,0.0,24.54285714,19.95833333,307.8689177,0.311576613,-3.088418367,17.51899184
2025-08-01 19:45:00+00:00,479.3635847,0.0,24.4,481.2787112,0.0,24.47333333,20.00166667,311.1811602,0.0,-4.79400481,17.2541
2025-08-01 20:00:00+00:00,479.3143691,0.0,24.31904762,478.9876873,0.0,24.38,20.08866667,314.2622727,0.0,-6.326530784,17.03820202
