,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-04-29 10:00:00+00:00,644.755665225,107.97238895,23.973300025,653.036489,63.695202925000004,23.780365082499998,17.146993055,166.0,662.35,48.5,13.4
2025-04-29 11:00:00+00:00,697.6418269,113.906060475,24.065074402500002,692.30304075,63.857458815,23.96164782,17.169030905,187.916666675,674.873690475,49.5,14.4
2025-04-29 12:00:00+00:00,606.8122523750001,129.3512362,23.98746726,613.1879617,64.200023335,23.8662152775,17.248196885,209.0,635.146666675,46.5,15.5
2025-04-29 13:00:00+00:00,633.957929525,113.382180225,23.9456947775,625.664169175,75.601390815,24.10380787,17.2403239075,226.25,576.7320238249999,41.5,16.325
2025-04-29 14:00:00+00:00,641.2331682,65.48407822,24.0812972325,619.91611445,66.146581885,24.4099652775,16.80795362,243.625,460.631666675,34.0,16.9
2025-04-29 15:00:00+00:00,600.789917325,61.224231915000004,24.3796527775,600.745846725,60.292140265,24.879381945,17.327256945,257.75,356.68,26.0,17.525
2025-04-29 16:00:00+00:00,569.5988461750001,61.62493523,24.5634375,569.564307925,60.504766085,25.2241145825,16.9186351,270.5,231.4097619,17.75,17.65
2025-04-29 17:00:00+00:00,557.0050253750001,62.791180215,24.584263392500002,556.31594565,60.20507828,25.0177083325,16.6333125,283.0,106.51540294,9.0,16.85
2025-04-29 18:00:00+00:00,568.57055165,2.7247925675,24.465625,552.310263575,5.4852941175,24.5767053575,17.0,294.75,9.039285715,1.0,15.0
2025-04-29 19:00:00+00:00,560.052509325,0.0,24.26541483,562.444989975,0.0,24.214821715,16.9028380125,307.625,0.0,-6.0,13.25
2025-04-29 20:00:00+00:00,551.1120695,0.0,23.9650347225,555.1348254,0.0,23.88999008,16.655625,320.625,0.0,-12.25,12.1
2025-04-29 21:00:00+00:00,545.0736649749999,0.0,23.7140625,548.1150588749999,0.0,23.654794527500002,16.30608073,335.25,0.0,-16.5,12.125
2025-04-29 22:00:00+00:00,539.09335285,0.0,23.5640625,542.892907625,0.0,23.405833332500002,15.2352486925,350.625,0.0,-19.5,11.75
2025-04-29 23:00:00+00:00,534.25819945,0.0,23.410546874999998,537.921767275,0.0,23.20356523,14.3167021525,50.0,0.0,-20.0,11.725
2025-04-30 00:00:00+00:00,529.158741675,0.0,23.2767027425,533.2545885,0.0,23.0533333325,13.9095089275,21.125,0.0,-18.25,11.15
2025-04-30 01:00:00+00:00,524.935703825,0.0,23.15640625,527.7083677,0.0,22.926501735,13.4372152775,35.125,0.0,-14.25,10.575
2025-04-30 02:00:00+00:00,523.756496,0.0,23.05721726,529.6710838,0.0,22.8083333325,12.8211805575,48.5,0.0,-8.5,10.0
2025-04-30 03:00:00+00:00,541.216327825,63.0140517525,23.018110795,541.323831275,62.4519957025,22.8119791675,16.7090635025,61.125,2.85833333325,-1.5,10.0
2025-04-30 04:00:00+00:00,520.10492635,64.108928385,22.92704168,522.3261397,66.0459505775,22.772113095,16.9199305575,73.5,47.5041666675,6.0,10.3
2025-04-30 05:00:00+00:00,522.2316541499999,64.13925732999999,23.001317535000002,547.0886461,65.6813246875,22.868629034999998,17.023978364999998,86.3402272725,188.884608775,14.885349747500001,11.315206745000001
2025-04-30 06:00:00+00:00,616.4286778000001,64.095608375,23.2593997075,610.307443175,63.2316633125,23.2466601575,16.8879132325,97.84502376500001,321.521037,23.1778989675,12.247088699999999
2025-04-30 07:00:00+00:00,660.39102345,66.007982525,23.660232307500003,645.1754114,63.60946951,23.509848712500002,17.1226074725,111.5208499,439.77179605,31.544199177499998,13.396194447500001
2025-04-30 08:00:00+00:00,654.0506132,61.86294051,23.8456685275,612.478634025,66.23145728,23.5089451975,17.006166535,126.752979675,541.2065140249999,39.062117130000004,14.2166823725
2025-04-30 09:00:00+00:00,645.2561413,64.93166997,23.93184933,621.97912735,62.86666556,23.655429067500002,17.1451246275,144.652442625,634.412408175,45.153364745000005,15.2938101225
2025-04-30 10:00:00+00:00,631.867787225,65.4857891075,23.916136815,622.488958375,64.600241855,23.781609005,17.129300595,164.973548625,675.0810913,48.8991555075,16.045934355
2025-04-30 11:00:00+00:00,640.740101075,78.4590641875,24.032358877500002,649.9808238,63.4293630875,23.942139755,17.3773821925,187.17761655,710.4034617249999,49.5995257175,16.826047510000002
2025-04-30 12:00:00+00:00,624.23318895,87.4993499325,24.043821925,615.073442525,67.8323410775,24.004971480000002,17.3405833325,208.29125745,618.43618485,47.0689601475,17.22491604
2025-04-30 13:00:00+00:00,584.536233175,104.8486693325,24.04821726,580.9483338,85.73366851,24.21109251,17.3222296625,227.141396225,583.8540806999999,41.781311332499996,17.3316930475
2025-04-30 14:00:00+00:00,553.8117473,62.9466422875,24.093125,555.518524975,62.70532484500001,24.65577037,16.052076985,243.37823120000002,517.4665441,34.747727815,18.1335842875
2025-04-30 15:00:00+00:00,519.313162375,62.0531461125,24.3605729175,525.571735275,61.44775254,25.0571884475,17.3315252975,257.42014035,319.513556475,26.737984457499998,18.781124835
2025-04-30 16:00:00+00:00,501.38559895,61.95469737,24.4,505.678608225,61.355389415,25.16415057,17.2353081575,270.24707665,162.858223575,18.1271918975,19.229957957499998
2025-04-30 17:00:00+00:00,492.297711375,64.046394885,24.3486788725,498.180274,63.087651842499994,24.748327755,16.415230655000002,282.379924975,51.0716944775,9.610159703999999,18.39202327
2025-04-30 18:00:00+00:00,491.9965823,3.000694445,24.15769413,494.65911827499997,3.37046401,24.315625,17.119528152500003,294.48731155,6.9153492305,1.5974299220000001,16.3054859275
2025-04-30 19:00:00+00:00,489.90101395,0.0,23.9563541675,493.19352785,0.0,24.037109375,17.4798003475,307.14287115,0.0925027075,-5.76525724525,14.7184753825
