,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-07-02 14:15:00+00:00,491.6438492,65.63996698,24.59136905,492.0839027,64.93882733,24.9889881,14.43333333,245.2307908,603.4831714,43.35767857,27.77061224
2025-07-02 14:30:00+00:00,488.2368307,65.21416361,24.73333333,492.3593815,63.98423673,25.1,15.929,248.7598333,293.5891495,41.52662458,27.96575084
2025-07-02 14:45:00+00:00,486.3653061,65.82959184,24.82142857,489.7828259,64.36900639,25.16666667,17.23809524,252.7538549,537.3782872,39.33117914,27.46163265
2025-07-02 15:00:00+00:00,485.4742593,65.96161228,24.91071429,487.3630627,64.17263924,25.30888889,17.57397959,256.3436604,449.8357271,37.23655051,27.37862222
2025-07-02 15:15:00+00:00,482.3337496,65.84608844,25.0,486.8876814,64.20008829,25.42142857,17.60428571,259.7163915,153.8915463,35.14248145,27.23163845
2025-07-02 15:30:00+00:00,481.2365993,65.2625,25.0,484.6698226,64.0036856,25.31066667,17.52142857,263.0288571,119.2263796,33.02666667,26.72894444
2025-07-02 15:45:00+00:00,479.3898504,65.35174603,25.0,482.8827224,63.70350033,25.2,17.17142857,266.340582,122.0640698,30.80155556,26.018
2025-07-02 16:00:00+00:00,479.0048666,65.29795918,25.0,482.430372,64.32979722,25.13928571,16.88571429,269.4791327,63.07929502,28.65335034,25.69683673
2025-07-02 16:15:00+00:00,478.792906,65.94380952,25.0,479.5322071,63.80893458,25.00714286,16.71730769,272.1401111,148.7655494,26.77419048,25.45238889
2025-07-02 16:30:00+00:00,477.8474061,65.14176696,25.04615385,478.3795577,63.85928952,25.00915751,16.65457875,275.5372676,308.9207807,24.39088435,24.84185714
2025-07-02 16:45:00+00:00,477.0414394,65.42329467,25.1,478.2476804,64.43488278,25.11972222,16.93,278.4817196,233.0097754,22.27785714,25.74077056
2025-07-02 17:00:00+00:00,475.7777059,65.04074779,25.1,478.0887699,63.80444647,25.16320513,17.12203463,281.3883929,85.51803375,20.19627551,25.54377693
2025-07-02 17:15:00+00:00,474.4738039,65.919874,25.1,477.1896866,64.62374269,25.16666667,17.17104762,284.2287607,35.71563128,18.14761905,25.34181587
2025-07-02 17:30:00+00:00,473.7479374,65.47015485,25.1,476.4181146,63.88733426,25.1984127,17.36973443,287.1742772,31.37504936,16.07380952,24.9580815
2025-07-02 17:45:00+00:00,474.3162536,65.63239057,25.1,475.9497475,64.95941432,25.1,17.48533333,290.1788059,49.09954834,13.9551912,24.85733442
2025-07-02 18:00:00+00:00,473.4705164,65.35228758,25.00714286,475.0026302,64.56610501,25.06,17.2,292.8059736,27.83735005,12.14883217,25.04449948
2025-07-02 18:15:00+00:00,473.9158907,66.03305844,25.0,473.8318436,65.24934779,24.99230769,17.22307692,295.7642651,13.86823371,10.16697279,24.33278061
2025-07-02 18:30:00+00:00,473.8374074,65.12282764,24.97714286,473.8646065,64.50487656,24.9,16.55933333,298.6831111,17.13506923,8.271216931,25.41165185
2025-07-02 18:45:00+00:00,474.7657595,65.96604485,24.9,474.5162476,64.11092706,24.86309524,16.76105442,301.6574901,15.99375801,6.384108947,25.04355655
