Unnamed: 0,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-05-28 11:45:00+00:00,590.2957474,62.79719697,23.98010204,609.1928348,62.39617038,23.8,16.98571429,197.1637037,315.7016487,55.60518519,14.09333333
2025-05-28 12:00:00+00:00,587.3170219,62.72920809,23.91428571,602.8203824,62.32909194,23.8,16.94285714,202.8821825,395.8306358,54.90964286,14.30279221
2025-05-28 12:15:00+00:00,581.7934942,62.99783626,23.94626984,594.818266,63.02152331,23.8,17.1,208.4057784,436.7430894,54.0106453,14.47701948
2025-05-28 12:30:00+00:00,572.9184057,63.28114441,24.00666667,586.562248,62.60912362,23.82214286,17.15912698,213.7373069,493.5520035,52.90162867,14.83079552
2025-05-28 12:45:00+00:00,577.2031256,62.34365073,23.94740741,594.9823548,62.62942196,23.85066667,16.96222222,219.3811152,443.2846379,51.55132275,14.6674823
2025-05-28 13:00:00+00:00,578.811417,64.14606425,23.96855159,600.6190086,64.68719256,23.9,17.09642857,224.1066234,427.5204931,50.17493506,14.57560606
2025-05-28 13:15:00+00:00,573.0640939,63.17300366,24.0,603.0917364,62.75432746,23.80324074,16.90133333,229.0821225,362.1040211,48.54387464,14.63754986
2025-05-28 13:30:00+00:00,560.466342,64.79843305,24.04355556,575.5368424,63.88321709,23.85238095,17.1,232.9490849,353.6378585,47.11733935,14.70095767
2025-05-28 13:45:00+00:00,542.7492063,64.16607143,23.9,559.4926407,64.14722222,23.72738095,16.98333333,237.9989172,292.9616411,45.04778628,14.32775227
2025-05-28 14:00:00+00:00,534.475524,62.56725589,23.78,551.819539,85.77832817,23.66593939,17.3152381,241.8565185,276.2564273,43.29312169,14.2910709
2025-05-28 14:15:00+00:00,524.1521794,64.83632799,23.7162963,536.5010661,64.75323576,23.68,16.76333333,245.9214935,318.4837777,41.29223569,14.16949495
2025-05-28 14:30:00+00:00,516.5937963,64.20647306,23.8,526.7253903,63.53567251,23.72111111,17.25880952,249.6846818,613.6790067,39.27530303,14.77600606
2025-05-28 14:45:00+00:00,510.0162883,64.06056999,23.89285714,522.8581162,63.50169974,23.92946429,17.07607143,253.3257143,485.3210941,37.22969388,15.48305357
2025-05-28 15:00:00+00:00,505.6081913,64.46611712,23.98,515.3837898,63.61503705,24.08285714,16.93448718,256.1859029,273.457411,35.5644372,15.0946626
2025-05-28 15:15:00+00:00,502.1575849,63.53010943,24.0,509.5414391,60.46552346,24.0,16.66460317,260.0625476,304.8810968,33.14866667,14.9428
2025-05-28 15:30:00+00:00,498.9408333,63.45928238,24.0,506.2466382,60.68763073,24.032,17.14703704,263.44,264.7595122,30.96977778,14.96707937
2025-05-28 15:45:00+00:00,496.0916962,64.32043651,24.0,501.7995853,60.66334034,24.1,16.74777778,266.5297619,315.9561675,28.8952381,15.1
2025-05-28 16:00:00+00:00,493.7895072,63.46470157,24.0,498.1881481,60.60214779,24.04,17.23846154,269.6156429,242.5794304,26.77237855,15.0924246
2025-05-28 16:15:00+00:00,490.7643947,60.55837202,24.0,495.9927715,60.09301199,24.005,16.68,272.9328178,211.1139628,24.48392593,14.87818384
2025-05-28 16:30:00+00:00,489.4513597,60.8744657,24.0,494.1781966,62.89162129,24.08809524,16.99285714,275.6077551,186.8075347,22.5531746,14.83207931
2025-05-28 16:45:00+00:00,488.7358462,61.38342833,24.0,492.637519,61.81222222,24.0092619,16.77523191,278.8236672,141.5473068,20.26861001,14.48799966
2025-05-28 17:00:00+00:00,487.1810898,60.78314815,23.92666667,490.4638166,61.58499612,23.90164286,17.28133333,281.8417778,88.18921338,18.13216667,14.10165741
2025-05-28 17:15:00+00:00,486.6148375,60.7701774,23.9,488.2280452,61.87125503,23.90666667,16.635,284.7488889,129.4802589,16.07453704,13.90657431
2025-05-28 17:30:00+00:00,486.084894,60.94444444,23.9,487.3406783,61.5334427,24.13142857,17.20089286,287.8157256,209.9366729,13.94586168,14.1208869
2025-05-28 17:45:00+00:00,484.2949206,60.50083333,23.928,487.2573316,61.46929293,24.15888889,16.77111111,290.6243482,101.5005652,11.99882155,13.99867484
2025-05-28 18:00:00+00:00,484.509381,8.133333333,23.98309524,486.2641751,7.665620915,24.1,17.14027778,293.7036931,114.2979053,9.877261905,13.60502751
2025-05-28 18:15:00+00:00,484.2250938,0.0,24.0,485.9463189,0.0,24.10855556,16.89777778,296.6251905,94.37832168,7.963476191,13.32809524
2025-05-28 18:30:00+00:00,483.6306643,0.0,24.0,484.8773095,0.0,24.0722619,16.69571429,299.3553571,31.81207922,6.197687075,13.09204082
2025-05-28 18:45:00+00:00,481.5676177,0.0,23.972,484.5473571,0.0,23.93866667,16.42412698,302.5480392,19.65740833,4.268692641,12.63280899
2025-05-28 19:00:00+00:00,482.3921569,0.0,23.9,483.5564912,0.0,23.92666667,16.23168519,305.4254652,19.04901975,2.526444822,12.42787142
2025-05-28 19:15:00+00:00,481.3213747,0.0,23.88571429,483.5406641,0.0,23.78145743,16.01626984,308.5164286,7.089754412,0.81375,12.10951531
2025-05-28 19:30:00+00:00,480.6640765,0.0,23.8,483.9269404,0.0,23.74,15.83916667,311.4461837,3.328239394,-0.66037037,11.85573586
2025-05-28 19:45:00+00:00,480.3767914,0.0,23.74666667,481.9920181,0.0,23.65190476,15.70666667,314.1267609,1.467124183,-2.007630592,11.70814286
2025-05-28 20:00:00+00:00,479.4029293,0.0,23.7,481.9550505,0.0,23.6,15.72,318.0432407,0.229209604,-3.871897547,11.45896032
2025-05-28 20:15:00+00:00,479.9822737,0.0,23.69285714,482.3124564,0.0,23.58686064,15.79285714,320.6201555,0.01569489,-5.025650909,11.50894132
2025-05-28 20:30:00+00:00,480.4697196,0.0,23.6,482.2387879,0.0,23.5,15.68761905,324.2271958,0.0,-6.433439153,11.52
2025-05-28 20:45:00+00:00,478.8549784,0.0,23.6,480.9192511,0.0,23.45,15.4974359,327.8593704,0.0,-7.771851852,11.26777778
2025-05-28 21:00:00+00:00,478.7065815,0.0,23.59571429,479.6943244,0.0,23.4,15.28598639,331.0347364,0.0,-8.845467687,11.14654082
2025-05-28 21:15:00+00:00,477.7437037,0.0,23.5,480.7696811,0.0,23.32571429,15.09111111,334.4133624,0.0,-9.82681746,11.11607593
2025-05-28 21:30:00+00:00,477.1337691,0.0,23.5,479.9669718,0.0,23.28518519,14.89333333,337.711453,0.0,-10.64345902,11.05497905
2025-05-28 21:45:00+00:00,476.0879228,0.0,23.44208791,478.4912077,0.0,23.2,14.75714286,341.613664,0.0,-11.5204888,11.45770621
2025-05-28 22:00:00+00:00,475.7173585,0.0,23.4,478.4916873,0.0,23.19761905,14.5775,344.9189528,0.0,-12.11384921,11.30934014
2025-05-28 22:15:00+00:00,475.0415062,0.0,23.4,478.4725205,0.0,23.1,14.47688889,348.3565965,0.0,-12.58059524,10.99132011
2025-05-28 22:30:00+00:00,473.97529,0.0,23.39809524,477.1547473,0.0,23.1,14.30888889,351.8762896,0.0,-12.96719192,10.90185094
2025-05-28 22:45:00+00:00,473.0230039,0.0,23.30510204,475.8145796,0.0,23.02857143,14.18877551,355.5302597,0.0,-13.20918367,10.87287755
2025-05-28 23:00:00+00:00,472.655,0.0,23.3,475.972549,0.0,23.0,14.09285714,226.9511138,0.0,-13.3,10.83333333
2025-05-28 23:15:00+00:00,473.615691,0.0,23.23333333,475.2526897,0.0,23.0,13.96366667,2.720814815,0.0,-13.28074074,10.6800177
2025-05-28 23:30:00+00:00,472.279359,0.0,23.2,475.7106858,0.0,22.91555844,13.82787037,6.292860269,0.0,-13.12883333,10.50807801
2025-05-28 23:45:00+00:00,472.807423,0.0,23.2,474.1859903,0.0,22.9,13.75833333,9.931018519,0.0,-12.84861111,10.38333333
2025-05-29 00:00:00+00:00,471.9991174,0.0,23.13733333,473.252072,0.0,22.9,13.67666667,12.76504762,0.0,-12.47916667,10.3
2025-05-29 00:15:00+00:00,470.6795791,0.0,23.1,473.6041026,0.0,22.82666667,13.6,16.95311039,0.0,-11.8402862,10.23290043
2025-05-29 00:30:00+00:00,472.0014388,0.0,23.1,472.5237077,0.0,22.8,13.47857143,20.39416667,0.0,-11.16203463,10.1528
2025-05-29 00:45:00+00:00,470.875,0.0,23.1,473.4545455,0.0,22.8,13.4,23.88313025,0.0,-10.36092787,10.10810714
2025-05-29 01:00:00+00:00,471.4062612,0.0,23.05333333,472.228019,0.0,22.8,13.30646825,26.82743242,0.0,-9.554373737,10.20244848
2025-05-29 01:15:00+00:00,468.7276649,0.0,23.0,470.9410293,0.0,22.72518519,13.08911111,30.25853114,0.0,-8.517743266,10.22503704
2025-05-29 01:30:00+00:00,468.7833905,0.0,23.0,470.4987446,0.0,22.7,12.95866667,33.94771368,0.0,-7.253412698,10.21257778
2025-05-29 01:45:00+00:00,468.8915675,0.0,22.99928571,469.5616959,0.0,22.7,12.85,36.99357478,0.0,-6.093424036,10.1554329
2025-05-29 02:00:00+00:00,468.234188,0.0,22.91305128,469.6847761,0.0,22.7,12.74247863,40.15197247,0.078822093,-4.78616317,9.973447811
2025-05-29 02:15:00+00:00,468.1644885,0.0,22.9,469.3496569,0.0,22.60666667,12.7,43.43640212,0.542480392,-3.306624339,9.786222222
2025-05-29 02:30:00+00:00,466.7705332,0.0,22.9,468.3470496,0.0,22.6,12.7,46.8201835,2.182487293,-1.673026455,9.643333333
2025-05-29 02:45:00+00:00,466.2510075,0.0,22.9,467.9851541,0.0,22.6,12.63571429,49.57069597,6.29021274,-0.315290662,9.564285714
2025-05-29 03:00:00+00:00,465.5481481,21.78518519,22.87833333,467.4968811,23.98276094,22.6,13.49555556,52.94599737,17.57730958,1.489309524,9.651142496
2025-05-29 03:15:00+00:00,466.0995623,64.02837995,22.9,468.1860037,64.19268199,22.6,20.42938776,55.94367965,36.52164446,3.213917749,9.915887446
2025-05-29 03:30:00+00:00,469.0751145,63.45743905,22.9,471.8158737,62.63185994,22.6,17.96144012,58.66930952,59.00657803,4.863258131,9.998475641
2025-05-29 03:45:00+00:00,473.2610347,63.05815059,22.9,474.9383117,63.43489305,22.6,18.52414966,61.95892857,90.10070024,6.911011905,10.07281746
2025-05-29 04:00:00+00:00,474.6415645,62.1501628,22.9,477.9100747,62.08573099,22.57702381,16.67160606,64.75645238,85.28541652,8.709825397,10.25276243
2025-05-29 04:15:00+00:00,477.7859702,62.4181241,22.9,479.9533868,62.50329768,22.54666667,17.24361111,67.82294974,106.7612354,10.73777778,10.42130832
2025-05-29 04:30:00+00:00,479.5608708,62.76208393,22.9,480.5677879,62.81121249,22.5,17.09095238,70.72833333,192.1061132,12.74692857,10.74816859
2025-05-29 04:45:00+00:00,481.3526196,62.36868687,22.9,481.7,62.85876755,22.5,17.21452381,73.66684524,136.6233287,14.77390538,10.92753571
2025-05-29 05:00:00+00:00,481.1507978,62.72810745,22.97857143,482.575125,62.43175941,22.59333333,16.86428571,76.52107407,243.5976574,16.84018494,11.14
2025-05-29 05:15:00+00:00,480.8998684,61.64421682,23.0,483.1098894,62.52030278,22.6,16.94904762,79.26196729,168.5012911,18.76248196,11.27327273
2025-05-29 05:30:00+00:00,482.3871015,62.32451567,23.0,482.9540067,63.23864827,22.6,16.89333333,82.65264171,233.5272421,21.18661394,11.47657804
2025-05-29 05:45:00+00:00,482.1802721,62.32460317,23.0,483.0954708,62.00096833,22.6,17.0,85.36182359,189.7598929,23.13383503,11.42380952
2025-05-29 06:00:00+00:00,483.1228969,62.80425312,23.0,483.2756676,62.84012127,22.6,17.0,88.58234454,364.5129216,25.37545971,11.48173675
2025-05-29 06:15:00+00:00,482.9017946,62.51478449,23.0,483.891783,62.49358249,22.6,17.01428571,91.62296465,230.1966802,27.53135185,11.79888889
2025-05-29 06:30:00+00:00,482.2797902,63.3094702,23.0,484.7892038,61.72239457,22.62111111,16.94666667,94.86845934,489.0066449,29.70912963,12.04558082
2025-05-29 06:45:00+00:00,482.7090873,61.94716117,23.06696429,484.8018763,63.03017355,22.67253401,16.9404932,97.88942898,333.9928855,31.68922129,12.19544539
2025-05-29 07:00:00+00:00,482.3209428,62.68239899,23.1,484.0405082,63.57382216,22.7,17.04711111,101.4282143,525.0905875,33.99428571,11.89978175
2025-05-29 07:15:00+00:00,481.7655618,62.93222222,23.1,484.0095785,63.06306165,22.7,16.74,104.6631667,329.4815614,35.95266667,12.40888889
2025-05-29 07:30:00+00:00,482.81367,63.15236893,23.1,484.5727946,63.71225146,22.72444444,17.13206349,108.5872619,417.0992961,38.21047619,12.68533333
2025-05-29 07:45:00+00:00,482.776381,62.92472527,23.1,483.4649711,62.79482128,22.78875,17.075,112.2266672,544.1832262,40.21039451,12.77564651
2025-05-29 08:00:00+00:00,482.245566,62.41411294,23.1,483.4709816,62.96741046,22.8,17.02666667,115.8977902,631.1133595,42.09138395,13.21569347
2025-05-29 08:15:00+00:00,481.0898604,63.33427458,23.1,482.3021867,64.27901722,22.8,17.1,120.0705212,620.7439466,44.09775467,13.7136745
2025-05-29 08:30:00+00:00,481.5942819,63.9062963,23.1,481.6087594,63.28531057,22.8,17.1,124.4240537,570.009872,45.99669048,13.55213498
2025-05-29 08:45:00+00:00,479.8476804,63.57922078,23.1,481.4227486,64.01912353,22.8,17.15596655,128.4199586,512.274731,47.56539354,13.65814626
2025-05-29 09:00:00+00:00,480.8196296,64.11968494,23.1,480.2782662,64.39097643,22.8,17.21071429,133.3582063,762.2223825,49.33724074,14.07969789
2025-05-29 09:15:00+00:00,479.8104886,63.80734367,23.1,479.9463219,64.05808379,22.8,17.10666667,138.1995743,505.7633759,50.82470788,14.30709428
2025-05-29 09:30:00+00:00,478.7760753,63.56001984,23.1,479.9489915,64.49084726,22.8,16.8702381,143.0689726,621.0709714,52.1223356,14.5107166
2025-05-29 09:45:00+00:00,479.0925051,64.02884532,23.1,479.9127546,65.17828024,22.8,16.84184127,147.8043454,794.8397777,53.23665608,14.67983333
2025-05-29 10:00:00+00:00,478.6520114,65.07109485,23.1,478.4407177,65.04020646,22.8,17.13539683,153.7905983,772.8882267,54.39815385,14.50627381
2025-05-29 10:15:00+00:00,479.2643791,64.22776455,23.15809524,477.4833333,64.96777778,22.8,16.94,159.5552963,831.4246813,55.29473545,14.50914815
2025-05-29 10:30:00+00:00,477.7973283,64.90140056,23.2,477.9882612,66.29005617,22.8,17.17892857,165.0039456,817.375857,55.92267574,15.09214286
2025-05-29 10:45:00+00:00,477.562114,65.35599069,23.2,477.2812764,66.40193113,22.8,17.0,169.6994938,797.31978,56.26666667,15.45029258
2025-05-29 11:00:00+00:00,477.2182913,66.01087302,23.1407619,475.717376,66.87525535,22.8,17.065,178.590381,774.7788687,56.6,15.62386905
2025-05-29 11:15:00+00:00,478.2631313,66.33691026,23.1,474.3061625,65.78718595,22.8,17.14351852,184.4666667,740.8138637,56.57333333,15.59866667
2025-05-29 11:30:00+00:00,477.3702344,65.85504426,23.1,473.5394754,60.52173679,22.8,17.14365079,190.0900758,702.3040315,56.35554113,15.47918831
2025-05-29 11:45:00+00:00,477.1594076,66.94122807,23.1,473.6454712,61.33339921,22.8,17.04533333,196.9201058,795.0231101,55.79068783,15.59637037
2025-05-29 12:00:00+00:00,476.1852778,66.80750361,23.1,473.9515757,61.24857076,22.8,17.16,202.8703704,557.4068213,55.05008547,15.88411508
2025-05-29 12:15:00+00:00,477.6308734,64.48934269,23.18666667,473.2942036,61.81703962,22.88666667,17.12103175,208.6341667,705.9754221,54.09778836,15.77547355
2025-05-29 12:30:00+00:00,476.1831119,61.20446429,23.2,474.0139635,61.63366585,22.92142857,17.34380952,213.8457699,764.4032245,53.04244898,15.80724141
2025-05-29 12:45:00+00:00,476.0398757,61.43172891,23.2,473.9538489,61.78409494,23.0,17.36031746,219.2235295,684.7543641,51.74361111,16.13007407
2025-05-29 13:00:00+00:00,474.493532,61.30274725,23.2,472.2495116,61.26468161,23.06666667,17.1647619,224.1519444,607.7078459,50.31872222,16.08486667
2025-05-29 13:15:00+00:00,474.1012341,61.16288847,23.22857143,472.1626112,61.0847176,23.1,16.95,228.6351809,571.4235754,48.86530612,15.92142857
2025-05-29 13:30:00+00:00,471.9048919,60.990204,23.3,471.9967234,61.67436881,23.11742593,16.74978632,233.4340973,487.102461,47.07552177,16.04180521
2025-05-29 13:45:00+00:00,472.7123407,60.7117916,23.36,470.6529774,61.25294352,23.19777778,16.89453968,237.7466916,642.2055779,45.33286291,16.17442814
2025-05-29 14:00:00+00:00,472.7245907,60.80780505,23.4,470.3974019,60.96418826,23.35297619,17.51825397,242.0517328,572.5526999,43.38916787,16.6779899
2025-05-29 14:15:00+00:00,471.562996,60.33524333,23.49285714,471.3644447,60.73477961,23.42142857,17.08809524,245.2848052,470.2955776,41.82571429,16.88831169
2025-05-29 14:30:00+00:00,471.8049774,59.97873016,23.5,470.4252737,60.0379915,23.5,16.81055556,249.4520922,363.6916548,39.60628571,16.74059745
2025-05-29 14:45:00+00:00,471.86,58.73595238,23.5,472.07,59.43309727,23.43333333,16.70655556,253.3905279,298.8915363,37.40234969,16.66047278
2025-05-29 15:00:00+00:00,472.218082,59.05608466,23.39925926,471.9835897,60.72662393,23.4,16.54592593,256.7220261,268.1193579,35.4448366,16.68648148
2025-05-29 15:15:00+00:00,472.2623892,58.04622461,23.3025974,472.9739734,60.58102597,23.4,16.91020408,260.1910617,228.7180896,33.26291003,16.44334899
2025-05-29 15:30:00+00:00,472.3936508,57.7345679,23.43492424,473.6800418,60.16574163,23.4,17.2,263.3236691,249.2628735,31.23156177,16.66374766
2025-05-29 15:45:00+00:00,472.9380999,58.38337451,23.4,473.3564937,60.24904961,23.44666667,17.13,266.6958492,170.7994554,28.97346825,16.69910582
2025-05-29 16:00:00+00:00,472.523073,58.13066893,23.4,473.5704903,60.54846288,23.38952381,16.78,269.7069048,151.5393336,26.90309524,16.04672344
2025-05-29 16:15:00+00:00,472.8195344,58.461554,23.4,474.113645,61.49295567,23.34952381,17.22666667,272.8533911,117.1338746,24.71266667,15.71535873
2025-05-29 16:30:00+00:00,472.4776984,58.49752287,23.4,473.9925926,61.14380952,23.3,16.7622619,276.0320197,93.16449763,22.46486508,15.48941434
2025-05-29 16:45:00+00:00,472.1584795,57.84472056,23.34716117,474.3938369,61.36126674,23.24401709,16.9622449,278.698199,78.41711815,20.55416361,15.28270421
2025-05-29 17:00:00+00:00,472.3273677,57.85869535,23.3,473.4296442,61.11645764,23.2,17.14375,281.893424,80.61046903,18.29066893,15.5413321
2025-05-29 17:15:00+00:00,471.6843464,58.75531339,23.25,474.465209,61.38841742,23.2,16.8475,284.8621538,79.13805886,16.17828755,15.86449122
2025-05-29 17:30:00+00:00,470.9690226,57.65392848,23.2,475.1105797,60.62977023,23.2,17.26309524,287.739138,63.27026121,14.13128427,16.15431722
2025-05-29 17:45:00+00:00,471.7142444,58.59955369,23.2,473.5509091,60.42148148,23.12,17.06933333,290.5367593,45.18374704,12.18222222,15.85394206
2025-05-29 18:00:00+00:00,471.1906566,11.39285714,23.22615385,472.576014,11.09022556,23.1,17.23076923,293.6928571,26.13360544,10.10293367,15.475
2025-05-29 18:15:00+00:00,470.9669827,0.0,23.29619048,472.7680891,0.0,23.1,17.2,296.3376787,16.86912789,8.335093074,15.24695257
2025-05-29 18:30:00+00:00,469.738115,0.0,23.211,471.9132285,0.0,23.04755556,17.2,299.3595984,10.18668738,6.381279461,15.01007126
2025-05-29 18:45:00+00:00,469.8613911,0.0,23.2,470.5780379,0.0,23.0,17.13340659,302.6005519,6.690990916,4.378104515,14.85897278
2025-05-29 19:00:00+00:00,467.8230808,0.0,23.2,471.5430068,0.0,23.0,17.01166667,305.522941,5.359515152,2.655040328,14.73249487
2025-05-29 19:15:00+00:00,467.4428632,0.0,23.16666667,469.8977485,0.0,23.0,16.9752381,308.5818571,2.597878996,0.953595238,14.37150476
2025-05-29 19:30:00+00:00,466.6754732,0.0,23.1,468.991246,0.0,22.92583333,16.88571429,311.5432852,1.230751282,-0.549747475,14.0817803
2025-05-29 19:45:00+00:00,465.5639456,0.0,23.1,468.1288937,0.0,22.9,16.75,314.8705705,0.354498439,-2.204076994,13.86160067
2025-05-29 20:00:00+00:00,464.8007948,0.0,23.1,468.4012142,0.0,22.88222222,16.7,317.9213636,0.0385895,-3.642103896,13.81151349
2025-05-29 20:15:00+00:00,464.4433333,0.0,23.04666667,467.437742,0.0,22.8,16.62533333,320.9191111,0.0,-4.949222222,13.8
2025-05-29 20:30:00+00:00,463.9028239,0.0,23.0,465.3222361,0.0,22.8,16.526,324.3541909,0.0,-6.354094017,13.54495983
2025-05-29 20:45:00+00:00,464.0941752,0.0,23.0,465.4021062,0.0,22.8,16.46428571,327.868254,0.0,-7.628571429,13.46193995
2025-05-29 21:00:00+00:00,462.5646442,0.0,23.0,466.1177161,0.0,22.75580952,16.34333333,330.9942923,0.0,-8.6427886,13.41238095
2025-05-29 21:15:00+00:00,461.9147157,0.0,22.9,464.910337,0.0,22.7,16.25515873,334.2768798,0.0,-9.613131313,13.30845118
2025-05-29 21:30:00+00:00,460.9305989,0.0,22.9,464.0413612,0.0,22.7,16.05,337.9110624,0.0,-10.5522114,13.18767406
2025-05-29 21:45:00+00:00,459.1278592,0.0,22.9,462.6564131,0.0,22.7,15.94666667,341.3641667,0.0,-11.31222222,13.08666667
2025-05-29 22:00:00+00:00,458.6356942,0.0,22.9,461.7680672,0.0,22.66,15.81288889,344.9068623,0.0,-11.95436532,12.83195767
2025-05-29 22:15:00+00:00,459.6596845,0.0,22.9,461.6954965,0.0,22.6,15.7046627,348.5159434,0.0,-12.45956044,12.62337996
2025-05-29 22:30:00+00:00,458.385306,0.0,22.9,460.4289681,0.0,22.6,15.6,351.9513527,0.0,-12.8295962,12.23922976
2025-05-29 22:45:00+00:00,458.0347222,0.0,22.9,459.2172222,0.0,22.6,15.52142857,355.5333504,0.0,-13.05904762,12.049
2025-05-29 23:00:00+00:00,457.4315621,0.0,22.83333333,458.1629023,0.0,22.6,15.37851852,256.64,0.0,-13.19333333,12.0865098
2025-05-29 23:15:00+00:00,456.4323232,0.0,22.8,457.4155244,0.0,22.6,15.3,2.404181818,0.0,-13.17333333,12.19839899
2025-05-29 23:30:00+00:00,455.9519171,0.0,22.8,456.9016498,0.0,22.6,15.27714286,6.128968254,0.0,-12.98918367,12.2575
2025-05-29 23:45:00+00:00,454.7628965,0.0,22.8,456.5890404,0.0,22.59466667,15.17333333,9.529986532,0.0,-12.69156566,12.39444949
2025-05-30 00:00:00+00:00,454.8701023,0.0,22.8,454.9295887,0.0,22.5,15.1,13.22844156,0.0,-12.27911111,12.49954762
2025-05-30 00:15:00+00:00,454.5073195,0.0,22.8,454.3028274,0.0,22.5,15.03928571,16.56403095,0.0,-11.73408063,12.58130102
2025-05-30 00:30:00+00:00,453.1549074,0.0,22.78833333,454.8794537,0.0,22.5,14.95111111,20.11635017,0.0,-11.04965079,12.55183786
2025-05-30 00:45:00+00:00,453.5035859,0.0,22.7,453.2260823,0.0,22.5,14.9,23.39861905,0.0,-10.28492063,12.53261538
2025-05-30 01:00:00+00:00,451.5836345,0.0,22.7,452.7570583,0.0,22.5,14.9,27.23876984,0.0,-9.295555556,12.58590313
2025-05-30 01:15:00+00:00,450.85,0.0,22.7,452.0657159,0.0,22.48892857,14.85833333,30.26877551,0.0,-8.356190476,12.58468584
2025-05-30 01:30:00+00:00,449.7819929,0.0,22.7,451.5827082,0.0,22.40410053,14.8,33.62525149,0.0,-7.206871184,12.74023
2025-05-30 01:45:00+00:00,449.0681844,0.0,22.7,451.1051668,0.0,22.4,14.8,37.14147985,0.0,-5.87452381,13.0257974
2025-05-30 02:00:00+00:00,448.014728,0.0,22.7,450.0101572,0.0,22.4,14.728,40.22649471,0.0,-4.602976191,13.25694444
2025-05-30 02:15:00+00:00,447.7888979,0.0,22.7,449.3001134,0.0,22.4,14.7,43.57215658,0.041152461,-3.097986633,13.45245972
2025-05-30 02:30:00+00:00,447.5465572,0.0,22.7,448.8437179,0.0,22.4,14.7,46.29199586,0.207462244,-1.78440676,13.5
2025-05-30 02:45:00+00:00,446.6760835,0.0,22.65641026,448.5040909,0.0,22.4,14.7,49.66920085,0.892349742,-0.065235043,13.60287987
2025-05-30 03:00:00+00:00,445.3258059,52.85982906,22.67166667,447.259062,52.85943222,22.372,15.78555556,52.95615079,1.82029642,1.680460318,13.778
2025-05-30 03:15:00+00:00,447.9068313,63.9501443,22.7,448.5002041,64.77331066,22.4,18.25204082,55.86776644,1.734065856,3.334895125,14.00512492
2025-05-30 03:30:00+00:00,452.206976,64.79616643,22.7,456.0292047,64.6665766,22.4,16.49428571,58.91185185,3.31219398,5.166772487,14.168
2025-05-30 03:45:00+00:00,457.5222222,65.43930976,22.7,461.3152888,65.26313165,22.4,16.99038462,61.97983333,6.457284434,7.108740741,14.34041667
2025-05-30 04:00:00+00:00,461.2214045,66.2109803,22.7,465.0424043,65.84453149,22.4,16.9589881,64.70543032,13.07151164,8.873404195,14.57040816
2025-05-30 04:15:00+00:00,465.9194444,65.38277574,22.7,467.9837704,64.60495334,22.4,16.50305556,67.59418182,15.07729245,10.78254545,14.50751515
2025-05-30 04:30:00+00:00,469.1600698,65.677216,22.7,471.3316633,65.75268739,22.4,16.92355556,70.6666219,32.69589335,12.89155483,14.69458333
2025-05-30 04:45:00+00:00,472.9351954,65.62010582,22.7,473.8098192,65.90258221,22.4,16.94815873,73.4918254,50.64320193,14.87582251,14.86053571
2025-05-30 05:00:00+00:00,473.8603875,65.79600903,22.7,476.2477922,66.12443001,22.43392857,17.16027778,76.56594388,79.0365111,17.04630102,14.97034439
2025-05-30 05:15:00+00:00,476.6564226,65.21041375,22.75212963,477.177435,66.21096829,22.5,17.2,79.36273148,128.6429815,19.02308062,15.1076627
2025-05-30 05:30:00+00:00,476.7790313,65.82835715,22.8,477.750054,65.30573921,22.5,17.2,82.45,175.7382302,21.23828571,15.40975108
2025-05-30 05:45:00+00:00,477.9696904,65.74920853,22.87857143,478.6018238,66.49627238,22.56904762,17.2,85.41428571,141.1617393,23.36206349,15.59285714
2025-05-30 06:00:00+00:00,477.9297814,64.46700855,22.9,479.2291481,65.34386888,22.6,17.158,88.2225,166.8068012,25.34888889,16.02222222
2025-05-30 06:15:00+00:00,477.707037,64.99495006,22.9,478.8592989,65.70424242,22.6,17.0,91.59920513,183.502426,27.67146154,16.16985897
2025-05-30 06:30:00+00:00,478.0517433,64.93256506,22.915,479.9148163,65.06736842,22.61,17.08222222,94.71435979,165.4851234,29.78763252,16.37022
2025-05-30 06:45:00+00:00,477.9831933,65.13548753,23.0,479.9849624,64.96286875,22.69285714,17.16285714,97.93027984,159.1181241,31.9225219,16.37800325
2025-05-30 07:00:00+00:00,477.2246491,64.22996732,23.0,479.4905332,64.96803053,22.7,17.28119048,101.0155185,266.6358051,33.89339683,16.6437619
2025-05-30 07:15:00+00:00,477.7011785,65.06616402,23.02,479.5841839,64.69417647,22.79481481,17.005,104.7345979,435.10758,36.16528571,17.01258778
2025-05-30 07:30:00+00:00,478.3985964,64.78798335,23.1,480.0637826,65.46804039,22.8,17.15017857,107.9492352,348.0298378,38.02893939,17.22394063
2025-05-30 07:45:00+00:00,477.6341104,65.25823034,23.1,479.0494732,66.22299337,22.8,17.21904762,111.7876386,571.3415814,40.1705464,17.0828943
2025-05-30 08:00:00+00:00,476.8995455,64.37794872,23.1,478.2278947,66.4511312,22.83185185,17.208,115.7329125,610.7259938,42.20248413,17.98962121
2025-05-30 08:15:00+00:00,476.0850505,65.55084175,23.1,478.0331002,66.00598336,22.86897959,17.11428571,119.9445926,625.8939442,44.22622222,18.16506667
