,R01_07_CO201,R01_07_FCI01,R01_07_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTRK_VEN01_TI01,R01_06_TRU01,R01_08_TRU01
2025-09-01 03:30:00+00:00,425.8409791,264.9974072,24.28342213,65.01472866,0.0,-6.87390873,19.6233325,17.2577381,24.4789839,23.9
2025-09-01 03:45:00+00:00,425.876606,265.2550372,24.2,68.38862698,0.118865139,-4.810644911,19.92936229,17.23333333,24.4175028,23.9
2025-09-01 04:00:00+00:00,425.9141686,269.066307,24.14671731,71.59275794,1.007878286,-2.720918367,20.10277778,17.01071429,24.23787879,23.86326531
2025-09-01 04:15:00+00:00,426.5166706,269.6621925,24.1,74.60227273,4.16882544,-0.725049654,20.10083109,16.67333333,24.3,23.78513889
2025-09-01 04:30:00+00:00,425.7715677,265.463438,24.00408163,77.83540695,13.98225485,1.342067238,20.23706633,16.6,24.3,23.615
2025-09-01 04:45:00+00:00,426.4868421,268.0536604,23.97466667,80.8321544,22.55982924,3.384907648,20.34711415,16.63366667,24.26956682,23.55407407
2025-09-01 05:00:00+00:00,426.994248,267.0718755,23.9,83.91996688,29.468606,5.528013217,20.30682001,16.9610989,24.25262951,23.5
2025-09-01 05:15:00+00:00,433.446627,268.7176422,23.87580952,86.9100373,32.47185025,7.623856514,20.38683916,17.2,24.2,23.5
2025-09-01 05:30:00+00:00,440.2969224,272.0932842,23.85642028,90.08832098,50.35214653,9.800867018,20.42180462,17.27318285,24.2,23.5
2025-09-01 05:45:00+00:00,436.8622535,270.8919923,23.8,93.12572222,125.2878332,11.89635185,20.90295556,17.2552381,24.12346589,23.55333333
2025-09-01 06:00:00+00:00,440.1871429,268.1622789,23.8,96.38754371,108.0209429,14.13137577,20.92875357,17.51632653,24.1,23.72698413
2025-09-01 06:15:00+00:00,448.4854945,266.7001199,23.75261905,99.62277249,112.0391199,16.29611111,21.00655556,17.58,24.1,23.96620915
2025-09-01 06:30:00+00:00,480.6995498,269.1758876,23.80667214,102.7950343,194.0971627,18.3671341,21.16431746,17.5,24.1,24.00460405
2025-09-01 06:45:00+00:00,501.2738861,267.0222065,23.9,106.1722884,229.4941766,20.50735281,21.22241878,17.40267857,24.1,23.75350794
2025-09-01 07:00:00+00:00,486.26194,265.4400301,23.9,109.5038333,148.8562933,22.564,21.25636111,17.22238095,24.19323725,23.6984188
2025-09-01 07:15:00+00:00,518.6285074,271.3092183,23.94562937,113.0067132,373.9351144,24.56294682,21.63487589,17.1375,24.5462585,23.6
2025-09-01 07:30:00+00:00,471.606495,268.4240415,23.87827717,116.4677933,387.6524963,26.51655611,22.14928982,17.2,24.6,23.6
2025-09-01 07:45:00+00:00,503.1978755,266.2213158,23.85990755,119.8693166,411.6377995,28.27484127,22.13994434,17.26571429,24.67679226,23.6
2025-09-01 08:00:00+00:00,667.0436737,268.5202429,24.37250777,123.6534929,430.5676638,30.17944444,22.39991867,17.16428571,24.66016642,23.6
2025-09-01 08:15:00+00:00,675.6015512,271.7444614,24.56904762,127.6569388,475.3550666,32.01428571,22.28559184,17.1,24.73571429,23.84285714
2025-09-01 08:30:00+00:00,603.8738493,269.0985859,24.53075036,131.543153,454.4713319,33.62595599,22.40480093,17.15663492,24.8,23.90571429
2025-09-01 08:45:00+00:00,463.015626,268.156685,24.32968387,135.6861111,464.2478805,35.205,22.32214286,17.15,24.8,23.95982143
2025-09-01 09:00:00+00:00,450.4529293,269.8889312,24.15971429,139.7806667,523.7085639,36.62387302,22.47590476,17.05866667,24.85760234,24.09933333
2025-09-01 09:15:00+00:00,670.5582555,269.7680645,24.54821534,144.2817177,545.8752191,38.01186224,22.33142857,17.06388889,24.9,24.26428571
2025-09-01 09:30:00+00:00,617.6145029,266.1060606,24.58764411,148.7304615,563.812487,39.20077506,22.92546032,16.89666667,24.9,24.3
2025-09-01 09:45:00+00:00,490.617148,262.6890254,24.3108034,153.0742857,586.0031373,40.22916514,22.92668704,16.93714286,24.9,24.24081633
2025-09-01 10:00:00+00:00,534.7732779,264.8728071,24.38937569,158.0853571,580.3477402,41.17452381,22.72372698,17.37833333,24.92,24.23533333
2025-09-01 10:15:00+00:00,609.6993162,267.7528127,24.43241019,163.1270895,587.4985593,41.91403175,23.0605013,17.32738095,24.93331136,24.52419048
2025-09-01 10:30:00+00:00,559.5835395,271.0503983,24.40621521,168.0987982,559.4611203,42.47443594,22.63343056,16.98333333,25.0,24.6
2025-09-01 10:45:00+00:00,655.7987583,264.2817532,24.60819994,172.7702631,581.9795402,42.8164026,22.63887253,16.96666667,25.0,24.65333333
2025-09-01 11:00:00+00:00,683.6693982,264.2970779,24.71276786,177.9112132,531.5372211,43.0,23.14183673,17.06142857,25.04895833,24.71571429
2025-09-01 11:15:00+00:00,679.9954827,262.887552,24.718,182.9611905,478.4793243,42.9875,22.82094577,16.48911111,25.17472222,24.8
2025-09-01 11:30:00+00:00,693.4486382,270.2107668,24.8,187.8755102,584.9390615,42.84047619,23.15075964,16.7,25.02115546,24.71349206
2025-09-01 11:45:00+00:00,656.0675173,270.9022222,24.74976768,192.877619,564.8407211,42.43896825,22.91714574,16.79591837,24.8536,24.71083333
2025-09-01 12:00:00+00:00,540.5108294,272.775412,24.56178571,197.7444496,328.544931,41.85640074,21.91386827,16.69285714,24.8502619,24.79719388
2025-09-01 12:15:00+00:00,509.0121212,270.8766667,24.46739394,202.6484444,365.1913308,41.10952381,22.03883333,16.75965079,25.33455556,24.78740741
2025-09-01 12:30:00+00:00,628.6760204,269.2353322,24.57896069,207.2779762,296.4614872,40.20172194,22.43264385,17.03214286,25.50807124,24.74196429
2025-09-01 12:45:00+00:00,658.2374537,265.7168882,24.73616162,211.9939339,264.5243275,39.10533333,21.97744444,16.98888889,25.47894054,24.59818182
2025-09-01 13:00:00+00:00,640.6777183,266.4424716,24.8,216.1932353,238.1180112,37.98370558,22.07148249,17.05,25.33779351,24.4
2025-09-01 13:15:00+00:00,619.0580275,266.2539783,24.86101235,220.582324,349.1179317,36.63766955,22.04956825,17.06410256,25.66874961,24.43737374
2025-09-01 13:30:00+00:00,487.7718722,270.393663,24.70055556,224.9448571,483.9270096,35.09592593,22.35680556,17.49,25.74084449,24.53842491
2025-09-01 13:45:00+00:00,468.7321067,268.3720865,24.82244792,228.5881476,387.513957,33.69132261,21.8734949,17.49833333,25.87133772,24.69005811
2025-09-01 14:00:00+00:00,465.2076431,126.7993253,24.85906738,232.5071429,367.1420913,32.05150794,20.35266667,15.77555556,25.64097902,24.84722222
2025-09-01 14:15:00+00:00,462.0018041,51.9162226,25.09004252,236.5037245,119.7239102,30.17912415,20.48668112,14.80786325,25.6,25.06314757
2025-09-01 14:30:00+00:00,467.3858073,52.55112299,25.13939394,240.4689144,138.5985161,28.22446465,19.81763384,16.27863492,25.6,24.84992593
2025-09-01 14:45:00+00:00,464.0357143,53.37814192,25.24285482,243.9895604,206.6209628,26.35204082,20.57194662,17.18928571,25.6,24.79489796
2025-09-01 15:00:00+00:00,458.1954945,52.909464,25.25329308,247.3558715,258.5916161,24.47114153,20.69458476,17.18496296,25.6,24.8
2025-09-01 15:15:00+00:00,455.7599907,52.25135387,25.42332521,250.9752778,216.4459276,22.305,20.67611111,17.59714286,25.78110299,24.84888889
2025-09-01 15:30:00+00:00,455.9524208,52.71966905,25.5,254.1891582,74.79113789,20.37471939,20.69002381,17.23846154,25.91522271,24.9
2025-09-01 15:45:00+00:00,452.6652511,52.17138356,25.5,257.5688339,47.80652409,18.18517989,20.37988833,16.97357143,25.73066667,24.9
2025-09-01 16:00:00+00:00,448.6154762,51.83766234,25.47922078,260.6048469,31.19529329,16.21779827,20.28990476,16.64615385,25.7,24.9
2025-09-01 16:15:00+00:00,444.1979403,51.26947053,25.27060863,263.8154497,27.45889668,14.04615385,20.24541667,16.47333333,25.64137176,24.79222222
2025-09-01 16:30:00+00:00,437.1143934,54.75259536,25.18542857,267.0461039,24.26838433,11.83636364,20.23666667,16.75595238,25.54597352,24.7
2025-09-01 16:45:00+00:00,436.8844016,50.80613994,25.14490909,270.2474074,20.65928583,9.641640212,20.47044444,17.0,25.5,24.7
2025-09-01 17:00:00+00:00,446.0003903,53.43968736,25.2,273.1863095,11.21508698,7.580192744,20.58599662,17.29674036,25.5,24.7
2025-09-01 17:15:00+00:00,451.8890893,53.62829751,25.2,276.2803911,3.786176874,5.395555556,20.45020741,17.12242424,25.5,24.7
2025-09-01 17:30:00+00:00,450.3434949,53.01923392,25.19047619,279.3720446,0.838263592,3.241434756,20.25782313,17.32964286,25.57354482,24.7
2025-09-01 17:45:00+00:00,443.4791542,52.71558528,25.1,282.5636032,0.249081064,1.060285714,20.28406667,17.11555556,25.44888889,24.69333333
2025-09-01 18:00:00+00:00,442.4369748,52.71349078,25.1,285.6108277,0.017174603,-0.886989796,19.88178571,16.9,25.4,24.6
2025-09-01 18:15:00+00:00,438.611149,53.06119992,25.1,288.6715822,0.0,-2.897794058,18.69784206,16.62711111,25.46729167,24.6
2025-09-01 18:30:00+00:00,437.7782168,54.58341631,25.07034632,291.6415561,0.0,-4.831167255,17.6442565,16.32399351,25.3707483,24.6
2025-09-01 18:45:00+00:00,439.1110913,55.30160969,25.0,294.8788889,0.0,-6.855166667,17.13128889,16.88066667,25.3,24.6
2025-09-01 19:00:00+00:00,437.7249722,21.23988465,25.0,298.1471514,0.0,-8.785919438,16.93826531,17.22857143,25.3,24.6
2025-09-01 19:15:00+00:00,437.0138375,0.0,25.0,301.3774259,0.0,-10.64388889,16.9518254,17.3,25.3,24.6
2025-09-01 19:30:00+00:00,436.5809091,0.0,25.0,304.9010952,0.0,-12.59506349,17.0,17.4,25.33942308,24.6
2025-09-01 19:45:00+00:00,435.0706356,0.0,25.0,308.2837272,0.0,-14.29587912,17.02791209,17.5,25.24099683,24.6
2025-09-01 20:00:00+00:00,433.560293,0.0,25.0,311.5254286,0.0,-15.87921116,17.19562857,17.55047619,25.2,24.6
2025-09-01 20:15:00+00:00,431.1151943,0.0,25.0,315.2733241,0.0,-17.54771736,17.28900742,17.70073696,25.2,24.6
2025-09-01 20:30:00+00:00,431.3665553,0.0,25.0,318.7322569,0.0,-18.97139683,17.48338648,17.8,25.2,24.6
2025-09-01 20:45:00+00:00,431.1019008,0.0,25.0,322.2771429,0.0,-20.27142857,17.79187302,17.91666667,25.2,24.6
2025-09-01 21:00:00+00:00,430.7244258,44.5903557,24.9791453,326.1762084,0.0,-21.63477839,18.16036355,18.23076923,25.1832967,24.5507451
2025-09-01 21:15:00+00:00,433.6714495,88.85393875,24.8913399,330.1097944,0.0,-22.80791667,18.26442486,19.0,25.1,24.41020408
2025-09-01 21:30:00+00:00,434.6132452,93.26527005,24.8,333.4987683,0.0,-23.72111289,18.27236467,19.09384615,25.1,24.4
2025-09-01 21:45:00+00:00,437.0598477,86.77327316,24.79209184,337.9039342,0.0,-24.73333333,18.47103968,19.20952381,25.02539683,24.366259
2025-09-01 22:00:00+00:00,440.1237132,216.5265822,24.7,341.7645022,0.0,-25.47629149,18.12663481,19.25822222,25.0,24.37683983
2025-09-01 22:15:00+00:00,447.7124033,268.0996133,24.65527589,345.9585369,0.0,-26.08714286,17.71492347,19.06676768,25.07406015,24.29627373
2025-09-01 22:30:00+00:00,452.7651727,268.3298981,24.55582418,349.7655065,0.0,-26.52324194,17.2369062,18.7327619,25.1,24.19757576
2025-09-01 22:45:00+00:00,453.6954447,269.8566729,24.49761905,354.1407702,0.0,-26.85509443,16.86665079,18.46388889,25.0612782,24.0625
2025-09-01 23:00:00+00:00,450.0,269.8813187,24.29579976,358.3439153,0.0,-27.0,16.924,18.5,24.87965812,23.96666667
2025-09-01 23:15:00+00:00,449.4647578,268.9355136,24.18536353,2.549362434,0.0,-27.0,16.94,18.57444444,24.77101072,23.92451684
2025-09-01 23:30:00+00:00,449.0121269,268.8928519,24.10181838,6.561979489,0.0,-26.85910895,16.81636905,18.47142857,24.76167184,23.9
2025-09-01 23:45:00+00:00,449.2099301,261.1989438,24.0973913,10.71330159,0.0,-26.52010582,16.7098381,18.28,24.6215873,23.89888889
2025-09-02 00:00:00+00:00,450.6306477,38.25422484,24.1,14.80876417,0.0,-26.07682437,16.71016002,18.2,24.47341966,23.80549451
2025-09-02 00:15:00+00:00,451.4074592,199.8238528,24.13164983,18.6557037,0.0,-25.49809524,16.61607985,18.19285714,24.49149912,23.86366667
2025-09-02 00:30:00+00:00,453.269459,265.5376988,24.03146104,22.81190476,0.0,-24.723859,16.47108844,18.00833333,24.6,23.77087912
2025-09-02 00:45:00+00:00,453.6785,264.5956369,23.978,26.84238095,0.0,-23.80833333,16.33185714,18.0,24.50741176,23.70555556
2025-09-02 01:00:00+00:00,455.0437118,264.8228828,23.9,30.40045351,0.0,-22.8654195,16.27508117,17.95714286,24.47771429,23.59880952
2025-09-02 01:15:00+00:00,456.8568601,265.7217405,23.84166667,34.4357037,0.0,-21.64961111,16.14059259,17.834,24.38312354,23.5
2025-09-02 01:30:00+00:00,459.0288712,267.0239582,23.79958333,38.10751852,0.0,-20.3752381,16.05333333,17.77466667,24.3,23.48
2025-09-02 01:45:00+00:00,460.0590065,266.2223981,23.74246032,41.82764347,0.0,-18.99079365,15.97595857,17.7,24.27637363,23.4
2025-09-02 02:00:00+00:00,461.8594114,263.965674,23.7,44.83974026,0.0,-17.75750216,15.90213675,17.57866667,24.18706112,23.35175214
2025-09-02 02:15:00+00:00,462.1886209,266.2493108,23.61808271,48.81844671,0.0,-15.99407081,15.84545642,17.5,24.1,23.26062925
2025-09-02 02:30:00+00:00,462.3905347,265.6493095,23.6,52.36650794,0.0,-14.31200733,15.79383492,17.5,24.02663045,23.2
2025-09-02 02:45:00+00:00,462.1428571,264.6133929,23.57767857,55.93659812,0.0,-12.47486923,15.77131944,17.48392857,24.0,23.18571429
2025-09-02 03:00:00+00:00,461.4898396,108.1286089,23.46511765,59.19548128,0.0,-10.68525336,15.7,17.29444444,23.86869981,23.14133333
2025-09-02 03:15:00+00:00,460.881503,54.92993662,23.5,62.05004125,0.0,-9.076253707,15.68482143,16.74239796,23.84311506,23.21428571
2025-09-02 03:30:00+00:00,459.7679276,52.80989353,23.5021095,65.61647619,0.0,-6.917638584,15.5997619,16.95280612,23.9,23.3
2025-09-02 03:45:00+00:00,460.5385206,52.72843228,23.59566327,68.83442064,0.0,-4.915362812,15.56430159,17.12708333,23.87664057,23.3
2025-09-02 04:00:00+00:00,460.6082399,68.05494127,23.6,72.01714286,0.198764874,-2.8875,15.57222222,16.74,24.0,23.3
2025-09-02 04:15:00+00:00,461.6250762,113.325857,23.6,75.14951531,1.133985106,-0.836964286,15.52870879,17.01428571,24.0661973,23.3
2025-09-02 04:30:00+00:00,462.681488,158.8241415,23.53015152,78.13844444,3.031725894,1.119777778,15.523,16.984,24.09277778,23.3
2025-09-02 04:45:00+00:00,463.2869748,200.2255797,23.5,81.1401175,5.934765963,3.153633787,15.45690192,16.83186813,23.92680423,23.3
2025-09-02 05:00:00+00:00,466.1293743,234.3647626,23.5,84.13927818,12.25521841,5.227325397,15.4302963,17.07777778,23.7646471,23.29428571
2025-09-02 05:15:00+00:00,482.9714286,266.8954545,23.46571429,87.45812075,20.89887237,7.528426871,15.42980519,17.1,23.7,23.27125
2025-09-02 05:30:00+00:00,478.4940162,267.0422589,23.4,90.24206349,37.82546442,9.489079365,15.39079365,17.01333333,23.7,23.3
2025-09-02 05:45:00+00:00,496.6403253,271.8639627,23.4,93.59208397,82.33827819,11.79162917,15.28928571,17.0,23.62599722,23.26950113
2025-09-02 06:00:00+00:00,549.0067409,271.3926147,23.42666667,96.55404233,110.874654,13.80707812,15.336,17.03466667,23.62217406,23.17424603
2025-09-02 06:15:00+00:00,583.175012,271.2217721,23.60769171,99.80833333,119.7816341,15.99047619,15.47,17.1,23.6,23.12410714
2025-09-02 06:30:00+00:00,584.6464663,269.0656099,23.73533333,103.066127,173.4917489,18.08342857,15.53814444,17.13416667,23.6,23.13333333
2025-09-02 06:45:00+00:00,524.9754239,264.5208999,23.55255102,106.4572704,101.5645564,20.26964286,15.75696429,17.14285714,23.6,23.0960119
2025-09-02 07:00:00+00:00,538.1455159,270.2988939,23.51681818,109.8302513,145.4455914,22.32965608,15.94357937,16.86666667,23.6,23.25561905
2025-09-02 07:15:00+00:00,588.2614001,271.4579542,23.68333333,113.3532792,263.7163944,24.35505983,16.16325926,17.092,23.63706863,23.52259259
2025-09-02 07:30:00+00:00,588.9970696,271.5556445,23.74685374,116.8536642,155.7200412,26.29015306,16.62797619,17.18214286,24.0394094,23.68642857
2025-09-02 07:45:00+00:00,592.1410352,267.1886394,23.8,120.4340556,150.6949027,28.15066667,16.98973333,17.46428571,24.11185965,23.74181818
2025-09-02 08:00:00+00:00,563.1172966,274.6449459,23.71804705,124.0100469,188.9214852,29.89511054,17.27272727,17.35714286,24.00366759,23.62857143
2025-09-02 08:15:00+00:00,538.3381307,270.0742094,23.72,128.0435904,209.0532092,31.76333333,17.75410317,17.22206349,23.78,23.32
2025-09-02 08:30:00+00:00,534.5840049,268.8561262,23.7,131.899836,274.259428,33.37664399,17.63592164,17.17692308,23.95466539,23.32668903
2025-09-02 08:45:00+00:00,549.9700254,269.5256475,23.7,135.9686821,209.1623654,34.93154497,17.89925398,17.44666667,24.46681926,23.45582702
2025-09-02 09:00:00+00:00,559.0444065,268.1612726,23.73348244,140.3220578,197.4413798,36.43858844,18.12971088,17.38833333,24.66964646,23.38571429
2025-09-02 09:15:00+00:00,557.5535251,266.1174378,23.74379703,144.5749524,226.906036,37.71396825,18.26613545,17.166,24.35901235,23.33988889
2025-09-02 09:30:00+00:00,506.6492236,271.8143216,23.76636905,149.058487,165.8342371,38.90649512,18.19,16.9615873,24.05567736,23.34088889
2025-09-02 09:45:00+00:00,487.0638722,272.0004683,23.62828571,153.5407256,142.7436654,39.89829932,18.30079365,16.84910147,24.0,23.32785714
2025-09-02 10:00:00+00:00,542.7167884,273.4708769,23.66818182,158.37,158.3348283,40.85990476,18.32198942,16.91474359,23.93030303,23.34790476
2025-09-02 10:15:00+00:00,591.9571429,270.6536831,23.7333751,163.2487245,199.2588863,41.58737245,18.57071429,17.10964286,23.9,23.5
2025-09-02 10:30:00+00:00,606.6000429,266.2881091,23.8,168.1605051,212.6128482,42.11911616,18.69125,17.26333333,24.25427286,23.62898148
2025-09-02 10:45:00+00:00,591.5285197,270.9053319,23.81798496,173.0616071,263.9064702,42.48571429,19.27854257,17.31190476,24.40088053,23.88222789
2025-09-02 11:00:00+00:00,599.9710956,269.9580808,23.92666667,178.0219444,281.2117257,42.65393939,19.35892424,17.23571429,24.4,24.09037037
2025-09-02 11:15:00+00:00,599.5681698,273.0933752,24.0,182.8404236,218.1440645,42.64805195,19.94009354,17.2375,24.30610544,24.20852094
2025-09-02 11:30:00+00:00,594.5140027,270.8904951,23.95209459,187.9250529,208.3928053,42.45166667,19.52325926,16.92698413,24.3,24.3
2025-09-02 11:45:00+00:00,557.9910223,275.8396623,23.98093313,193.1365887,244.0885454,42.0365303,19.34986869,16.76,24.35821212,24.24533333
2025-09-02 12:00:00+00:00,570.6032319,270.2050866,23.9931305,197.8462662,252.5707954,41.45670996,19.42941558,16.79357143,24.55443723,23.97908163
2025-09-02 12:15:00+00:00,538.9578644,266.0854818,23.9211544,202.7711515,202.2482343,40.7122963,19.57993266,17.0,24.8,24.30777778
2025-09-02 12:30:00+00:00,509.3413076,266.6939893,23.95997291,207.4018651,168.7960101,39.81970827,19.47848596,16.8484127,24.85477393,24.45178571
2025-09-02 12:45:00+00:00,507.3833231,270.4636982,23.88263136,211.703873,142.5088459,38.80305291,19.52798966,16.81166667,24.85917679,24.5
2025-09-02 13:00:00+00:00,496.9978225,270.4322592,23.83958936,216.2528408,137.2611827,37.56892857,19.11695217,16.76178571,24.85601504,24.34664225
2025-09-02 13:15:00+00:00,504.4969991,272.9171573,23.82133333,220.662037,179.3322319,36.19702381,18.95319048,16.76153846,24.78666667,23.94312121
2025-09-02 13:30:00+00:00,506.5482519,271.2758183,23.75595238,224.6575371,179.5280908,34.78280045,18.87798856,16.89945578,24.7,23.78447497
2025-09-02 13:45:00+00:00,480.4598514,270.4494417,23.73491043,228.6854892,119.4645444,33.24146465,18.89094949,16.8,24.73390977,23.62513675
2025-09-02 14:00:00+00:00,477.2699134,120.5619859,23.75939394,232.6999206,111.8065739,31.50702381,19.06126383,15.89111111,24.77242397,23.69022222
2025-09-02 14:15:00+00:00,474.1295609,51.55521833,23.98181818,236.5927618,103.6006994,29.75679113,19.18811054,15.90739796,24.79350649,23.7
2025-09-02 14:30:00+00:00,474.2558025,53.54357143,24.03155595,240.321045,126.1912337,27.87666667,19.30251587,17.71453704,24.90406746,23.728
2025-09-02 14:45:00+00:00,473.3657011,53.18615317,24.13452381,243.9230159,225.8324785,25.95933107,19.89670068,16.8052381,24.97259326,23.8
2025-09-02 15:00:00+00:00,470.3844799,53.46041514,24.33160801,247.301532,416.4592369,24.08430976,20.5543771,17.07088889,25.12922832,23.91071429
2025-09-02 15:15:00+00:00,472.9774233,52.73268398,24.66848789,250.3999771,270.3441545,22.28994309,20.56296828,17.83362245,25.16717069,24.13412698
2025-09-02 15:30:00+00:00,462.9910777,52.67777778,24.83274056,254.1327143,250.6237502,19.98972583,20.48211111,17.49333333,25.25955556,24.33
2025-09-02 15:45:00+00:00,456.3946296,51.23883319,24.86777778,257.5369096,98.55707214,17.76903175,20.26967725,17.01460317,25.26475634,24.4
2025-09-02 16:00:00+00:00,448.5734117,52.8961039,24.63930736,260.6061173,217.3028963,15.76650175,20.30043151,16.20083333,24.91880952,24.30630252
2025-09-02 16:15:00+00:00,451.5423991,52.6525793,24.6,263.8171032,204.1732273,13.6038073,20.18988095,16.16071429,24.81732323,24.3
2025-09-02 16:30:00+00:00,451.2723855,52.51510989,24.6,267.027551,114.5719268,11.40731293,20.77497279,17.16156463,24.77321429,24.3
2025-09-02 16:45:00+00:00,439.8140517,53.26365309,24.50902165,269.9174206,80.70720117,9.400888889,20.19905628,16.9952381,24.7,24.22262626
2025-09-02 17:00:00+00:00,437.6171448,52.73049746,24.55574866,273.12288,30.82451081,7.14890873,20.23731519,16.73142857,24.692665,24.11892857
2025-09-02 17:15:00+00:00,445.125641,52.93156295,24.6,276.085641,19.46336991,5.06245203,20.07304518,17.03333333,24.61333333,24.1
2025-09-02 17:30:00+00:00,445.3202499,52.83012997,24.51723027,279.4024127,10.3344211,2.806234127,19.20336111,16.87027778,24.61616667,24.01689103
2025-09-02 17:45:00+00:00,446.4866658,53.1861861,24.48373079,282.4260449,5.144304819,0.71814059,18.31216901,17.09797619,24.53495903,23.91357143
2025-09-02 18:00:00+00:00,447.3248049,53.27060026,24.452,285.3889311,1.943800625,-1.185188423,18.50102564,16.9152381,24.6,23.91416667
2025-09-02 18:15:00+00:00,446.0787217,53.03218924,24.49612245,288.5577319,0.296667065,-3.304939703,19.8551324,17.015,24.53240215,24.0
2025-09-02 18:30:00+00:00,443.0309804,52.87808261,24.40333333,291.7392641,0.002372549,-5.309800866,19.05336061,17.08380952,24.59823529,23.92
2025-09-02 18:45:00+00:00,441.8115605,52.71082741,24.4,294.9847944,0.0,-7.335296846,18.04508929,16.9377551,24.6,23.9
2025-09-02 19:00:00+00:00,442.5279156,16.90927519,24.43404255,297.872304,0.0,-9.093518519,17.60959408,17.3,24.56594203,23.95983007
2025-09-02 19:15:00+00:00,444.3853336,0.0,24.5,301.4094388,0.0,-11.10302721,17.17914286,17.37857143,24.5,24.0
2025-09-02 19:30:00+00:00,442.3489533,0.0,24.46376812,304.8018131,0.0,-12.93944444,17.11560173,17.5,24.50035088,24.0
2025-09-02 19:45:00+00:00,439.8850738,0.0,24.4,308.2647179,0.0,-14.72137566,16.98286316,17.5,24.57208266,24.0
2025-09-02 20:00:00+00:00,437.7161648,0.0,24.4,311.1531746,0.0,-16.13055556,17.14535714,17.5,24.6,24.0
2025-09-02 20:15:00+00:00,436.3880252,0.0,24.4,315.1269956,0.0,-17.87632101,16.97956667,17.5,24.6,24.0
2025-09-02 20:30:00+00:00,434.9314693,0.0,24.4,318.6273282,0.0,-19.33305861,15.85841837,17.59444444,24.6,24.0
2025-09-02 20:45:00+00:00,432.9346091,0.0,24.4,322.359418,0.0,-20.72209524,15.44092593,17.74365079,24.6,24.0
2025-09-02 21:00:00+00:00,431.9064298,48.98762755,24.37259816,326.2496131,0.0,-22.03175595,15.36941071,17.72307692,24.54285714,23.92448229
2025-09-02 21:15:00+00:00,432.7776917,84.39864954,24.3,329.8905556,0.0,-23.12904762,15.20488889,17.2664127,24.41661781,23.8
2025-09-02 21:30:00+00:00,435.2205882,85.59232323,24.27337662,334.0142857,0.0,-24.21384921,15.17642247,17.3,24.3089697,23.77285714
2025-09-02 21:45:00+00:00,435.945614,89.09046784,24.2,337.8784114,0.0,-25.09787037,15.21778711,17.32666667,24.35746154,23.7
2025-09-02 22:00:00+00:00,437.323088,87.34532345,24.14606061,341.8625873,0.0,-25.82602646,15.3156906,17.3,24.34911109,23.72166667
2025-09-02 22:15:00+00:00,437.5784547,87.89376623,24.1,346.4014583,0.0,-26.49769231,15.45709373,17.35119048,24.28182143,23.61
2025-09-02 22:30:00+00:00,436.9881218,89.46230769,24.07544444,350.1794731,0.0,-26.90148485,16.01105455,17.62,24.3,23.6
