date,timestamp,hour,Ta_fc,Ta_actual,error,abs_error,is_night
2025-05-01,2025-05-01 18:00:00,18.0,17.0,16.45220779,0.5477922100000008,0.5477922100000008,True
2025-05-01,2025-05-01 18:15:00,18.25,17.0,15.40582747,1.5941725299999998,1.5941725299999998,True
2025-05-01,2025-05-01 18:30:00,18.5,17.0,14.75846429,2.241535710000001,2.241535710000001,True
2025-05-01,2025-05-01 18:45:00,18.75,15.7,14.21280357,1.4871964299999991,1.4871964299999991,True
2025-05-01,2025-05-01 19:00:00,19.0,15.7,13.93567196,1.7643280399999988,1.7643280399999988,True
2025-05-01,2025-05-01 19:15:00,19.25,15.7,13.50928125,2.1907187499999985,2.1907187499999985,True
2025-05-01,2025-05-01 19:30:00,19.5,15.7,13.28366477,2.4163352299999996,2.4163352299999996,True
2025-05-01,2025-05-01 19:45:00,19.75,15.0,13.03132937,1.96867063,1.96867063,True
2025-05-01,2025-05-01 20:00:00,20.0,15.0,12.89732143,2.10267857,2.10267857,True
2025-05-01,2025-05-01 20:15:00,20.25,15.0,12.85375,2.14625,2.14625,True
2025-05-01,2025-05-01 20:30:00,20.5,15.0,12.80142857,2.1985714299999994,2.1985714299999994,True
2025-05-01,2025-05-01 20:45:00,20.75,14.9,12.77333333,2.1266666700000005,2.1266666700000005,True
2025-05-01,2025-05-01 21:00:00,21.0,14.9,12.66468137,2.23531863,2.23531863,True
2025-05-01,2025-05-01 21:15:00,21.25,14.9,12.45971771,2.4402822900000007,2.4402822900000007,True
2025-05-01,2025-05-01 21:30:00,21.5,14.9,12.57578125,2.32421875,2.32421875,True
2025-05-01,2025-05-01 21:45:00,21.75,15.2,12.72266667,2.4773333299999987,2.4773333299999987,True
2025-05-01,2025-05-01 22:00:00,22.0,15.2,12.85673611,2.3432638899999993,2.3432638899999993,True
2025-05-01,2025-05-01 22:15:00,22.25,15.2,12.85145833,2.3485416699999995,2.3485416699999995,True
2025-05-01,2025-05-01 22:30:00,22.5,15.2,12.81977778,2.3802222199999985,2.3802222199999985,True
2025-05-01,2025-05-01 22:45:00,22.75,14.6,12.70617708,1.8938229199999999,1.8938229199999999,True
2025-05-01,2025-05-01 23:00:00,23.0,14.6,12.45959147,2.14040853,2.14040853,True
2025-05-01,2025-05-01 23:15:00,23.25,14.6,12.1156942,2.4843057999999996,2.4843057999999996,True
2025-05-01,2025-05-01 23:30:00,23.5,14.6,12.04551111,2.55448889,2.55448889,True
2025-05-01,2025-05-01 23:45:00,23.75,14.8,12.27959575,2.5204042500000003,2.5204042500000003,True
2025-05-01,2025-05-02 00:00:00,0.0,14.8,12.4796875,2.3203125,2.3203125,True
2025-05-01,2025-05-02 00:15:00,0.25,14.8,12.5,2.3000000000000007,2.3000000000000007,True
2025-05-01,2025-05-02 00:30:00,0.5,14.8,12.5,2.3000000000000007,2.3000000000000007,True
2025-05-01,2025-05-02 00:45:00,0.75,14.5,12.41869589,2.0813041099999996,2.0813041099999996,True
2025-05-01,2025-05-02 01:00:00,1.0,14.5,12.35818452,2.14181548,2.14181548,True
2025-05-01,2025-05-02 01:15:00,1.25,14.5,12.53817691,1.9618230899999993,1.9618230899999993,True
2025-05-01,2025-05-02 01:30:00,1.5,14.5,12.62994277,1.8700572300000005,1.8700572300000005,True
2025-05-01,2025-05-02 01:45:00,1.75,15.4,13.62720644,1.7727935600000002,1.7727935600000002,True
2025-05-01,2025-05-02 02:00:00,2.0,15.4,13.59875,1.8012499999999996,1.8012499999999996,True
2025-05-01,2025-05-02 02:15:00,2.25,15.4,13.64346667,1.75653333,1.75653333,True
2025-05-01,2025-05-02 02:30:00,2.5,15.4,13.18197335,2.2180266500000005,2.2180266500000005,True
2025-05-01,2025-05-02 02:45:00,2.75,14.5,13.24971433,1.2502856700000002,1.2502856700000002,True
2025-05-01,2025-05-02 03:00:00,3.0,14.5,13.13194444,1.3680555600000002,1.3680555600000002,True
2025-05-01,2025-05-02 03:15:00,3.25,14.5,12.94506714,1.5549328599999992,1.5549328599999992,True
2025-05-01,2025-05-02 03:30:00,3.5,14.5,12.75824179,1.7417582100000004,1.7417582100000004,True
2025-05-01,2025-05-02 03:45:00,3.75,14.8,12.54674762,2.253252380000001,2.253252380000001,True
2025-05-01,2025-05-02 04:00:00,4.0,14.8,12.61751323,2.1824867700000006,2.1824867700000006,True
2025-05-01,2025-05-02 04:15:00,4.25,14.8,12.83142502,1.9685749800000014,1.9685749800000014,True
2025-05-01,2025-05-02 04:30:00,4.5,14.8,12.90034226,1.8996577400000003,1.8996577400000003,True
2025-05-01,2025-05-02 04:45:00,4.75,15.7,12.70866667,2.99133333,2.99133333,True
2025-05-01,2025-05-02 05:00:00,5.0,15.7,12.86913393,2.830866069999999,2.830866069999999,True
2025-05-01,2025-05-02 05:15:00,5.25,15.7,13.35973611,2.3402638899999992,2.3402638899999992,True
2025-05-01,2025-05-02 05:30:00,5.5,15.7,13.87962847,1.8203715299999992,1.8203715299999992,True
2025-05-01,2025-05-02 05:45:00,5.75,17.2,14.66563889,2.534361109999999,2.534361109999999,True
2025-05-01,2025-05-02 06:00:00,6.0,17.2,15.58298611,1.617013889999999,1.617013889999999,True
2025-05-01,2025-05-02 06:15:00,6.25,17.2,16.34869792,0.85130208,0.85130208,True
2025-05-01,2025-05-02 06:30:00,6.5,17.2,16.27480952,0.9251904799999977,0.9251904799999977,True
2025-05-01,2025-05-02 06:45:00,6.75,18.0,16.28697917,1.7130208300000014,1.7130208300000014,True
2025-05-01,2025-05-02 07:00:00,7.0,18.0,16.5804375,1.4195625000000014,1.4195625000000014,True
2025-05-01,2025-05-02 07:15:00,7.25,18.0,16.94013393,1.0598660700000018,1.0598660700000018,True
2025-05-01,2025-05-02 07:30:00,7.5,18.0,17.27945926,0.7205407400000006,0.7205407400000006,True
2025-05-01,2025-05-02 07:45:00,7.75,19.2,17.78012277,1.4198772300000009,1.4198772300000009,True
2025-05-01,2025-05-02 08:00:00,8.0,19.2,18.27855903,0.921440969999999,0.921440969999999,False
2025-05-01,2025-05-02 08:15:00,8.25,19.2,17.17327178,2.026728219999999,2.026728219999999,False
2025-05-01,2025-05-02 08:30:00,8.5,19.2,16.23486667,2.9651333300000005,2.9651333300000005,False
2025-05-01,2025-05-02 08:45:00,8.75,17.8,15.02643546,2.7735645400000006,2.7735645400000006,False
2025-05-01,2025-05-02 09:00:00,9.0,17.8,14.0036859,3.7963141,3.7963141,False
2025-05-01,2025-05-02 09:15:00,9.25,17.8,13.27552222,4.524477780000002,4.524477780000002,False
2025-05-01,2025-05-02 09:30:00,9.5,17.8,12.81443376,4.985566240000001,4.985566240000001,False
2025-05-01,2025-05-02 09:45:00,9.75,14.9,12.51875,2.3812499999999996,2.3812499999999996,False
2025-05-01,2025-05-02 10:00:00,10.0,14.9,12.6332096,2.2667903999999997,2.2667903999999997,False
2025-05-01,2025-05-02 10:15:00,10.25,14.9,12.77915551,2.1208444899999996,2.1208444899999996,False
2025-05-01,2025-05-02 10:30:00,10.5,14.9,13.08326786,1.816732140000001,1.816732140000001,False
2025-05-01,2025-05-02 10:45:00,10.75,14.5,12.92859896,1.5714010399999996,1.5714010399999996,False
2025-05-01,2025-05-02 11:00:00,11.0,14.5,12.88768001,1.6123199899999996,1.6123199899999996,False
2025-05-01,2025-05-02 11:15:00,11.25,14.5,13.36718998,1.1328100200000009,1.1328100200000009,False
2025-05-01,2025-05-02 11:30:00,11.5,14.5,13.86461682,0.6353831799999998,0.6353831799999998,False
2025-05-01,2025-05-02 11:45:00,11.75,15.3,14.67098473,0.62901527,0.62901527,False
2025-05-01,2025-05-02 12:00:00,12.0,15.3,14.48097321,0.8190267900000006,0.8190267900000006,False
2025-05-01,2025-05-02 12:15:00,12.25,15.3,14.7756664,0.5243336000000003,0.5243336000000003,False
2025-05-01,2025-05-02 12:30:00,12.5,15.3,14.78590104,0.5140989600000001,0.5140989600000001,False
2025-05-01,2025-05-02 12:45:00,12.75,16.9,14.99013175,1.9098682499999988,1.9098682499999988,False
2025-05-01,2025-05-02 13:00:00,13.0,16.9,15.28212455,1.6178754499999979,1.6178754499999979,False
2025-05-01,2025-05-02 13:15:00,13.25,16.9,15.09072321,1.8092767899999984,1.8092767899999984,False
2025-05-01,2025-05-02 13:30:00,13.5,16.9,14.97725185,1.9227481499999985,1.9227481499999985,False
2025-05-01,2025-05-02 13:45:00,13.75,17.2,15.48292208,1.7170779199999995,1.7170779199999995,False
2025-05-01,2025-05-02 14:00:00,14.0,17.2,15.14464286,2.05535714,2.05535714,False
2025-05-01,2025-05-02 14:15:00,14.25,17.2,14.8890625,2.3109374999999996,2.3109374999999996,False
2025-05-01,2025-05-02 14:30:00,14.5,17.2,14.84228571,2.3577142899999988,2.3577142899999988,False
2025-05-01,2025-05-02 14:45:00,14.75,16.9,15.14346591,1.7565340899999988,1.7565340899999988,False
2025-05-01,2025-05-02 15:00:00,15.0,16.9,15.28368059,1.6163194099999991,1.6163194099999991,False
2025-05-01,2025-05-02 15:15:00,15.25,16.9,15.4234995,1.4765004999999984,1.4765004999999984,False
2025-05-01,2025-05-02 15:30:00,15.5,16.9,15.43541667,1.4645833299999982,1.4645833299999982,False
2025-05-01,2025-05-02 15:45:00,15.75,16.3,15.66493957,0.6350604300000011,0.6350604300000011,False
2025-05-01,2025-05-02 16:00:00,16.0,16.3,15.27130952,1.0286904799999999,1.0286904799999999,False
2025-05-01,2025-05-02 16:15:00,16.25,16.3,15.09575397,1.2042460300000002,1.2042460300000002,False
2025-05-01,2025-05-02 16:30:00,16.5,16.3,15.02264757,1.2773524300000005,1.2773524300000005,False
2025-05-01,2025-05-02 16:45:00,16.75,15.6,14.78292783,0.8170721699999994,0.8170721699999994,False
2025-05-01,2025-05-02 17:00:00,17.0,15.6,14.50299107,1.0970089299999994,1.0970089299999994,False
2025-05-01,2025-05-02 17:15:00,17.25,15.6,14.51657857,1.0834214299999996,1.0834214299999996,False
2025-05-01,2025-05-02 17:30:00,17.5,15.6,14.4440812,1.1559188000000002,1.1559188000000002,False
2025-05-01,2025-05-02 17:45:00,17.75,14.6,14.15849159,0.4415084099999991,0.4415084099999991,False
2025-05-02,2025-05-02 18:00:00,18.0,14.6,13.4848729,1.1151271000000005,1.1151271000000005,True
2025-05-02,2025-05-02 18:15:00,18.25,14.6,13.0010535,1.5989465000000003,1.5989465000000003,True
2025-05-02,2025-05-02 18:30:00,18.5,14.6,12.22189331,2.378106689999999,2.378106689999999,True
2025-05-02,2025-05-02 18:45:00,18.75,13.9,11.7197123,2.180287700000001,2.180287700000001,True
2025-05-02,2025-05-02 19:00:00,19.0,13.9,11.31185992,2.5881400800000005,2.5881400800000005,True
2025-05-02,2025-05-02 19:15:00,19.25,13.9,11.11538516,2.7846148399999997,2.7846148399999997,True
2025-05-02,2025-05-02 19:30:00,19.5,13.9,10.88406791,3.0159320899999997,3.0159320899999997,True
2025-05-02,2025-05-02 19:45:00,19.75,12.7,10.58452941,2.1154705899999993,2.1154705899999993,True
2025-05-02,2025-05-02 20:00:00,20.0,12.7,10.32290397,2.377096029999999,2.377096029999999,True
2025-05-02,2025-05-02 20:15:00,20.25,12.7,10.14817411,2.55182589,2.55182589,True
2025-05-02,2025-05-02 20:30:00,20.5,12.7,10.07175505,2.628244949999999,2.628244949999999,True
2025-05-02,2025-05-02 20:45:00,20.75,11.9,9.99974359,1.9002564100000008,1.9002564100000008,True
2025-05-02,2025-05-02 21:00:00,21.0,11.9,9.929968434,1.9700315660000012,1.9700315660000012,True
2025-05-02,2025-05-02 21:15:00,21.25,11.9,9.768423611,2.131576389000001,2.131576389000001,True
2025-05-02,2025-05-02 21:30:00,21.5,11.9,9.564238839,2.3357611610000006,2.3357611610000006,True
2025-05-02,2025-05-02 21:45:00,21.75,11.4,9.529665609,1.870334391,1.870334391,True
2025-05-02,2025-05-02 22:00:00,22.0,11.4,9.410244048,1.9897559520000012,1.9897559520000012,True
2025-05-02,2025-05-02 22:15:00,22.25,11.4,9.22896645,2.1710335500000006,2.1710335500000006,True
2025-05-02,2025-05-02 22:30:00,22.5,11.4,9.366014815,2.0339851850000006,2.0339851850000006,True
2025-05-02,2025-05-02 22:45:00,22.75,10.8,9.338125,1.461875000000001,1.461875000000001,True
2025-05-02,2025-05-02 23:00:00,23.0,10.8,9.330625,1.4693750000000012,1.4693750000000012,True
2025-05-02,2025-05-02 23:15:00,23.25,10.8,9.136697115,1.6633028850000002,1.6633028850000002,True
2025-05-02,2025-05-02 23:30:00,23.5,10.8,8.8625,1.9375,1.9375,True
2025-05-02,2025-05-02 23:45:00,23.75,10.3,8.71875,1.5812500000000007,1.5812500000000007,True
2025-05-02,2025-05-03 00:00:00,0.0,10.3,8.588665913,1.711334087000001,1.711334087000001,True
2025-05-02,2025-05-03 00:15:00,0.25,10.3,8.417983631,1.8820163690000005,1.8820163690000005,True
2025-05-02,2025-05-03 00:30:00,0.5,10.3,8.294031746,2.005968254000001,2.005968254000001,True
2025-05-02,2025-05-03 00:45:00,0.75,10.2,8.182279762,2.017720237999999,2.017720237999999,True
2025-05-02,2025-05-03 01:00:00,1.0,10.2,7.889133185,2.310866814999999,2.310866814999999,True
2025-05-02,2025-05-03 01:15:00,1.25,10.2,7.616111111,2.583888888999999,2.583888888999999,True
2025-05-02,2025-05-03 01:30:00,1.5,10.2,7.367708333,2.832291666999999,2.832291666999999,True
2025-05-02,2025-05-03 01:45:00,1.75,10.5,7.2,3.3,3.3,True
2025-05-02,2025-05-03 02:00:00,2.0,10.5,7.161841067,3.338158933,3.338158933,True
2025-05-02,2025-05-03 02:15:00,2.25,10.5,6.951811508,3.5481884920000004,3.5481884920000004,True
2025-05-02,2025-05-03 02:30:00,2.5,10.5,6.573576389,3.9264236109999997,3.9264236109999997,True
2025-05-02,2025-05-03 02:45:00,2.75,10.5,6.500443376,3.9995566240000002,3.9995566240000002,True
2025-05-02,2025-05-03 03:00:00,3.0,10.5,6.561067033,3.9389329670000004,3.9389329670000004,True
2025-05-02,2025-05-03 03:15:00,3.25,10.5,6.55787334,3.9421266599999996,3.9421266599999996,True
2025-05-02,2025-05-03 03:30:00,3.5,10.5,6.689732143,3.8102678570000004,3.8102678570000004,True
2025-05-02,2025-05-03 03:45:00,3.75,10.5,6.935085227,3.564914773,3.564914773,True
2025-05-02,2025-05-03 04:00:00,4.0,10.5,7.217720058,3.2822799419999997,3.2822799419999997,True
2025-05-02,2025-05-03 04:15:00,4.25,10.5,7.536619318,2.9633806820000004,2.9633806820000004,True
2025-05-02,2025-05-03 04:30:00,4.5,10.5,7.748348214,2.751651786,2.751651786,True
2025-05-02,2025-05-03 04:45:00,4.75,10.7,7.800412698,2.8995873019999996,2.8995873019999996,True
2025-05-02,2025-05-03 05:00:00,5.0,10.7,7.853475797,2.8465242029999995,2.8465242029999995,True
2025-05-02,2025-05-03 05:15:00,5.25,10.7,8.042708333,2.657291666999999,2.657291666999999,True
2025-05-02,2025-05-03 05:30:00,5.5,10.7,8.349630838,2.350369162,2.350369162,True
2025-05-02,2025-05-03 05:45:00,5.75,10.7,8.821497355,1.8785026449999993,1.8785026449999993,True
2025-05-02,2025-05-03 06:00:00,6.0,10.7,9.470136905,1.229863094999999,1.229863094999999,True
2025-05-02,2025-05-03 06:15:00,6.25,10.7,10.11185893,0.5881410699999989,0.5881410699999989,True
2025-05-02,2025-05-03 06:30:00,6.5,10.7,10.42438999,0.2756100099999994,0.2756100099999994,True
2025-05-02,2025-05-03 06:45:00,6.75,10.3,10.48,-0.17999999999999972,0.17999999999999972,True
2025-05-02,2025-05-03 07:00:00,7.0,10.3,9.134816865,1.1651831350000013,1.1651831350000013,True
2025-05-02,2025-05-03 07:15:00,7.25,10.3,8.209409722,2.0905902780000005,2.0905902780000005,True
2025-05-02,2025-05-03 07:30:00,7.5,10.3,8.301079004,1.9989209960000007,1.9989209960000007,True
2025-05-02,2025-05-03 07:45:00,7.75,11.6,9.191109776,2.4088902240000003,2.4088902240000003,True
2025-05-02,2025-05-03 08:00:00,8.0,11.6,10.00743056,1.5925694400000001,1.5925694400000001,False
2025-05-02,2025-05-03 08:15:00,8.25,11.6,10.88579728,0.7142027199999994,0.7142027199999994,False
2025-05-02,2025-05-03 08:30:00,8.5,11.6,10.88843956,0.7115604399999995,0.7115604399999995,False
2025-05-02,2025-05-03 08:45:00,8.75,12.3,10.9528063,1.3471937,1.3471937,False
2025-05-02,2025-05-03 09:00:00,9.0,12.3,11.13594271,1.1640572900000006,1.1640572900000006,False
2025-05-02,2025-05-03 09:15:00,9.25,12.3,11.34560783,0.9543921700000002,0.9543921700000002,False
2025-05-02,2025-05-03 09:30:00,9.5,12.3,11.44693846,0.8530615400000006,0.8530615400000006,False
2025-05-02,2025-05-03 09:45:00,9.75,12.9,11.62532589,1.2746741100000012,1.2746741100000012,False
2025-05-02,2025-05-03 10:00:00,10.0,12.9,12.20994754,0.6900524600000004,0.6900524600000004,False
2025-05-02,2025-05-03 10:15:00,10.25,12.9,11.95786219,0.9421378100000002,0.9421378100000002,False
2025-05-02,2025-05-03 10:30:00,10.5,12.9,12.30179905,0.5982009500000007,0.5982009500000007,False
2025-05-02,2025-05-03 10:45:00,10.75,14.2,12.64813447,1.5518655299999988,1.5518655299999988,False
2025-05-02,2025-05-03 11:00:00,11.0,14.2,13.023125,1.176874999999999,1.176874999999999,False
2025-05-02,2025-05-03 11:15:00,11.25,14.2,13.25781162,0.9421883799999993,0.9421883799999993,False
2025-05-02,2025-05-03 11:30:00,11.5,14.2,13.70606027,0.49393972999999924,0.49393972999999924,False
2025-05-02,2025-05-03 11:45:00,11.75,15.0,13.80236012,1.1976398800000005,1.1976398800000005,False
2025-05-02,2025-05-03 12:00:00,12.0,15.0,13.66892361,1.3310763899999998,1.3310763899999998,False
2025-05-02,2025-05-03 12:15:00,12.25,15.0,13.4655817,1.5344183000000005,1.5344183000000005,False
2025-05-02,2025-05-03 12:30:00,12.5,15.0,13.17936508,1.8206349199999998,1.8206349199999998,False
2025-05-02,2025-05-03 12:45:00,12.75,14.5,13.02722222,1.4727777799999995,1.4727777799999995,False
2025-05-02,2025-05-03 13:00:00,13.0,14.5,12.77490423,1.7250957699999994,1.7250957699999994,False
2025-05-02,2025-05-03 13:15:00,13.25,14.5,12.68358428,1.8164157200000002,1.8164157200000002,False
2025-05-02,2025-05-03 13:30:00,13.5,14.5,12.53544643,1.9645535699999996,1.9645535699999996,False
2025-05-02,2025-05-03 13:45:00,13.75,14.1,12.26324601,1.83675399,1.83675399,False
2025-05-02,2025-05-03 14:00:00,14.0,14.1,12.03942724,2.0605727599999994,2.0605727599999994,False
2025-05-02,2025-05-03 14:15:00,14.25,14.1,11.75277778,2.347222219999999,2.347222219999999,False
2025-05-02,2025-05-03 14:30:00,14.5,14.1,11.59107955,2.5089204499999997,2.5089204499999997,False
2025-05-02,2025-05-03 14:45:00,14.75,13.3,11.44854487,1.8514551300000015,1.8514551300000015,False
2025-05-02,2025-05-03 15:00:00,15.0,13.3,11.27386243,2.0261375700000013,2.0261375700000013,False
2025-05-02,2025-05-03 15:15:00,15.25,13.3,10.98051989,2.3194801100000006,2.3194801100000006,False
2025-05-02,2025-05-03 15:30:00,15.5,13.3,10.8003745,2.4996255000000005,2.4996255000000005,False
2025-05-02,2025-05-03 15:45:00,15.75,11.4,10.35462121,1.045378790000001,1.045378790000001,False
2025-05-02,2025-05-03 16:00:00,16.0,11.4,9.936488095,1.4635119050000007,1.4635119050000007,False
2025-05-02,2025-05-03 16:15:00,16.25,11.4,9.424735187,1.9752648130000008,1.9752648130000008,False
2025-05-02,2025-05-03 16:30:00,16.5,11.4,9.266636489,2.1333635110000007,2.1333635110000007,False
2025-05-02,2025-05-03 16:45:00,16.75,10.8,9.258522751,1.5414772490000015,1.5414772490000015,False
2025-05-02,2025-05-03 17:00:00,17.0,10.8,9.23146875,1.5685312500000013,1.5685312500000013,False
2025-05-02,2025-05-03 17:15:00,17.25,10.8,9.070803571,1.729196429,1.729196429,False
2025-05-02,2025-05-03 17:30:00,17.5,10.8,8.851878788,1.9481212120000002,1.9481212120000002,False
2025-05-02,2025-05-03 17:45:00,17.75,10.1,8.667962963,1.4320370369999988,1.4320370369999988,False
2025-05-03,2025-05-03 18:00:00,18.0,10.1,8.388122329,1.7118776709999999,1.7118776709999999,True
2025-05-03,2025-05-03 18:15:00,18.25,10.1,8.264129464,1.8358705359999998,1.8358705359999998,True
2025-05-03,2025-05-03 18:30:00,18.5,10.1,8.166,1.9339999999999993,1.9339999999999993,True
2025-05-03,2025-05-03 18:45:00,18.75,10.0,8.055255682,1.9447443179999997,1.9447443179999997,True
2025-05-03,2025-05-03 19:00:00,19.0,10.0,8.012094156,1.9879058440000001,1.9879058440000001,True
2025-05-03,2025-05-03 19:15:00,19.25,10.0,7.92139881,2.0786011899999997,2.0786011899999997,True
2025-05-03,2025-05-03 19:30:00,19.5,10.0,7.868666667,2.1313333329999997,2.1313333329999997,True
2025-05-03,2025-05-03 19:45:00,19.75,9.9,7.850049603,2.049950397,2.049950397,True
2025-05-03,2025-05-03 20:00:00,20.0,9.9,7.756378344,2.1436216560000005,2.1436216560000005,True
2025-05-03,2025-05-03 20:15:00,20.25,9.9,7.602328042,2.2976719580000005,2.2976719580000005,True
2025-05-03,2025-05-03 20:30:00,20.5,9.9,7.256006944,2.6439930560000002,2.6439930560000002,True
2025-05-03,2025-05-03 20:45:00,20.75,9.6,7.108035714,2.491964286,2.491964286,True
2025-05-03,2025-05-03 21:00:00,21.0,9.6,7.013248016,2.5867519839999993,2.5867519839999993,True
2025-05-03,2025-05-03 21:15:00,21.25,9.6,7.073222222,2.5267777779999996,2.5267777779999996,True
2025-05-03,2025-05-03 21:30:00,21.5,9.6,7.1,2.5,2.5,True
2025-05-03,2025-05-03 21:45:00,21.75,8.8,7.095216346,1.7047836540000008,1.7047836540000008,True
2025-05-03,2025-05-03 22:00:00,22.0,8.8,7.013229167,1.7867708330000003,1.7867708330000003,True
2025-05-03,2025-05-03 22:15:00,22.25,8.8,6.889008715,1.9109912850000006,1.9109912850000006,True
2025-05-03,2025-05-03 22:30:00,22.5,8.8,6.725,2.075000000000001,2.075000000000001,True
2025-05-03,2025-05-03 22:45:00,22.75,8.1,6.600633929,1.4993660709999999,1.4993660709999999,True
2025-05-03,2025-05-03 23:00:00,23.0,8.1,6.509142857,1.590857143,1.590857143,True
2025-05-03,2025-05-03 23:15:00,23.25,8.1,6.6,1.5,1.5,True
2025-05-03,2025-05-03 23:30:00,23.5,8.1,6.6,1.5,1.5,True
2025-05-03,2025-05-03 23:45:00,23.75,8.0,6.575430195,1.424569805,1.424569805,True
2025-05-03,2025-05-04 00:00:00,0.0,8.0,6.369210826,1.6307891740000002,1.6307891740000002,True
2025-05-03,2025-05-04 00:15:00,0.25,8.0,6.193059845,1.8069401550000004,1.8069401550000004,True
2025-05-03,2025-05-04 00:30:00,0.5,8.0,5.724874504,2.2751254960000002,2.2751254960000002,True
2025-05-03,2025-05-04 00:45:00,0.75,8.6,5.432947917,3.1670520829999997,3.1670520829999997,True
2025-05-03,2025-05-04 01:00:00,1.0,8.6,5.520024328,3.0799756719999998,3.0799756719999998,True
2025-05-03,2025-05-04 01:15:00,1.25,8.6,5.507502841,3.0924971589999997,3.0924971589999997,True
2025-05-03,2025-05-04 01:30:00,1.5,8.6,5.762355769,2.8376442309999996,2.8376442309999996,True
2025-05-03,2025-05-04 01:45:00,1.75,8.9,5.99735,2.9026500000000004,2.9026500000000004,True
2025-05-03,2025-05-04 02:00:00,2.0,8.9,6.105144593,2.794855407,2.794855407,True
2025-05-03,2025-05-04 02:15:00,2.25,8.9,6.198611111,2.7013888890000004,2.7013888890000004,True
2025-05-03,2025-05-04 02:30:00,2.5,8.9,6.192625,2.7073750000000008,2.7073750000000008,True
2025-05-03,2025-05-04 02:45:00,2.75,8.3,6.072380952,2.227619048000001,2.227619048000001,True
2025-05-03,2025-05-04 03:00:00,3.0,8.3,5.718055556,2.5819444440000003,2.5819444440000003,True
2025-05-03,2025-05-04 03:15:00,3.25,8.3,5.568870116,2.7311298840000005,2.7311298840000005,True
2025-05-03,2025-05-04 03:30:00,3.5,8.3,5.62390625,2.6760937500000006,2.6760937500000006,True
2025-05-03,2025-05-04 03:45:00,3.75,8.1,5.69,2.4099999999999993,2.4099999999999993,True
2025-05-03,2025-05-04 04:00:00,4.0,8.1,5.695888889,2.4041111109999997,2.4041111109999997,True
2025-05-03,2025-05-04 04:15:00,4.25,8.1,5.785379464,2.3146205359999996,2.3146205359999996,True
2025-05-03,2025-05-04 04:30:00,4.5,8.1,6.045544372,2.0544556279999995,2.0544556279999995,True
2025-05-03,2025-05-04 04:45:00,4.75,8.3,6.682560764,1.617439236000001,1.617439236000001,True
2025-05-03,2025-05-04 05:00:00,5.0,8.3,7.17320329,1.1267967100000007,1.1267967100000007,True
2025-05-03,2025-05-04 05:15:00,5.25,8.3,7.517479396,0.782520604000001,0.782520604000001,True
2025-05-03,2025-05-04 05:30:00,5.5,8.3,7.946222222,0.35377777800000043,0.35377777800000043,True
2025-05-03,2025-05-04 05:45:00,5.75,9.5,8.500310268,0.9996897320000002,0.9996897320000002,True
2025-05-03,2025-05-04 06:00:00,6.0,9.5,8.793930612,0.7060693879999995,0.7060693879999995,True
2025-05-03,2025-05-04 06:15:00,6.25,9.5,8.881126299,0.618873701,0.618873701,True
2025-05-03,2025-05-04 06:30:00,6.5,9.5,9.469890873,0.030109126999999347,0.030109126999999347,True
2025-05-03,2025-05-04 06:45:00,6.75,9.8,9.65781746,0.1421825400000003,0.1421825400000003,True
2025-05-03,2025-05-04 07:00:00,7.0,9.8,9.062562658,0.7374373420000015,0.7374373420000015,True
2025-05-03,2025-05-04 07:15:00,7.25,9.8,9.015055556,0.7849444440000006,0.7849444440000006,True
2025-05-03,2025-05-04 07:30:00,7.5,9.8,9.785703125,0.014296875000001208,0.014296875000001208,True
2025-05-03,2025-05-04 07:45:00,7.75,10.8,9.986071429,0.8139285709999999,0.8139285709999999,True
2025-05-03,2025-05-04 08:00:00,8.0,10.8,9.705473823,1.0945261770000005,1.0945261770000005,False
2025-05-03,2025-05-04 08:15:00,8.25,10.8,9.639177989,1.1608220110000005,1.1608220110000005,False
2025-05-03,2025-05-04 08:30:00,8.5,10.8,10.06171875,0.73828125,0.73828125,False
2025-05-03,2025-05-04 08:45:00,8.75,10.8,9.981692708,0.8183072920000001,0.8183072920000001,False
2025-05-03,2025-05-04 09:00:00,9.0,10.8,9.951297739,0.8487022610000015,0.8487022610000015,False
2025-05-03,2025-05-04 09:15:00,9.25,10.8,9.791894184,1.0081058160000005,1.0081058160000005,False
2025-05-03,2025-05-04 09:30:00,9.5,10.8,9.981472285,0.8185277150000001,0.8185277150000001,False
2025-05-03,2025-05-04 09:45:00,9.75,10.7,10.02985615,0.6701438499999988,0.6701438499999988,False
2025-05-03,2025-05-04 10:00:00,10.0,10.7,9.913705556,0.7862944439999993,0.7862944439999993,False
2025-05-03,2025-05-04 10:15:00,10.25,10.7,10.23302714,0.4669728599999985,0.4669728599999985,False
2025-05-03,2025-05-04 10:30:00,10.5,10.7,10.13320767,0.5667923300000002,0.5667923300000002,False
2025-05-03,2025-05-04 10:45:00,10.75,11.3,10.28625668,1.0137433200000014,1.0137433200000014,False
2025-05-03,2025-05-04 11:00:00,11.0,11.3,10.43059259,0.8694074100000009,0.8694074100000009,False
2025-05-03,2025-05-04 11:15:00,11.25,11.3,10.58515873,0.7148412700000009,0.7148412700000009,False
2025-05-03,2025-05-04 11:30:00,11.5,11.3,10.67624008,0.6237599200000012,0.6237599200000012,False
2025-05-03,2025-05-04 11:45:00,11.75,12.0,10.55735897,1.4426410300000008,1.4426410300000008,False
