start_h_m0,stop_h_m0,qv_night_m0,dh_above,cost_dkk
21.424745565226292,4.475948438368726,77.29623743013677,182.5754632749394,2.5859832370307188
22.385577705182072,6.170007539779599,49.32998224460699,198.00989982630455,2.2439602495783033
21.507776174146606,6.043179072331822,97.85478457900179,175.98495320874284,2.758474902504168
21.929007259888213,5.8597947139392765,149.14929253308838,166.60139914124989,3.522205691375639
21.177822892721235,6.800508207438288,138.3758325190448,159.5615608859383,3.626576325605481
21.26859689926006,2.327807729220805,214.9018649994111,162.48207339920887,4.32007519045326
21.898394062886933,4.0878939873140006,131.63761442254497,173.7269414545425,3.1249716103791996
20.727096379205143,7.433940245225727,123.54649692169357,158.7775266504318,3.45105253410041
21.446122372181467,6.279488221270551,117.30396870802485,167.99999476834654,3.12741352413921
22.363146377374665,7.574618019207362,119.27652377844223,173.36086997833104,2.887827161950257
20.26902397180845,3.086545611113462,35.22702364507303,195.99515228088828,2.594707252373404
21.947773046151745,7.390455531235017,255.78357141356742,147.49455786116312,6.974063178233577
20.737101850125455,2.14855176763024,116.28292706626445,171.5662857221497,3.0697860119359572
20.260533675307748,4.4067541138082555,1.2735233280224694,219.37693921133257,1.8342197338307968
21.690315531816758,4.281248153449152,146.93836749046858,168.0286954237519,3.4464167509362844
22.29668484122425,3.5511424561484795,47.521430527787544,198.99409575391994,2.3628124742755716
20.147976207569062,3.147112169341293,136.6463104283108,158.48112410001522,3.6787751502096704
22.865637230491313,7.110888923930279,45.20821390189086,203.00039425534692,2.08454146264004
20.644694317528057,4.876082467240616,91.8120556543893,171.91984166496292,2.9021781496283205
22.5034618038071,3.5394021650427936,220.5803224571171,170.1409863483815,4.114400860165108
21.851120676433013,3.511381983895219,38.058908644807694,200.44802960226963,2.3975406667381742
22.279261800165486,3.0676068173964897,146.75711818254885,177.44752300986443,3.0783211496050256
21.327451736596228,6.480124580305829,22.66624066970478,209.5288611845096,2.1544927070667157
21.079665198895253,3.7136929737320608,166.03365731827685,161.6247582342864,3.863015469487168
20.09390543082317,7.002757876750851,231.03844067642842,132.82930817885028,7.217365666024958
22.488817622668464,2.6155003422015852,160.64955160892782,177.34021494672686,3.134920770940256
21.916663788887004,3.6268234126175547,155.7896670731218,171.05230393216146,3.404738828264538
20.96447549793256,4.433062987960957,15.300064576527129,209.38546129931208,2.2413868190440667
20.92270601893956,6.933316513174841,254.11287499932197,139.84603751632227,7.554170473353916
22.495218954369754,4.962065057354193,57.71452962968236,194.63068145911367,2.3385754414140036
20.352560409798347,4.041900449854047,220.2583717236249,145.9258014835058,5.6939624899613905
20.389007792773835,2.414417692294465,160.90688629174133,158.92451690463812,3.859966041723566
22.58761769118428,4.911730651750419,152.23937741687948,174.26854890366013,3.2551533679802906
20.695857877939982,5.455170767770169,202.25191773774674,147.6222815025966,5.29511483611664
22.327972220654537,6.972870068151131,140.66155345151657,169.50725583057596,3.2932694156462374
21.421668111597313,4.43827910428023,37.73475749464045,198.30931950122027,2.4376013134983436
21.183292363848707,4.546458827703403,216.04065246006576,152.19986111553376,5.186509632666933
22.780985775821264,6.068879783243945,209.6228378466647,165.46010251869782,4.422454296422123
21.934511769541686,3.225362375671188,200.10901728371655,167.21604981743414,4.011347588116319
20.239237209548737,6.698487237914584,253.40729649381936,131.33035568126928,8.105848220595927
21.663189726637,5.8340921027982935,52.28238525876742,193.1099096676197,2.3600065807243293
20.72956052196254,6.432089605293029,165.56421234899477,150.889331558232,4.4332234469922716
21.747197798243413,6.954701865828648,250.44821295467688,146.75307191333206,6.7557782435578835
21.01604709309691,2.0835313496415178,11.061944612073082,211.62513466524598,2.188583028089218
21.168960564033778,3.271885795113095,164.11531830545292,162.52753491655017,3.7931412727990153
21.152824450037446,7.1917514525858985,4.930583295656507,226.49588232021776,1.5621121062474477
20.40704854048661,4.022659883257294,219.8896657520323,145.9693166338805,5.68256008817936
20.74062192097476,7.651137688031267,49.492864234728984,190.8689703409118,2.30345198235712
22.039481168190676,4.690956243790508,42.122220891499246,199.4548376047781,2.3500736425079927
21.7579879771858,4.951900521188615,89.91186716287876,181.79379809358127,2.634012062980186
22.059246083497598,2.5752385401468887,120.4477284060664,181.2445402033715,2.805520563696633
20.05135885909962,2.212782797521332,156.43211615193758,157.77231148833246,3.8268526243313037
22.534180438425498,4.567696881821768,210.97946674559947,167.71936656978426,4.205439105852153
22.624115734420393,4.000018273720038,243.3142138022525,166.41179845019013,4.735129360693263
20.13494551836826,2.2244257173518855,208.10755425428454,150.0713776799572,4.890491946930086
20.018378334506288,6.066478012960629,108.37509206402645,160.47300962524133,3.2850006866819323
21.29133937747973,5.171623000999644,104.03704239382805,173.602618451614,2.913840880804022
20.930822691095855,2.5965983732280837,104.28522599596012,174.9524230154322,2.9376953836532893
21.55104974877202,6.887484365672595,2.8310625759909067,227.4659190522337,1.5135072807607732
21.05596259036618,2.7332238286621378,148.08953788189757,167.44602817037259,3.4155990243379364
22.158776115708918,2.6954355682214635,133.94979276614765,178.8753934266561,2.9334486816781453
21.88581497827988,2.5359045104107447,89.86966897778059,186.41296034040948,2.588888205772747
21.500115351111376,6.486929349429069,66.36612366191714,186.93647995424305,2.3672774838812476
22.067423051418327,6.806524503535148,103.62272019996871,176.6136162651302,2.729244218564778
22.746590597335477,7.299599030572623,111.27284125187109,177.71392143525316,2.718885058035819
22.24286284191489,2.2908978830789035,2.4997365691596714,216.39834416309156,1.9899729939343735
22.60780659207004,6.009302239219843,68.4261178689668,191.8486429055028,2.266411386959136
22.264686154709587,7.796576160254732,263.0162954143833,147.96234708316803,7.106341038152364
21.827605707692545,3.3374008251370357,94.44481271088802,183.14730223216506,2.6744856527262826
21.587769198904677,3.8658611594325083,196.29560934889903,162.57632993033104,4.246541531922096
21.46586856595893,3.789684124797855,34.05035580610823,200.13627087181874,2.4356946803703323
20.28681611033555,3.6060852050684016,174.25563989519748,153.2863372502227,4.374400475888707
22.137257031878757,6.329545160134251,102.43752081591572,177.58453914682548,2.7224182853713272
22.5981938558913,6.03519415846024,12.90687961119733,217.83558817904697,1.8956636860648177
22.335868382051352,3.7496353581044413,143.06460065288292,176.6313470037865,3.0886340061174318
22.270511385498338,2.841892627559638,247.4983410063636,167.61331956010667,4.514691550658646
20.42913530482443,6.3485384195278485,137.6732903836217,154.19031091628835,3.8425569245616935
20.414739486311,4.250713783688493,252.37490939364469,141.6573037704925,6.891910386233842
22.606393735695065,6.8228854031907735,17.13905667863104,217.55682424511744,1.8906182047347935
20.98559475007626,4.518443360960873,210.58780325841283,151.77394190880395,5.199166326438798
20.59555552597902,4.106244005914187,221.2238198157968,148.95195265451733,5.544189036212518
21.051513480330115,4.759335847555822,265.07184220155165,145.89966373275612,6.8703878578662945
21.112115678151277,3.0454111786843567,159.33328808473854,163.96140198180922,3.678920388036156
21.6082950744393,7.112092588350495,238.9547609955618,147.32803551625983,6.393143013298883
21.452141002601696,4.615569067156983,166.2827957452995,161.74916198787147,3.9048340331611646
21.703086600420573,7.960682610475613,125.79381597004952,165.9209858372853,3.1750975230017504
22.721462609126593,7.216299462925536,265.8035616113784,152.94598742881487,6.700117829039783
21.8505040660299,6.126480467153598,203.5367157532548,157.70211312917152,4.773088925390934
20.936444200526616,2.9264946328396326,257.3815150545697,152.6867329655884,5.969455510604424
21.67011190141127,5.1477724841774695,98.44068915960483,177.18423604846618,2.785073160915741
21.60271995508477,5.391365882073952,39.36416034757121,199.02720306430882,2.3603230253723257
22.094175383429786,3.985276067975338,212.51804703774562,164.56365740853116,4.3048317108730325
20.41069881306305,5.772412761133093,14.621450795261651,212.06125894554623,2.1310839349679034
22.999461523782962,7.65551859241214,125.42853798901508,175.85465413386547,2.878726371504132
21.67926422308093,6.267738528791984,4.630139644661404,223.66643252453213,1.6685268351416298
22.817376274580432,3.0059640671255807,193.71667039354233,176.97052249878004,3.4503556582202632
22.735254780788402,7.8665312209907,266.17646140303,150.36999737121363,7.047042381796504
21.428179942967578,7.568672067028366,124.53011314740152,164.30193505563358,3.239481209694781
21.000447015436137,4.619056352506929,182.10696867013073,156.68996884437576,4.343631690216111
20.274390295959268,2.405392621491814,20.48442619511914,204.83756855874623,2.419244967106173
21.562623008441395,3.8482865017049255,19.579851694911685,208.02991196572378,2.2750789074904065
22.460140383425284,2.2810185387337394,203.9703075309492,173.54971812378994,3.586935335910044
22.147376848239944,3.6424808923632406,105.56188526373448,181.41340842294517,2.7442205117197154
21.115643140067778,7.400498909554225,221.8531860922998,143.16765528700608,6.152987448290044
22.869175612364256,2.3932099152080646,120.85187816378378,188.89573827516915,2.5952956591900813
22.30240434172596,7.824876566332308,151.20307694739972,165.43905119432867,3.507272349124007
22.84454507639389,3.5675503122036107,248.0034349898062,170.78769376406268,4.473081102248313
22.85554136863362,4.382476004850359,74.69782549180694,192.62957075756822,2.3553430338417884
21.00484967993091,2.195945577939136,67.8254966017661,188.94440296464245,2.5051707775552563
20.670131873765037,6.8494949684915305,241.70571844635717,138.19835806542295,7.210950164250392
22.00936413616676,3.794457300103441,97.35174280721151,182.76669050190281,2.668804081465305
20.064082959052207,2.5099861473644793,26.191790505428983,200.5212619343098,2.5350470567067087
21.085157310842106,5.73162762136076,184.82626924878514,153.5631751245284,4.577956263787132
22.501612909828452,4.597086039739055,175.32928364048186,171.76447515034187,3.571422913298321
22.12282121782529,7.91046888529907,220.77382774645582,150.89432241344343,5.5901299496045445
21.71382145961485,7.15123340341907,96.4818131486951,175.31112811115128,2.696888781741885
20.667200913929854,7.0191632961634465,185.2334835044514,145.64575131869984,5.113192604434031
22.899971859071734,3.6249365869925043,222.29691460356244,172.7894835675378,4.00195230162484
21.443461977316076,7.387758477560361,2.308599174125876,230.59459092145514,1.37907988829884
